t_sec,x,y,z,solve_ms,n_zero_weights
3.606,4.0002,2.0017,-0.0167,4.436,0
3.705,3.9846,1.9850,-0.0098,3.704,0
3.808,4.0280,1.9893,-0.0101,2.748,0
3.907,4.0171,2.0034,0.0120,4.822,0
4.006,3.9884,2.0275,0.0153,3.792,0
4.104,3.9832,1.9855,-0.0159,3.450,0
4.204,4.0023,2.0083,0.0034,2.782,0
4.316,4.0284,1.9740,-0.0205,9.781,0
4.406,3.9890,1.9696,0.0104,3.911,0
4.505,4.0331,2.0010,-0.0155,3.872,0
4.604,4.0307,1.9991,-0.0084,3.098,0
4.705,4.0711,2.0753,-0.0062,3.687,0
4.806,4.0344,2.0374,-0.0290,3.990,0
4.904,4.0485,2.0106,0.0078,3.159,0
5.005,4.0042,2.0314,-0.0026,4.200,0
5.105,4.0103,2.0299,-0.0012,3.488,0
5.205,3.9893,2.0233,0.0353,2.984,0
5.308,3.9436,1.9990,0.0158,6.851,0
5.406,3.9792,1.9935,-0.0004,4.396,0
5.505,3.9654,2.0084,-0.0012,3.117,0
5.604,3.9690,1.9761,0.0067,2.458,0
5.703,3.9724,1.9904,0.0076,2.428,0
5.805,3.9997,1.9928,0.0230,3.403,0
5.905,3.9775,2.0170,0.0344,3.185,0
6.008,3.9936,2.0006,0.0019,3.224,0
6.106,3.9999,2.0077,0.0306,3.551,0
6.204,3.9798,1.9828,0.0193,2.852,0
6.306,3.9434,1.9453,0.0474,4.200,0
6.404,3.9800,1.9969,0.0124,2.937,0
6.521,4.0303,2.0124,0.0096,4.503,0
6.606,3.9720,2.0039,0.0022,3.612,0
6.716,4.0011,2.0124,-0.0163,7.251,0
6.808,4.0215,2.0100,0.0093,6.502,0
6.917,3.9807,2.0276,0.0075,3.381,0
7.004,3.9757,1.9878,0.0076,2.604,0
7.106,3.9829,1.9788,0.0032,4.189,0
7.204,3.9530,1.9834,0.0305,2.955,0
7.305,3.9565,1.9722,0.0130,3.178,0
7.404,3.9336,1.9652,0.0057,2.838,0
7.506,3.9516,1.9830,0.0002,3.946,0
7.607,3.9455,2.0035,-0.0000,5.839,0
7.707,3.9977,2.0337,0.0142,5.082,0
7.806,4.0006,1.9977,-0.0026,4.677,0
7.904,4.0005,2.0101,-0.0384,3.089,0
8.006,4.0141,2.0163,0.0046,4.170,0
8.107,4.0211,2.0109,-0.0100,5.027,0
8.208,4.0112,2.0205,-0.0110,5.476,0
8.307,4.0128,2.0190,-0.0143,4.207,0
8.407,3.9957,1.9785,-0.0298,4.580,0
8.504,4.0137,1.9995,-0.0214,3.166,0
8.606,4.0004,2.0090,-0.0276,4.122,0
8.705,4.0245,1.9906,-0.0108,3.140,0
8.804,4.0021,2.0055,-0.0022,2.580,0
8.908,3.9964,2.0032,-0.0014,6.249,0
9.005,4.0102,1.9703,-0.0161,3.675,0
9.104,3.9998,2.0003,-0.0262,2.749,0
9.204,3.9889,2.0112,-0.0389,2.865,0
9.304,3.9906,1.9714,-0.0153,3.740,0
9.407,3.9972,1.9940,-0.0064,4.335,0
9.506,3.9751,1.9956,-0.0294,4.056,0
9.605,3.9764,1.9775,-0.0322,3.822,0
9.704,3.9763,2.0249,-0.0198,3.481,0
9.809,3.9997,2.0136,-0.0201,7.303,0
9.907,3.9887,1.9997,-0.0179,5.077,0
10.005,3.9639,2.0133,-0.0407,3.382,0
10.107,3.9772,2.0275,-0.0323,3.909,0
10.205,3.9820,2.0433,-0.0094,2.897,0
10.306,3.9719,2.0028,-0.0232,4.418,0
10.412,3.9851,2.0227,-0.0232,11.262,0
10.505,3.9525,1.9853,-0.0282,3.424,0
10.607,3.9854,2.0280,-0.0441,4.416,0
10.704,4.0013,1.9901,-0.0154,3.330,0
10.809,4.0248,2.0104,0.0040,4.439,0
10.905,4.0016,1.9923,0.0387,3.416,0
11.003,4.0281,1.9947,0.0357,1.931,0
11.105,3.9873,1.9882,0.0348,3.357,0
11.204,3.9574,1.9634,0.0304,3.269,0
11.309,3.9949,1.9899,0.0367,6.793,0
11.407,3.9930,1.9705,0.0343,4.588,0
11.510,3.9818,2.0012,0.0202,6.585,0
11.612,4.0063,1.9882,0.0510,4.648,0
11.705,3.9978,1.9861,0.0530,3.158,0
11.808,3.9974,1.9889,0.0518,4.524,0
11.904,4.0084,1.9594,0.0840,3.034,0
12.008,3.9635,1.9767,0.0634,5.188,0
12.106,4.0292,2.0210,0.0837,3.743,0
12.205,3.9703,1.9987,0.0738,3.848,0
12.307,3.9751,2.0004,0.0583,4.829,0
12.404,3.9578,1.9865,0.0693,2.673,0
12.504,3.9268,1.9858,0.0911,2.989,0
12.606,3.9450,1.9619,0.0596,5.230,0
12.710,3.9127,1.9731,0.0583,4.644,0
12.805,3.9164,1.9511,0.0583,3.521,0
12.906,3.9137,1.9944,0.0588,4.276,0
13.008,3.9054,1.9700,0.0641,5.399,0
13.105,3.9302,1.9936,0.0665,3.159,0
13.206,3.9320,1.9728,0.0471,4.011,0
