t_sec,x,y,z,solve_ms,n_zero_weights
0.205,-0.0693,-0.0224,0.0029,3.276,0
0.303,0.0454,0.0035,0.0226,2.339,0
0.405,0.0329,0.0130,0.0159,3.742,0
0.505,-0.0118,0.0029,0.0174,2.205,0
0.604,-0.0292,0.0006,-0.0245,3.319,0
0.704,0.0091,0.0296,-0.0216,2.922,0
0.803,0.0097,0.0262,0.0016,2.138,0
0.904,-0.0230,-0.0097,0.0162,2.711,0
1.010,0.0309,0.0132,-0.0016,6.847,0
1.104,0.0389,0.0158,-0.0008,3.105,0
1.211,-0.0010,-0.0133,0.0156,10.056,0
1.307,0.0114,0.0020,0.0081,5.486,0
1.404,-0.0191,-0.0070,0.0217,2.775,0
1.503,-0.0062,-0.0151,0.0063,2.185,0
1.604,0.0109,0.0016,0.0076,2.583,0
1.705,0.0092,-0.0076,0.0042,3.540,0
1.808,0.0050,-0.0103,0.0151,3.665,0
1.905,-0.0116,-0.0099,-0.0159,2.755,0
2.294,-0.0136,-0.0043,0.0103,2.306,0
2.298,-0.0136,-0.0043,0.0103,2.413,0
2.305,0.0020,-0.0018,-0.0025,4.826,0
2.405,0.0234,0.0086,-0.0018,3.291,0
2.504,-0.0053,0.0047,-0.0169,2.243,0
2.604,-0.0013,-0.0007,0.0133,2.430,0
2.704,0.0248,0.0006,0.0613,3.253,0
2.804,0.0409,0.0114,0.0539,2.664,0
2.906,0.0345,-0.0147,0.0022,4.022,0
3.005,0.0135,-0.0153,0.0218,3.187,0
3.106,0.0303,-0.0054,0.0144,3.593,0
3.206,-0.0124,-0.0218,-0.0189,3.349,0
3.305,-0.0009,-0.0788,0.0272,3.554,0
3.406,-0.0261,-0.0708,-0.0030,2.640,0
3.504,0.0169,-0.0396,-0.0352,2.603,0
3.607,0.0156,-0.0469,-0.0002,2.447,0
3.704,0.0124,-0.0355,-0.0164,3.507,0
3.808,0.0044,-0.0429,-0.0004,6.035,0
3.907,-0.0105,-0.0461,-0.0219,5.639,0
4.005,0.0099,-0.0521,-0.0557,3.797,0
4.105,0.0011,-0.0586,-0.0232,4.204,0
4.211,-0.0571,-0.0457,-0.0563,10.097,0
4.305,-0.0550,-0.0366,-0.0154,3.743,0
4.406,-0.0555,-0.0504,-0.0054,4.797,0
4.504,-0.0181,-0.0118,-0.0276,2.916,0
4.607,0.0051,-0.0226,-0.0192,3.723,0
4.705,-0.0143,-0.0155,-0.0154,3.679,0
4.806,-0.0571,-0.0437,0.0013,4.503,0
4.905,-0.0698,-0.0346,0.0271,3.395,0
5.007,-0.0128,-0.0006,0.0009,4.507,0
5.106,-0.0514,-0.0039,-0.0179,4.089,0
5.203,-0.0512,-0.0153,0.0025,2.314,0
5.303,-0.0289,-0.0077,-0.0132,2.720,0
5.403,0.0166,-0.0099,-0.0529,2.603,0
5.504,0.0237,0.0047,-0.0193,3.012,0
5.607,-0.0206,-0.0226,-0.0259,3.428,0
5.704,-0.0064,-0.0115,0.0055,2.875,0
5.807,0.0263,0.0138,-0.0103,5.439,0
5.905,-0.0060,0.0183,-0.0100,4.071,0
6.005,0.0148,0.0419,0.0226,3.723,0
6.105,-0.0046,0.0196,0.0255,3.230,0
6.206,-0.0011,0.0017,0.0540,4.445,0
6.304,-0.0109,0.0089,0.0622,3.513,0
6.403,0.0532,0.0176,0.0690,2.507,0
6.504,0.0324,0.0134,0.0544,2.570,0
6.605,0.0286,0.0116,0.0549,3.709,0
6.705,0.0368,0.0242,0.0655,3.354,0
6.803,-0.0054,0.0088,0.0667,2.343,0
6.903,0.0354,0.0127,0.0733,2.377,0
7.004,0.0338,0.0037,0.0482,3.016,0
7.105,0.0247,0.0213,0.1036,4.097,0
7.205,-0.0207,-0.0081,0.0756,3.286,0
7.304,0.0057,-0.0256,0.0809,2.668,0
7.407,-0.0222,-0.0322,0.0850,4.322,0
7.504,0.0061,-0.0357,0.0669,3.023,0
7.605,-0.0425,-0.0430,0.0631,3.494,0
7.706,-0.0410,-0.0588,0.0669,2.201,0
7.804,-0.0438,-0.0881,0.0788,2.193,0
7.905,-0.0074,-0.0889,0.0446,3.560,0
8.003,-0.0137,-0.0691,0.0700,2.023,0
8.105,-0.0364,-0.0911,0.0697,3.273,0
8.204,-0.0355,-0.0678,0.0612,3.115,0
8.304,-0.0305,-0.0662,0.1027,2.650,0
8.405,-0.0209,-0.0745,0.1206,3.380,0
8.504,-0.0092,-0.0509,0.0673,2.117,0
8.604,0.0083,-0.0376,0.1082,3.232,0
8.704,0.0653,-0.0077,0.1272,3.164,0
8.804,0.1127,-0.0178,0.1079,2.945,0
8.905,0.0654,-0.0132,0.1184,3.368,0
9.006,0.0298,-0.0160,0.1405,3.505,0
9.103,0.1197,-0.0224,0.1408,2.413,0
9.205,0.0063,-0.0334,0.1340,3.202,0
9.305,0.0199,-0.0169,0.1315,3.622,0
9.406,0.0291,-0.0268,0.1288,4.592,0
9.504,0.0165,-0.0458,0.1103,3.203,0
9.603,0.0008,-0.0278,0.0951,2.717,0
9.705,-0.0456,-0.0466,0.1350,3.762,0
9.805,-0.0081,-0.0363,0.1264,3.122,0
9.908,-0.0736,-0.0278,0.1413,5.411,0
10.005,-0.0268,-0.0168,0.1172,2.303,0
10.105,-0.0314,-0.0270,0.1136,3.363,0
10.207,-0.0542,-0.0360,0.1040,6.050,0
10.306,-0.0470,-0.0503,0.0822,3.849,0
10.404,-0.0324,-0.0298,0.1139,2.965,0
10.503,-0.0647,-0.0399,0.0842,2.366,0
10.605,-0.0297,-0.0320,0.0857,4.140,0
10.706,-0.0298,-0.0297,0.0779,3.559,0
10.803,0.0151,-0.0420,0.0669,2.103,0
10.907,0.0387,-0.0634,0.1116,2.984,0
11.004,0.0019,-0.0766,0.1063,3.279,0
11.106,-0.0079,-0.0762,0.0905,4.845,0
11.205,0.0325,-0.0599,0.0917,4.333,0
11.307,0.0302,-0.0539,0.0963,6.416,0
11.404,-0.0358,-0.0765,0.0979,2.541,0
11.508,-0.0289,-0.0587,0.0951,5.659,0
11.611,-0.0177,-0.0712,0.0634,6.341,0
11.706,-0.0053,-0.0865,0.1112,4.802,0
11.803,0.0120,-0.0811,0.0824,2.549,0
11.903,-0.0081,-0.0683,0.0917,2.080,0
12.004,-0.0521,-0.0731,0.0972,2.931,0
12.104,-0.0617,-0.0658,0.0996,3.102,0
12.204,-0.0879,-0.0676,0.0927,2.855,0
12.304,-0.0540,-0.0612,0.0924,2.243,0
12.403,-0.0645,-0.0559,0.0985,2.322,0
12.505,-0.0686,-0.0694,0.0888,2.366,0
12.606,-0.0535,-0.0715,0.0992,3.704,0
12.705,-0.1057,-0.1049,0.0702,4.052,0
12.804,-0.0820,-0.1050,0.1131,3.420,0
12.906,-0.1231,-0.1202,0.1008,4.421,0
13.004,-0.1508,-0.1076,0.0608,2.108,0
13.104,-0.1465,-0.1184,0.0663,3.091,0
13.203,-0.1619,-0.0943,0.0707,2.256,0
13.303,-0.2116,-0.1206,0.0285,2.338,0
13.403,-0.1576,-0.0863,0.0444,2.100,0
13.503,-0.2004,-0.0922,0.0471,2.123,0
13.605,-0.1688,-0.0760,0.0513,2.413,0
13.703,-0.2455,-0.0673,0.0320,2.541,0
13.804,-0.2023,-0.0392,0.0499,2.808,0
13.905,-0.2560,-0.0754,0.0499,3.304,0
14.005,-0.2462,-0.0728,0.0655,3.722,0
14.105,-0.2420,-0.0815,0.0369,3.671,0
14.206,-0.2357,-0.0936,0.0476,3.473,0
14.304,-0.2133,-0.0436,0.0535,2.894,0
14.404,-0.2199,-0.0605,0.0413,2.814,0
14.508,-0.1973,-0.0305,0.0303,3.518,0
14.603,-0.2286,-0.0461,0.0368,2.421,0
14.704,-0.1819,-0.0427,0.0494,2.982,0
14.807,-0.1740,-0.0492,0.0653,5.766,0
14.905,-0.1732,-0.0581,0.0888,2.625,0
15.004,-0.1567,-0.0852,0.0931,2.163,0
15.106,-0.1726,-0.0783,0.0847,3.989,0
15.205,-0.1558,-0.0800,0.0954,3.795,0
15.303,-0.1524,-0.0799,0.1039,2.288,0
15.403,-0.1191,-0.0566,0.1213,2.264,0
15.505,-0.1312,-0.0430,0.1049,3.454,0
15.607,-0.1252,-0.0506,0.1121,3.110,0
15.705,-0.1661,-0.0548,0.1084,3.945,0
15.804,-0.1457,-0.0290,0.0976,2.614,0
15.904,-0.1897,-0.0536,0.0799,2.749,0
16.003,-0.1835,-0.0456,0.1016,2.252,0
16.104,-0.2095,-0.0557,0.0754,3.078,0
16.203,-0.2225,-0.0548,0.1041,2.126,0
16.305,-0.2251,-0.0600,0.0923,3.198,0
16.404,-0.2427,-0.0779,0.0898,2.722,0
16.504,-0.2863,-0.0793,0.0916,2.580,0
16.604,-0.2152,-0.0514,0.0951,2.138,0
16.703,-0.2235,-0.0387,0.0813,2.392,0
16.805,-0.2199,-0.0485,0.0800,4.576,0
16.905,-0.2389,-0.0692,0.0605,4.301,0
17.006,-0.2231,-0.0496,0.0534,3.651,0
17.104,-0.2108,-0.0614,0.0386,2.902,0
