t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
4.902,2.0202,1.9910,0.0103,0.827,4,0,0.029703
5.001,2.0115,1.9975,0.0011,0.606,4,0,0.015001
5.102,2.0103,2.0064,0.0011,0.297,4,0,0.010133
5.202,2.0142,2.0062,-0.0026,0.703,4,0,0.007741
5.301,2.0087,2.0034,-0.0002,0.443,4,0,0.006341
5.402,2.0096,2.0029,-0.0000,0.558,4,0,0.005437
5.501,2.0083,2.0046,-0.0014,0.500,4,0,0.004816
5.602,2.0111,2.0020,-0.0029,0.662,4,0,0.004371
5.701,2.0118,2.0044,-0.0053,0.416,4,0,0.004042
5.801,2.0150,2.0071,-0.0048,0.474,4,0,0.003793
5.902,2.0141,2.0055,-0.0041,0.528,4,0,0.003601
6.002,2.0134,2.0025,-0.0044,0.533,4,0,0.003452
6.102,2.0110,2.0030,-0.0029,0.478,4,0,0.003335
6.201,2.0082,2.0054,-0.0031,0.446,4,0,0.003242
6.307,2.0059,2.0054,-0.0043,0.457,4,0,0.003168
6.401,2.0040,2.0046,-0.0058,0.438,4,0,0.003109
6.501,2.0034,2.0061,-0.0057,0.575,4,0,0.003061
6.601,2.0044,2.0053,-0.0047,0.512,4,0,0.003022
6.702,2.0061,2.0037,-0.0039,0.413,4,0,0.002991
6.801,2.0048,2.0043,-0.0037,0.747,4,0,0.002966
6.901,2.0049,2.0052,-0.0027,0.483,4,0,0.002945
7.002,2.0023,2.0044,-0.0037,0.530,4,0,0.002928
7.102,2.0043,2.0049,-0.0052,0.523,4,0,0.002915
7.201,2.0001,2.0063,-0.0047,0.504,4,0,0.002904
7.301,2.0034,2.0091,-0.0041,0.512,4,0,0.002895
7.401,2.0003,2.0116,-0.0034,0.351,4,0,0.002887
7.501,1.9981,2.0092,-0.0010,0.353,4,0,0.002881
7.602,1.9979,2.0101,-0.0011,0.667,4,0,0.002876
7.701,1.9968,2.0085,-0.0009,0.520,4,0,0.002872
7.802,1.9939,2.0081,-0.0008,0.569,4,0,0.002869
7.902,1.9929,2.0107,-0.0007,0.684,4,0,0.002866
8.002,1.9955,2.0100,-0.0003,0.574,4,0,0.002864
8.101,1.9947,2.0120,-0.0018,0.522,4,0,0.002862
8.202,1.9945,2.0127,-0.0011,0.863,4,0,0.002860
8.301,1.9934,2.0120,-0.0012,0.451,4,0,0.002859
8.401,1.9956,2.0145,-0.0028,0.530,4,0,0.002858
8.503,1.9934,2.0150,-0.0034,1.376,4,0,0.002857
8.602,1.9959,2.0142,-0.0012,0.320,4,0,0.002857
8.701,1.9950,2.0160,-0.0027,0.483,4,0,0.002856
8.801,1.9953,2.0165,-0.0017,0.506,4,0,0.002856
8.901,1.9916,2.0165,-0.0012,0.388,4,0,0.002855
9.002,1.9911,2.0203,-0.0001,0.571,4,0,0.002855
9.101,1.9910,2.0222,-0.0006,0.405,4,0,0.002855
9.202,1.9886,2.0193,-0.0012,0.661,4,0,0.002855
9.302,1.9896,2.0191,-0.0036,0.854,4,0,0.002854
9.402,1.9887,2.0192,-0.0035,0.454,4,0,0.002854
9.501,1.9874,2.0178,-0.0036,0.410,4,0,0.002854
9.602,1.9862,2.0183,-0.0023,0.600,4,0,0.002854
9.702,1.9850,2.0171,-0.0010,0.583,4,0,0.002854
9.801,1.9898,2.0154,-0.0009,0.519,4,0,0.002854
9.901,1.9882,2.0127,-0.0000,0.600,4,0,0.002854
10.002,1.9907,2.0122,0.0013,0.566,4,0,0.002854
10.102,1.9912,2.0105,0.0014,0.803,4,0,0.002854
10.201,1.9902,2.0111,0.0021,0.470,4,0,0.002854
10.301,1.9909,2.0130,0.0007,0.408,4,0,0.002854
10.401,1.9900,2.0125,0.0011,0.502,4,0,0.002854
10.501,1.9923,2.0126,0.0009,0.513,4,0,0.002854
10.602,1.9912,2.0125,0.0013,0.740,4,0,0.002854
10.701,1.9954,2.0137,0.0024,0.376,4,0,0.002854
10.801,1.9956,2.0133,0.0027,0.400,4,0,0.002854
10.902,1.9915,2.0135,0.0016,0.744,4,0,0.002854
11.002,1.9910,2.0150,0.0010,0.547,4,0,0.002854
11.101,1.9924,2.0131,0.0020,0.485,4,0,0.002854
11.202,1.9912,2.0099,0.0018,0.581,4,0,0.002854
11.301,1.9895,2.0110,0.0006,0.472,4,0,0.002854
11.401,1.9926,2.0127,0.0003,0.440,4,0,0.002854
11.501,1.9929,2.0111,-0.0009,0.491,4,0,0.002854
11.602,1.9921,2.0107,0.0001,0.574,4,0,0.002854
11.701,1.9936,2.0090,-0.0000,0.479,4,0,0.002854
11.802,1.9952,2.0088,0.0003,0.683,4,0,0.002854
11.901,1.9963,2.0075,0.0010,0.537,4,0,0.002854
12.005,1.9978,2.0086,0.0023,0.617,4,0,0.002854
12.102,1.9933,2.0090,0.0038,0.374,4,0,0.002854
12.202,1.9928,2.0094,0.0024,0.521,4,0,0.002854
12.301,1.9920,2.0082,0.0030,0.432,4,0,0.002854
12.402,1.9903,2.0085,0.0040,0.666,4,0,0.002854
12.502,1.9886,2.0072,0.0037,0.541,4,0,0.002854
12.602,1.9884,2.0082,0.0051,0.564,4,0,0.002854
12.702,1.9915,2.0089,0.0027,0.523,4,0,0.002854
12.802,1.9925,2.0095,0.0042,0.489,4,0,0.002854
12.902,1.9961,2.0076,0.0033,0.655,4,0,0.002854
13.001,1.9967,2.0068,0.0040,0.386,4,0,0.002854
13.101,1.9973,2.0068,0.0026,0.465,4,0,0.002854
13.201,1.9984,2.0063,0.0028,0.619,4,0,0.002854
13.301,1.9983,2.0072,0.0020,0.367,4,0,0.002854
13.401,1.9976,2.0037,0.0019,0.497,4,0,0.002854
13.501,1.9930,2.0032,0.0022,0.433,4,0,0.002854
13.601,1.9961,2.0026,0.0034,0.542,4,0,0.002854
13.701,1.9971,2.0024,0.0052,0.603,4,0,0.002854
13.802,1.9955,2.0045,0.0050,0.544,4,0,0.002854
13.901,1.9929,2.0034,0.0048,0.561,4,0,0.002854
14.001,1.9919,2.0035,0.0068,0.467,4,0,0.002854
14.102,1.9925,2.0067,0.0048,0.504,4,0,0.002854
14.202,1.9952,2.0088,0.0051,0.585,4,0,0.002854
14.302,1.9962,2.0071,0.0054,0.523,4,0,0.002854
14.402,1.9948,2.0071,0.0045,0.568,4,0,0.002854
14.501,1.9896,2.0083,0.0049,0.402,4,0,0.002854
14.601,1.9887,2.0091,0.0041,0.478,4,0,0.002854
14.701,1.9858,2.0131,0.0037,0.385,4,0,0.002854
14.801,1.9866,2.0137,0.0046,0.442,4,0,0.002854
14.901,1.9887,2.0117,0.0057,0.388,4,0,0.002854
15.001,1.9889,2.0107,0.0047,0.436,4,0,0.002854
15.101,1.9889,2.0082,0.0027,0.569,4,0,0.002854
15.202,1.9901,2.0111,0.0044,0.575,4,0,0.002854
15.301,1.9874,2.0123,0.0053,0.408,4,0,0.002854
15.401,1.9886,2.0124,0.0047,0.466,4,0,0.002854
15.501,1.9883,2.0117,0.0040,0.483,4,0,0.002854
15.601,1.9883,2.0121,0.0044,0.356,4,0,0.002854
15.701,1.9898,2.0125,0.0039,0.526,4,0,0.002854
15.802,1.9891,2.0128,0.0037,0.309,4,0,0.002854
15.902,1.9901,2.0123,0.0043,0.520,4,0,0.002854
16.004,1.9918,2.0122,0.0036,1.272,4,0,0.002854
16.102,1.9900,2.0135,0.0027,0.715,4,0,0.002854
16.202,1.9902,2.0123,0.0020,0.838,4,0,0.002854
16.301,1.9882,2.0095,0.0040,0.460,4,0,0.002854
16.401,1.9870,2.0088,0.0023,0.548,4,0,0.002854
16.502,1.9880,2.0090,0.0032,0.567,4,0,0.002854
16.601,1.9882,2.0096,0.0026,0.493,4,0,0.002854
16.705,1.9905,2.0103,0.0018,1.594,4,0,0.002854
16.802,1.9887,2.0093,0.0026,0.564,4,0,0.002854
16.902,1.9867,2.0097,0.0020,0.461,4,0,0.002854
17.002,1.9873,2.0092,0.0021,0.609,4,0,0.002854
