t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
5.002,3.9773,2.0067,-0.0047,0.646,4,0,0.029703
5.103,3.9777,1.9889,-0.0013,1.511,4,0,0.015001
5.202,3.9880,1.9990,-0.0032,1.041,4,0,0.010133
5.302,3.9915,1.9980,-0.0043,0.487,4,0,0.007741
5.401,3.9951,2.0037,-0.0057,0.462,4,0,0.006341
5.502,3.9934,2.0013,-0.0050,0.583,4,0,0.005437
5.602,3.9929,1.9983,-0.0015,0.719,4,0,0.004816
5.702,3.9970,1.9983,-0.0023,0.589,4,0,0.004371
5.802,3.9966,1.9988,0.0005,0.784,4,0,0.004042
5.905,4.0006,1.9979,-0.0007,2.998,4,0,0.003793
6.004,4.0014,1.9970,0.0008,0.496,4,0,0.003601
6.102,4.0011,1.9986,0.0034,0.538,4,0,0.003452
6.202,4.0035,1.9995,0.0029,0.575,4,0,0.003335
6.302,4.0031,1.9997,0.0026,0.936,4,0,0.003242
6.402,4.0017,1.9976,0.0037,0.432,4,0,0.003168
6.505,4.0010,1.9984,0.0036,2.703,4,0,0.003109
6.604,3.9966,1.9955,0.0050,0.989,4,0,0.003061
6.702,3.9983,1.9945,0.0055,0.705,4,0,0.003022
6.803,3.9969,1.9922,0.0043,0.610,4,0,0.002991
6.902,3.9967,1.9901,0.0032,0.461,4,0,0.002966
7.002,3.9979,1.9906,0.0047,0.934,4,0,0.002945
7.101,3.9976,1.9911,0.0044,0.345,4,0,0.002928
7.202,3.9977,1.9927,0.0047,0.735,4,0,0.002915
7.303,3.9958,1.9905,0.0032,0.673,4,0,0.002904
7.402,3.9949,1.9907,0.0024,0.626,4,0,0.002895
7.502,3.9942,1.9913,0.0013,0.591,4,0,0.002887
7.604,3.9953,1.9914,-0.0000,0.636,4,0,0.002881
7.702,3.9979,1.9910,-0.0011,0.353,4,0,0.002876
7.801,3.9972,1.9901,-0.0002,0.448,4,0,0.002872
7.901,3.9985,1.9893,0.0015,0.367,4,0,0.002869
8.003,3.9973,1.9871,0.0015,0.587,4,0,0.002866
