t_sec,x,y,z,solve_ms,n_zero_weights
3.806,4.0190,0.0391,0.0317,4.764,0
3.905,3.9962,0.0330,0.0233,3.831,0
4.005,4.0195,-0.0098,0.0039,4.402,0
4.104,4.0000,-0.0035,0.0200,2.762,0
4.206,3.9842,-0.0049,0.0043,2.918,0
4.304,3.9969,0.0124,0.0105,3.219,0
4.405,3.9703,0.0018,0.0130,3.733,0
4.505,3.9984,-0.0265,0.0059,4.543,0
4.603,3.9806,0.0060,0.0078,2.756,0
4.703,3.9833,-0.0008,0.0050,2.377,0
4.803,4.0099,-0.0559,-0.0136,2.454,0
4.904,4.0102,-0.0312,0.0055,3.007,0
5.006,4.0117,-0.0363,-0.0165,5.014,0
5.105,4.0020,-0.0276,0.0144,3.716,0
5.208,3.9720,-0.0051,0.0124,6.238,0
5.304,3.9934,-0.0004,0.0182,2.904,0
5.403,3.9768,0.0188,-0.0021,2.749,0
5.503,4.0000,-0.0121,-0.0205,2.483,0
5.603,3.9540,0.0148,0.0039,2.441,0
5.706,4.0149,0.0304,0.0022,3.074,0
5.806,4.0187,0.0114,0.0052,3.551,0
5.903,4.0012,-0.0109,-0.0156,2.559,0
6.004,3.9775,0.0075,-0.0077,2.853,0
6.105,3.9968,-0.0218,-0.0002,3.589,0
6.203,3.9739,-0.0116,-0.0116,2.718,0
6.303,3.9909,-0.0187,-0.0095,2.200,0
6.403,4.0073,-0.0337,0.0057,2.409,0
6.504,4.0099,-0.0002,-0.0098,3.432,0
6.604,4.0008,0.0263,0.0027,3.340,0
6.704,3.9880,0.0274,0.0017,3.050,0
6.803,3.9973,0.0271,0.0104,2.743,0
6.904,3.9475,0.0043,-0.0144,3.417,0
7.005,4.0019,0.0240,0.0091,3.315,0
7.103,4.0229,0.0001,0.0215,2.431,0
7.205,4.0400,-0.0050,0.0196,3.673,0
7.306,3.9998,-0.0100,0.0115,4.988,0
7.405,4.0150,-0.0171,0.0127,2.589,0
7.504,3.9689,-0.0058,-0.0066,2.684,0
7.605,3.9678,0.0012,0.0264,3.333,0
7.703,4.0174,-0.0031,0.0376,2.261,0
7.804,4.0117,-0.0077,0.0312,2.670,0
7.905,3.9871,0.0072,0.0395,3.382,0
8.003,3.9645,-0.0086,0.0209,2.155,0
8.104,3.9662,0.0108,0.0296,2.902,0
8.204,4.0361,-0.0112,0.0126,3.097,0
8.305,3.9574,0.0022,-0.0207,4.013,0
8.403,4.0375,0.0268,0.0003,2.276,0
8.504,4.0380,0.0492,0.0073,3.396,0
8.604,4.0131,0.0322,-0.0114,3.062,0
8.704,4.0048,0.0167,-0.0131,2.039,0
8.806,3.9823,0.0297,0.0003,3.724,0
8.903,4.0869,0.0482,-0.0059,2.243,0
9.004,4.0108,0.0601,-0.0133,3.271,0
9.103,4.0146,0.0260,-0.0001,2.345,0
9.204,4.0368,0.0403,-0.0020,3.153,0
9.304,4.0096,0.0500,0.0241,3.308,0
9.403,3.9787,0.0546,0.0074,2.216,0
9.506,3.9664,0.0638,0.0177,3.445,0
9.604,3.9652,0.0582,0.0167,2.949,0
9.704,3.9388,0.0696,-0.0014,3.217,0
9.803,3.9380,0.0587,0.0215,2.232,0
9.906,3.9660,0.0841,0.0024,3.535,0
10.003,3.9241,0.0868,-0.0039,2.354,0
10.104,3.9626,0.1091,-0.0074,3.297,0
10.205,3.9876,0.0681,-0.0082,3.458,0
10.306,3.9283,0.1006,-0.0041,4.401,0
10.404,3.9565,0.1001,0.0016,2.982,0
10.506,3.9236,0.0999,-0.0020,2.850,0
10.607,3.8508,0.1074,0.0200,3.150,0
10.704,3.8887,0.1251,0.0054,3.026,0
10.806,3.8604,0.1523,0.0007,4.002,0
10.904,3.8474,0.1429,0.0379,2.705,0
11.005,3.8825,0.1583,0.0090,3.769,0
11.103,3.8821,0.1427,0.0302,2.326,0
11.203,3.8455,0.1242,0.0578,2.469,0
11.304,3.8406,0.0995,0.0522,2.992,0
11.405,3.8517,0.1300,0.0108,3.668,0
11.505,3.8424,0.1058,0.0364,4.166,0
11.603,3.8849,0.1162,0.0376,2.440,0
11.704,3.8949,0.1128,0.0204,3.186,0
11.804,3.9110,0.1332,0.0519,3.146,0
11.905,3.9115,0.1507,0.0434,3.768,0
12.003,3.9258,0.1603,0.0406,2.317,0
12.104,3.9251,0.1803,0.0254,2.013,0
12.205,3.8999,0.1413,0.0572,4.464,0
12.307,3.8783,0.1492,0.0499,4.594,0
12.405,3.8868,0.1489,0.0517,3.729,0
12.505,3.9362,0.1513,0.0684,2.837,0
12.604,3.9090,0.1560,0.0931,2.655,0
12.706,3.9456,0.1451,0.0950,4.627,0
12.805,3.9329,0.1654,0.0881,3.220,0
12.905,3.9370,0.1738,0.0719,2.679,0
13.004,3.9640,0.1474,0.0677,3.422,0
13.104,3.9922,0.1353,0.0470,3.220,0
13.205,3.9665,0.1580,0.0585,3.630,0
13.304,3.9832,0.1624,0.0418,3.343,0
13.403,3.9553,0.1672,0.0498,2.517,0
13.505,3.9880,0.1829,0.0491,4.210,0
13.604,4.0223,0.1977,0.0881,2.990,0
13.703,4.0126,0.2056,0.0599,2.117,0
