t_sec,x,y,z,solve_ms,n_zero_weights
4.403,4.0060,0.0042,-0.0033,1.973,0
4.504,4.0127,-0.0188,0.0002,3.324,0
4.604,4.0253,-0.0369,0.0054,3.195,0
4.706,4.0249,-0.0082,0.0101,3.624,0
4.803,4.0035,-0.0067,0.0193,2.720,0
4.907,4.0208,0.0094,-0.0080,5.322,0
5.003,3.9562,0.0210,0.0013,2.628,0
5.104,3.9278,-0.0112,-0.0151,3.225,0
5.204,3.9627,0.0096,0.0075,3.199,0
5.304,4.0273,-0.0076,-0.0011,3.051,0
5.405,4.0013,-0.0278,-0.0086,3.888,0
5.503,4.0164,0.0180,0.0083,1.574,0
5.603,4.0075,0.0088,-0.0071,1.703,0
5.703,3.9889,0.0071,0.0203,2.234,0
5.805,4.0064,-0.0195,0.0160,2.783,0
5.905,4.0085,0.0227,0.0233,2.596,0
6.003,4.0014,-0.0136,0.0094,2.454,0
6.102,3.9924,0.0024,0.0146,1.823,0
6.208,3.9866,-0.0271,0.0246,5.759,0
6.303,4.0010,-0.0067,0.0029,2.375,0
6.403,3.9710,-0.0042,-0.0099,2.605,0
6.505,4.0150,-0.0224,0.0411,3.156,0
6.603,4.0074,-0.0464,0.0196,2.126,0
6.704,4.0151,-0.0058,0.0212,2.457,0
6.804,3.9708,0.0022,0.0143,3.473,0
6.907,3.9543,0.0021,0.0217,5.370,0
7.004,4.0083,-0.0186,0.0093,3.368,0
7.106,3.9940,0.0026,-0.0053,4.545,0
7.206,3.9715,-0.0017,0.0250,5.161,0
7.303,3.9710,0.0140,0.0153,2.148,0
7.404,3.9818,-0.0067,0.0013,2.644,0
7.504,4.0207,0.0053,0.0050,2.593,0
7.603,4.0090,0.0116,0.0041,1.946,0
7.703,3.9948,0.0062,-0.0198,1.936,0
7.805,4.0061,-0.0020,0.0079,2.206,0
7.903,3.9923,-0.0094,-0.0240,2.484,0
8.004,3.9571,0.0099,-0.0086,3.445,0
8.104,3.9750,0.0159,-0.0270,3.262,0
8.204,3.9834,-0.0199,-0.0092,2.907,0
8.305,4.0049,-0.0077,0.0041,2.964,0
8.403,3.9966,0.0004,-0.0140,1.958,0
