t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
4.213,3.9881,-0.0044,0.0152,11.571,4,4
4.312,3.9912,-0.0040,0.0020,10.612,4,4
4.416,3.9843,0.0097,-0.0007,13.696,4,4
4.512,3.9919,0.0121,0.0116,10.661,4,4
4.609,4.0072,-0.0019,0.0001,8.518,4,4
4.714,3.9585,0.0211,0.0100,12.781,4,4
4.818,3.9962,0.0042,0.0024,14.693,4,4
4.913,3.9872,0.0210,0.0251,11.437,4,4
5.012,3.9738,0.0399,0.0183,9.934,4,4
5.112,4.0154,0.0286,0.0010,11.093,4,4
5.209,3.9592,0.0175,0.0034,8.664,4,4
5.313,3.9872,0.0330,0.0059,12.202,4,4
5.411,4.0014,0.0202,0.0084,10.386,4,4
5.510,3.9850,0.0045,0.0108,9.459,4,4
5.617,3.9523,0.0097,-0.0090,15.206,4,4
5.711,3.9842,0.0004,-0.0230,10.639,4,4
5.831,3.9528,-0.0205,-0.0292,23.100,4,4
5.916,3.9677,-0.0270,-0.0076,14.285,4,4
6.012,3.9919,0.0353,-0.0519,11.016,4,4
6.113,4.0172,0.0411,0.0081,12.003,4,4
6.212,4.0184,0.0613,-0.0161,10.487,4,4
6.312,3.9879,0.0073,0.0026,10.744,4,4
6.413,3.9613,-0.0165,0.0076,11.821,4,4
6.512,3.9746,0.0214,-0.0044,10.701,4,4
6.612,3.9860,0.0374,0.0016,9.905,4,4
6.712,3.9990,0.0218,0.0225,11.516,4,4
6.819,3.9975,-0.0005,0.0064,17.818,4,4
6.912,4.0517,0.0044,0.0114,10.833,4,4
7.014,4.0081,0.0117,0.0135,12.727,4,4
7.117,4.0132,0.0208,-0.0144,15.468,4,4
7.215,3.9985,-0.0016,-0.0216,13.545,4,4
7.315,4.0076,-0.0048,0.0129,13.346,4,4
7.413,3.9810,0.0104,0.0053,12.504,4,4
7.520,4.0233,0.0060,0.0068,19.347,4,4
7.617,4.0099,0.0012,0.0082,14.720,4,4
7.711,4.0527,-0.0108,0.0052,10.138,4,4
7.814,4.0002,-0.0235,0.0018,12.808,4,4
7.917,3.9904,-0.0101,0.0080,13.626,4,4
8.011,4.0034,-0.0222,0.0085,9.871,4,4
8.128,3.9919,-0.0408,0.0010,26.159,4,4
8.221,4.0037,-0.0174,-0.0021,19.150,4,4
8.313,3.9918,-0.0094,0.0164,9.414,4,4
8.413,4.0436,0.0024,0.0063,12.104,4,4
8.529,4.0076,0.0143,-0.0077,26.737,4,4
8.630,4.0108,0.0291,-0.0200,29.396,4,4
8.711,3.9852,0.0130,-0.0133,10.611,4,4
8.812,4.0000,0.0039,-0.0190,11.583,4,4
8.913,3.9812,0.0318,-0.0149,11.313,4,4
9.014,3.9971,0.0535,0.0248,12.670,4,4
9.124,3.9793,0.0180,-0.0144,22.298,4,4
9.214,3.9993,0.0211,0.0116,13.689,4,4
9.312,3.9988,0.0538,0.0181,11.315,4,4
9.416,3.9800,0.0528,0.0042,14.509,4,4
9.509,3.9977,0.0090,-0.0051,8.259,4,4
9.609,3.9648,0.0267,-0.0092,7.831,4,4
9.710,3.9588,0.0112,-0.0126,9.292,4,4
9.813,3.9548,-0.0478,-0.0227,11.038,4,4
9.911,3.9939,0.0117,-0.0408,9.802,4,4
10.010,4.0387,0.0307,-0.0415,8.769,4,4
10.115,4.0095,0.0119,-0.0451,13.875,4,4
10.213,4.0311,-0.0191,-0.0622,11.399,4,4
10.315,4.0186,0.0048,-0.0670,14.083,4,4
10.413,4.0060,-0.0086,-0.0664,11.414,4,4
10.513,4.0646,0.0168,-0.0800,10.642,4,4
10.616,4.0479,-0.0034,-0.0752,15.188,4,4
10.711,4.0525,-0.0102,-0.0722,9.772,4,4
10.830,4.0463,0.0009,-0.0759,26.973,4,4
10.914,4.0243,0.0023,-0.0919,9.613,4,4
11.012,4.0537,0.0255,-0.1114,10.882,4,4
11.115,4.0482,0.0039,-0.0863,12.439,4,4
11.214,4.0423,0.0194,-0.0835,12.845,4,4
11.313,4.0471,-0.0134,-0.1093,10.866,4,4
11.414,4.0207,0.0021,-0.1054,12.856,4,4
11.511,4.0121,0.0034,-0.1082,9.917,4,4
11.614,4.0576,-0.0166,-0.0995,13.255,4,4
11.713,4.0296,-0.0113,-0.1156,10.995,4,4
11.810,4.0116,-0.0544,-0.1044,9.245,4,4
