t_sec,x,y,z,solve_ms
0.409,0.0171,-0.0075,-0.0027,7.091
0.503,0.0510,-0.0076,0.0248,2.194
0.603,0.0583,-0.0005,-0.0129,1.882
0.703,0.0595,-0.0022,-0.0017,1.509
0.805,-0.0036,-0.0231,0.0018,2.890
0.905,0.0078,-0.0198,0.0026,1.490
1.004,0.0216,0.0045,0.0050,2.439
1.104,0.0149,0.0052,0.0033,2.237
1.205,0.0526,0.0015,-0.0110,2.735
1.304,0.0022,-0.0190,-0.0148,3.115
1.405,0.0387,0.0011,0.0127,3.693
1.504,0.0175,-0.0222,-0.0134,2.710
1.605,0.0228,-0.0016,-0.0099,3.401
1.705,-0.0241,-0.0075,0.0114,2.293
1.807,-0.0023,0.0164,0.0059,2.911
1.904,0.0021,0.0001,-0.0093,2.206
2.005,0.0212,0.0045,0.0028,3.040
2.103,0.0350,0.0155,0.0009,1.639
2.203,-0.0017,-0.0137,-0.0328,1.946
2.303,-0.0360,-0.0188,-0.0289,2.214
2.403,-0.0274,-0.0242,0.0015,1.430
2.503,-0.0091,0.0087,-0.0263,2.019
2.604,0.0183,0.0160,-0.0002,2.912
2.704,0.0094,0.0173,-0.0239,3.051
2.808,0.0137,0.0143,0.0008,3.329
2.904,0.0528,0.0147,-0.0016,3.221
3.004,0.0164,-0.0031,0.0058,2.491
3.104,0.0109,-0.0338,-0.0185,1.837
3.206,0.0195,-0.0302,-0.0301,4.433
3.304,-0.0150,-0.0478,-0.0317,2.551
3.403,-0.0087,-0.0612,-0.0029,1.434
3.503,0.0392,-0.0375,-0.0069,1.491
3.604,-0.0095,-0.0624,-0.0260,2.315
3.704,-0.0331,-0.0398,-0.0241,1.881
3.803,-0.0457,-0.0478,-0.0179,1.228
3.903,-0.0223,-0.0499,-0.0246,1.637
4.003,-0.0500,-0.0358,-0.0265,1.607
4.104,-0.0146,-0.0526,-0.0390,1.789
4.204,-0.0127,-0.0526,-0.0363,1.323
4.306,-0.0463,-0.0413,-0.0255,2.400
4.403,-0.0051,-0.0120,-0.0378,1.840
4.502,-0.0058,-0.0152,-0.0284,1.354
4.604,-0.0346,-0.0037,-0.0090,2.592
4.706,-0.0378,0.0024,-0.0053,3.608
4.808,-0.0212,0.0194,-0.0249,3.525
4.905,0.0059,0.0214,0.0030,2.407
5.006,-0.0160,-0.0001,0.0185,2.166
5.104,-0.0601,-0.0020,0.0047,2.553
5.206,-0.0570,0.0101,-0.0140,1.443
5.304,-0.0561,-0.0019,0.0065,2.561
5.403,-0.0653,-0.0017,-0.0062,1.526
5.504,-0.0606,-0.0023,-0.0036,2.156
5.605,-0.0525,-0.0067,-0.0010,1.825
5.704,-0.0452,-0.0059,0.0107,1.813
5.803,-0.0835,-0.0035,0.0059,1.532
5.905,-0.0027,0.0075,-0.0141,2.236
6.007,-0.0125,-0.0089,0.0313,3.615
6.103,-0.0123,-0.0003,0.0202,1.629
6.208,-0.0092,0.0019,0.0625,3.745
6.302,-0.0417,-0.0293,0.0379,1.283
6.405,-0.0660,-0.0511,0.0281,2.705
6.504,-0.0713,-0.0802,0.0395,1.240
6.605,-0.0537,-0.0882,0.0525,2.522
6.706,-0.0259,-0.0835,0.0335,3.686
6.803,-0.0662,-0.1071,0.0258,1.832
6.906,0.0107,-0.1010,0.0427,2.801
7.003,-0.0252,-0.1152,0.0252,1.695
7.104,0.0160,-0.0956,0.0253,2.867
7.204,0.0029,-0.1163,0.0536,2.171
7.304,-0.0206,-0.1419,0.0456,2.717
7.403,-0.0607,-0.1117,0.0495,1.517
7.503,-0.0468,-0.1324,0.0242,1.551
7.604,-0.0453,-0.1172,0.0067,1.725
7.704,-0.0491,-0.1307,-0.0077,2.096
7.804,-0.0618,-0.1179,0.0075,2.231
7.904,-0.0553,-0.1297,0.0260,2.450
8.002,-0.0633,-0.1599,-0.0015,1.410
8.103,-0.0718,-0.1616,-0.0027,2.200
8.206,-0.0858,-0.1539,-0.0007,2.796
8.308,-0.0739,-0.1613,0.0133,3.980
8.404,-0.0447,-0.1606,0.0304,1.875
8.503,-0.0785,-0.1638,0.0276,2.034
8.604,-0.1181,-0.1827,0.0172,2.409
8.704,-0.1032,-0.1855,-0.0126,2.066
8.803,-0.1203,-0.2139,0.0051,1.584
8.905,-0.0673,-0.2070,0.0034,3.263
9.002,-0.0657,-0.2037,0.0050,1.471
9.104,-0.0318,-0.2095,-0.0008,1.607
9.205,-0.0428,-0.2013,0.0050,1.896
9.306,-0.0434,-0.1897,-0.0063,4.330
9.403,-0.0494,-0.1904,0.0163,2.137
9.506,-0.0527,-0.1993,-0.0083,3.228
9.604,-0.0315,-0.2100,-0.0109,2.613
9.702,-0.0682,-0.2367,-0.0119,1.621
9.807,-0.0411,-0.2293,0.0178,1.738
9.905,-0.0437,-0.2417,0.0220,2.377
10.002,-0.0565,-0.2324,-0.0181,1.398
10.105,-0.0451,-0.2619,-0.0297,1.707
10.202,-0.0892,-0.2759,-0.0135,1.395
10.304,-0.0676,-0.2584,-0.0292,2.179
10.403,-0.0857,-0.2477,-0.0443,1.987
10.502,-0.1187,-0.2360,-0.0327,1.257
10.606,-0.1386,-0.2579,0.0057,3.176
10.718,-0.0730,-0.2578,-0.0384,2.084
10.803,-0.1039,-0.2609,-0.0299,1.539
10.902,-0.0550,-0.2540,-0.0481,1.461
11.005,-0.0763,-0.2580,-0.0321,1.549
11.103,-0.0745,-0.2973,-0.0336,1.179
11.204,-0.0562,-0.2783,-0.0253,2.377
11.304,-0.0881,-0.2779,-0.0376,3.410
11.404,-0.0992,-0.2713,-0.0381,1.812
11.502,-0.0876,-0.2597,-0.0594,1.466
11.604,-0.0970,-0.2766,-0.0532,2.367
11.703,-0.1104,-0.2734,-0.0607,1.811
11.804,-0.1577,-0.2883,-0.0333,1.986
11.903,-0.0935,-0.2635,-0.0394,1.636
12.003,-0.1031,-0.2680,-0.0306,1.274
14.534,-0.0696,-0.1891,-0.0351,3.411
14.633,-0.1267,-0.2207,-0.0276,1.567
14.733,-0.1140,-0.2043,-0.0485,1.968
14.835,-0.0843,-0.1610,-0.0426,2.629
14.932,-0.0798,-0.1748,-0.0645,1.591
15.033,-0.0871,-0.1216,-0.0470,1.560
15.133,-0.1237,-0.1091,-0.0330,1.851
15.232,-0.0962,-0.0805,-0.0434,1.523
15.333,-0.0871,-0.0608,0.0073,2.164
15.436,-0.0068,-0.0264,-0.0319,3.753
15.532,-0.0356,-0.0233,-0.0401,1.372
15.634,-0.0459,0.0046,-0.0304,2.220
15.733,-0.0358,-0.0005,-0.0387,2.450
15.833,-0.0680,0.0008,-0.0116,1.925
15.934,-0.0362,0.0098,-0.0316,2.738
16.035,-0.0461,-0.0013,-0.0046,2.179
16.133,-0.0458,-0.0146,0.0071,1.294
16.235,-0.0863,-0.0063,0.0243,1.482
16.333,-0.0637,0.0186,0.0216,1.818
16.433,-0.0679,-0.0093,0.0512,1.902
16.532,-0.0594,0.0117,0.0305,1.766
16.632,-0.0272,0.0177,0.0434,1.448
16.734,-0.0376,0.0199,0.0306,2.359
16.833,-0.0250,0.0375,0.0179,1.930
16.932,0.0144,0.0237,0.0426,1.380
17.033,0.0086,0.0126,0.0442,1.975
17.132,0.0089,0.0227,0.0372,1.774
17.232,-0.0000,0.0246,0.0240,1.568
17.334,-0.0585,0.0019,0.0655,2.785
17.437,-0.0145,0.0226,0.0214,2.555
17.532,-0.0245,-0.0017,0.0375,1.915
17.633,-0.0017,-0.0019,0.0412,1.539
17.733,-0.0231,-0.0022,0.0251,2.145
17.833,-0.0684,-0.0326,0.0315,2.143
17.938,-0.0482,-0.0225,0.0158,2.811
18.033,-0.0403,-0.0120,-0.0151,1.719
18.135,-0.0227,-0.0149,0.0304,3.350
18.234,-0.0202,-0.0147,0.0185,3.109
18.335,0.0070,0.0026,0.0130,3.783
18.434,-0.0264,-0.0051,-0.0016,2.442
18.533,-0.0038,-0.0143,0.0017,2.032
18.633,-0.0067,-0.0160,-0.0114,1.977
18.732,0.0167,0.0157,-0.0288,1.673
18.834,0.0127,0.0024,-0.0158,3.137
18.935,0.0436,0.0035,-0.0050,3.622
19.033,0.0031,0.0151,-0.0097,1.965
19.137,0.0187,-0.0049,0.0158,4.634
19.235,0.0034,-0.0012,0.0133,3.127
19.335,-0.0087,-0.0109,0.0167,3.532
19.436,0.0222,0.0074,0.0334,3.009
19.536,0.0242,0.0139,0.0148,4.124
19.634,-0.0413,0.0121,0.0305,2.574
19.735,0.0076,0.0103,-0.0047,3.911
19.838,0.0003,0.0083,0.0124,4.825
19.934,0.0384,0.0370,0.0009,3.365
20.033,0.0169,0.0031,0.0020,2.121
20.132,-0.0023,0.0018,-0.0156,1.781
20.238,0.0235,-0.0088,-0.0136,5.644
20.333,-0.0063,-0.0361,-0.0278,2.240
20.433,-0.0073,-0.0611,-0.0160,2.146
20.533,-0.0000,-0.0220,-0.0001,1.928
20.633,0.0104,-0.0168,0.0130,1.724
20.732,-0.0153,-0.0242,-0.0011,1.849
20.834,0.0025,-0.0029,0.0153,2.388
20.938,-0.0068,-0.0122,-0.0032,5.786
21.034,0.0207,-0.0116,0.0184,2.726
21.133,-0.0320,-0.0312,0.0485,2.086
21.244,0.0206,-0.0041,0.0163,10.956
21.334,0.0058,0.0052,-0.0107,2.090
21.434,-0.0275,-0.0099,-0.0202,3.341
21.535,-0.0036,0.0080,-0.0197,3.452
21.633,0.0301,0.0115,-0.0437,2.287
21.733,0.0233,0.0295,-0.0184,1.697
21.836,-0.0085,0.0252,0.0147,3.612
21.933,0.0171,0.0145,-0.0312,2.414
22.034,0.0112,0.0029,-0.0041,1.871
22.133,0.0172,0.0200,-0.0092,2.367
22.232,0.0192,0.0297,-0.0311,1.382
22.335,-0.0261,0.0119,0.0143,3.447
22.433,0.0477,0.0334,0.0099,1.518
22.532,0.0027,0.0350,0.0010,1.235
22.633,-0.0452,0.0130,0.0090,2.418
22.736,0.0158,0.0231,0.0235,5.119
22.833,0.0159,0.0199,-0.0154,2.724
22.937,-0.0380,0.0154,-0.0480,2.546
23.032,0.0058,-0.0061,-0.0036,1.977
23.133,-0.0257,-0.0152,-0.0035,2.315
23.234,0.0209,-0.0139,-0.0114,2.827
23.334,-0.0089,-0.0197,-0.0264,2.756
23.433,0.0018,0.0251,-0.0067,1.970
23.533,0.0378,0.0514,-0.0146,2.155
23.633,0.0323,0.0506,0.0063,1.287
23.734,-0.0294,-0.0043,-0.0241,2.426
23.833,0.0178,0.0128,0.0048,2.057
23.934,0.0137,0.0157,0.0052,2.774
24.036,0.0132,-0.0004,0.0090,3.575
24.133,0.0216,-0.0301,0.0145,2.030
24.235,0.0125,-0.0012,-0.0113,2.895
24.336,-0.0009,-0.0201,0.0027,3.524
24.437,0.0362,0.0158,0.0359,3.676
24.535,-0.0011,0.0103,-0.0178,4.185
24.637,-0.0078,0.0036,-0.0192,1.676
24.733,0.0803,0.0156,-0.0408,2.749
24.832,0.0585,-0.0157,-0.0051,1.600
24.932,0.0697,0.0041,-0.0160,1.516
25.032,0.0563,0.0074,-0.0100,1.561
25.133,0.0522,0.0082,-0.0160,1.360
25.233,0.0718,0.0160,-0.0151,1.550
25.333,0.0818,0.0476,0.0185,1.861
25.432,0.0445,0.0390,0.0112,1.552
25.532,0.0550,0.0273,0.0135,1.529
25.634,0.0574,0.0426,0.0092,2.104
25.733,0.0280,0.0234,0.0480,2.169
25.834,0.0175,0.0148,0.0116,2.861
25.933,0.0211,0.0147,-0.0136,2.266
26.035,0.0143,0.0341,0.0212,3.203
26.133,0.0255,0.0373,0.0123,1.868
26.233,0.0201,0.0309,0.0013,1.967
26.333,0.0015,0.0422,-0.0047,2.056
26.433,-0.0056,0.0262,0.0200,2.081
26.536,0.0251,0.0365,0.0049,3.139
26.634,-0.0012,0.0464,0.0193,1.605
26.733,-0.0205,0.0263,-0.0168,1.449
26.833,-0.0077,0.0233,0.0080,1.779
26.933,0.0263,0.0139,-0.0038,2.161
27.034,0.0021,-0.0012,-0.0398,2.874
27.136,-0.0107,0.0070,-0.0532,1.394
27.233,-0.0351,0.0123,-0.0425,1.561
27.333,0.0097,0.0490,-0.0471,2.402
27.432,0.0206,0.0518,-0.0589,1.303
27.535,0.0326,0.0352,0.0002,1.899
27.632,-0.0109,0.0385,0.0042,1.521
27.734,0.0258,0.0498,0.0128,2.951
27.834,-0.0086,0.0262,0.0160,1.523
27.934,0.0426,0.0435,0.0032,2.067
28.033,0.0494,0.0432,-0.0021,1.991
28.134,0.0377,0.0458,0.0266,3.271
28.234,0.0578,0.0187,-0.0076,2.104
28.337,0.0396,0.0045,0.0204,4.924
28.434,0.0353,0.0297,0.0024,2.233
28.533,0.0242,0.0326,0.0099,1.793
28.633,0.0286,0.0245,0.0196,1.412
28.732,-0.0049,0.0417,0.0244,1.521
28.834,-0.0041,0.0397,0.0439,2.790
28.932,0.0615,0.0550,0.0042,1.785
29.034,0.0637,0.0634,0.0111,1.399
29.135,0.0075,0.0517,0.0309,3.868
29.233,0.0548,0.0531,-0.0001,1.636
29.332,0.0561,0.0597,0.0259,1.451
29.432,0.0444,0.0542,0.0060,1.153
29.533,0.0244,0.0368,0.0014,1.834
29.635,0.0188,0.0444,0.0031,1.881
29.733,0.0214,0.0411,0.0044,1.881
29.834,0.0340,0.0297,0.0198,2.632
29.933,0.0158,0.0257,0.0265,1.944
30.036,0.0210,0.0261,0.0052,5.263
30.136,0.0415,0.0484,-0.0063,3.141
30.237,0.0374,0.0566,0.0017,6.357
30.332,0.0534,0.0233,0.0055,1.347
30.433,0.0091,-0.0008,0.0167,1.459
30.535,0.0440,0.0119,-0.0186,2.771
30.634,0.0438,-0.0022,0.0428,2.816
30.734,0.0097,-0.0298,0.0135,2.893
30.837,0.0558,0.0042,0.0117,5.403
30.933,0.0335,-0.0076,0.0316,1.810
31.032,0.0156,-0.0122,0.0370,1.537
31.135,0.0271,-0.0089,0.0192,2.160
31.235,-0.0387,-0.0160,0.0125,4.403
31.335,-0.0015,0.0219,0.0121,3.696
31.433,0.0099,0.0274,0.0272,2.095
31.533,-0.0043,0.0171,0.0036,1.791
31.637,0.0416,0.0352,0.0167,4.986
31.732,0.0290,0.0489,0.0200,1.493
31.832,-0.0033,0.0508,0.0008,1.555
31.933,0.0325,0.0502,0.0026,2.591
32.036,0.0228,0.0457,0.0141,2.679
32.136,0.0221,0.0454,0.0092,4.665
32.232,0.0036,0.0279,-0.0003,1.465
32.337,0.0282,0.0534,0.0256,2.728
32.437,0.0142,0.0684,0.0062,3.310
32.538,-0.0278,0.0701,-0.0013,2.969
32.633,0.0419,0.0597,0.0118,2.155
32.735,0.0546,0.0821,-0.0108,4.419
32.835,0.0930,0.0971,-0.0190,3.799
