t_sec,x,y,z,solve_ms,n_zero_weights
3.011,4.0062,0.0084,0.0020,7.025,0
3.104,4.0464,-0.0205,-0.0304,2.790,0
3.205,4.0221,-0.0192,0.0247,2.540,0
3.307,4.0301,0.0221,-0.0132,2.340,0
3.407,3.9539,0.0181,0.0131,3.968,0
3.505,4.0085,0.0092,-0.0078,2.336,0
3.606,4.0111,-0.0015,-0.0077,4.568,0
3.708,4.0099,0.0040,-0.0166,4.355,0
3.805,3.9908,0.0252,0.0061,3.874,0
3.908,3.9735,0.0026,0.0078,5.549,0
4.005,4.0000,0.0263,-0.0116,4.218,0
4.106,4.0013,0.0062,0.0113,4.353,0
4.204,3.9768,0.0074,-0.0062,3.168,0
4.308,3.9895,-0.0226,-0.0182,4.296,0
4.404,4.0060,-0.0387,-0.0086,2.586,0
4.508,3.9967,-0.0448,0.0008,3.473,0
4.604,3.9916,-0.0395,-0.0102,3.060,0
4.705,4.0082,-0.0111,-0.0003,3.297,0
4.803,4.0571,0.0141,-0.0112,2.518,0
4.907,4.0639,-0.0264,0.0003,4.082,0
5.006,4.0177,0.0300,0.0137,4.625,0
5.106,3.9798,0.0188,0.0040,4.722,0
5.206,3.9846,0.0430,0.0131,3.993,0
5.303,3.9786,0.0201,0.0075,2.041,0
5.417,4.0403,0.0226,0.0007,9.939,0
5.505,4.0759,0.0203,-0.0001,4.164,0
5.606,4.0345,0.0409,-0.0116,3.594,0
5.707,4.0317,0.0253,-0.0010,4.224,0
5.810,4.0511,0.0297,0.0040,5.212,0
5.904,4.0363,0.0346,0.0193,2.427,0
6.007,4.0322,0.0258,0.0029,2.493,0
6.106,4.0122,0.0299,0.0064,4.031,0
6.208,4.0155,0.0115,0.0360,3.236,0
6.310,4.0112,-0.0046,0.0099,4.527,0
6.405,4.0174,0.0150,0.0347,3.490,0
6.504,3.9517,0.0114,0.0228,2.509,0
6.608,4.0451,-0.0239,0.0053,2.996,0
6.705,3.9890,-0.0105,-0.0037,3.734,0
6.809,4.0662,-0.0089,0.0010,4.002,0
6.909,3.9889,0.0223,-0.0016,3.400,0
7.006,4.0403,0.0118,0.0005,4.675,0
7.107,4.0205,-0.0070,0.0058,5.271,0
7.207,4.0061,0.0059,-0.0061,4.948,0
7.306,3.9839,-0.0138,-0.0213,4.107,0
7.405,3.9951,-0.0023,-0.0121,3.706,0
7.505,4.0121,0.0084,0.0024,3.628,0
7.605,4.0200,-0.0085,-0.0161,3.803,0
7.707,4.0488,-0.0013,0.0015,5.065,0
7.814,4.0413,-0.0117,-0.0155,5.136,0
7.908,4.0245,-0.0288,-0.0038,5.717,0
8.003,4.0160,0.0173,-0.0126,2.232,0
8.103,3.9748,-0.0033,-0.0097,2.252,0
8.204,3.9799,-0.0066,-0.0337,2.466,0
8.304,3.9824,0.0375,-0.0216,2.815,0
8.405,3.9509,-0.0096,-0.0320,4.250,0
8.509,3.9849,-0.0380,-0.0239,5.278,0
8.613,3.9631,-0.0334,-0.0180,4.158,0
8.704,4.0405,-0.0108,-0.0154,2.630,0
8.806,3.9659,0.0110,-0.0241,5.019,0
8.909,4.0145,-0.0069,0.0170,6.440,0
9.005,4.0370,-0.0236,-0.0107,3.849,0
9.106,4.0082,0.0188,-0.0402,3.161,0
9.204,3.9989,0.0040,-0.0048,2.567,0
9.305,4.0027,-0.0140,-0.0021,2.811,0
9.405,3.9334,0.0086,0.0111,3.763,0
9.509,4.0211,0.0079,0.0029,7.019,0
9.606,3.9751,0.0219,0.0192,4.001,0
9.706,3.9813,0.0352,-0.0037,3.050,0
9.804,3.9925,-0.0038,0.0053,3.534,0
9.907,4.0205,0.0270,0.0052,4.983,0
10.013,4.0220,-0.0027,-0.0280,9.197,0
10.116,4.0105,0.0349,-0.0246,7.506,0
10.207,4.0300,0.0487,-0.0410,3.936,0
10.308,4.0085,0.0486,-0.0448,5.628,0
10.407,4.0198,0.0311,-0.0422,5.586,0
10.505,4.0104,0.0455,-0.0445,3.673,0
10.604,3.9953,0.0332,-0.0486,2.524,0
10.705,4.0256,0.0231,-0.0542,2.954,0
10.817,4.0518,-0.0029,-0.0127,13.825,0
10.906,4.0342,-0.0262,-0.0447,2.783,0
11.006,3.9640,-0.0210,-0.0131,4.010,0
11.107,3.9859,0.0063,-0.0506,3.808,0
11.208,3.9631,-0.0132,-0.0402,3.460,0
11.306,3.9470,-0.0210,-0.0748,2.580,0
11.407,3.9755,-0.0417,-0.0668,5.680,0
11.506,3.9421,-0.0392,-0.0654,2.932,0
11.605,3.9437,-0.0265,-0.0608,3.048,0
11.705,3.9289,-0.0245,-0.0521,3.007,0
11.811,3.9165,-0.0463,-0.0734,6.689,0
11.912,3.9262,-0.0293,-0.0495,3.192,0
12.005,3.9571,0.0046,-0.0578,3.410,0
12.104,3.9741,0.0162,-0.0639,2.252,0
12.209,4.0010,0.0072,-0.0747,4.646,0
12.306,4.0206,-0.0307,-0.0752,4.203,0
12.404,3.9487,-0.0183,-0.0775,2.848,0
12.505,3.9752,-0.0325,-0.0614,3.185,0
12.610,3.9012,-0.0534,-0.0729,8.941,0
12.708,3.9074,-0.0176,-0.0616,6.518,0
12.805,3.8972,-0.0007,-0.0406,3.888,0
12.904,3.9462,-0.0251,-0.0548,2.757,0
13.005,3.9351,-0.0086,-0.0451,3.240,0
13.105,3.9690,-0.0091,-0.0566,3.486,0
13.205,3.9172,-0.0300,-0.0722,3.607,0
13.308,3.9506,-0.0557,-0.0649,4.765,0
13.405,3.9332,-0.0433,-0.0415,3.607,0
13.506,3.9326,-0.0177,-0.0401,4.607,0
13.605,3.9272,-0.0470,-0.0293,3.304,0
13.705,3.9528,-0.0045,-0.0133,3.791,0
13.810,3.9707,-0.0458,-0.0333,3.401,0
13.905,3.9383,-0.0154,-0.0395,3.904,0
14.005,3.9363,-0.0539,-0.0522,3.505,0
14.111,3.9775,-0.0411,-0.0243,9.208,0
14.205,3.9743,-0.0351,-0.0576,3.998,0
14.306,3.9544,-0.0222,-0.0535,4.163,0
14.408,3.9392,-0.0736,-0.0523,4.772,0
14.507,3.9210,-0.0403,-0.0185,3.734,0
14.605,3.8994,-0.0543,-0.0381,3.647,0
14.706,3.9599,-0.0588,-0.0184,4.397,0
14.805,3.9343,-0.0485,-0.0194,3.674,0
14.908,3.9354,-0.0661,-0.0390,6.694,0
15.007,3.9320,-0.0423,0.0017,4.032,0
15.106,3.9328,-0.0428,0.0241,3.911,0
15.207,3.9614,-0.0616,0.0138,3.497,0
15.304,3.9160,-0.0534,0.0022,2.731,0
15.407,3.9525,-0.0804,0.0162,4.104,0
15.505,3.9228,-0.0966,0.0134,3.230,0
15.605,3.9629,-0.0822,0.0160,2.752,0
15.705,3.9632,-0.0738,-0.0010,3.088,0
15.805,3.9767,-0.0713,0.0235,3.177,0
15.906,3.9863,-0.0755,0.0300,3.299,0
16.005,4.0253,-0.0330,0.0046,3.364,0
16.106,4.0223,-0.0726,0.0469,2.291,0
16.207,4.0315,-0.0865,0.0309,5.360,0
16.308,4.0354,-0.0737,0.0370,4.494,0
16.405,4.0532,-0.0556,0.0499,3.305,0
16.508,4.0457,-0.0376,0.0350,3.189,0
16.604,4.0660,-0.0252,0.0212,3.243,0
16.711,4.0685,-0.0199,0.0170,7.694,0
16.804,4.0661,-0.0067,0.0242,2.619,0
16.908,4.0913,-0.0115,0.0271,6.192,0
17.004,4.0450,-0.0053,0.0145,2.618,0
17.107,4.0705,-0.0065,0.0213,6.307,0
17.204,4.0954,0.0114,0.0262,2.809,0
17.312,4.1515,0.0225,0.0288,4.125,0
17.404,4.1160,0.0275,0.0064,3.488,0
17.510,4.1050,0.0048,0.0034,8.808,0
17.615,4.1453,0.0169,-0.0112,10.155,0
17.707,4.1232,0.0480,0.0027,4.322,0
17.808,4.1472,0.0295,-0.0266,2.841,0
17.915,4.1071,0.0358,0.0134,4.253,0
18.005,4.1057,0.0080,0.0317,2.570,0
18.106,4.1200,-0.0059,0.0017,4.316,0
18.208,4.1013,-0.0222,-0.0173,5.362,0
18.307,4.1307,-0.0071,-0.0204,2.691,0
18.405,4.0783,-0.0229,-0.0234,2.627,0
18.511,4.0950,-0.0332,-0.0132,2.626,0
18.605,4.0826,-0.0261,-0.0197,3.728,0
18.707,4.0528,-0.0216,0.0094,4.819,0
18.808,4.0923,-0.0232,-0.0298,6.307,0
18.907,4.1035,-0.0107,0.0012,3.404,0
19.015,4.1275,-0.0465,-0.0332,6.529,0
19.107,4.1008,-0.0389,-0.0364,4.235,0
19.208,4.1013,-0.0562,-0.0376,3.913,0
19.309,4.0524,-0.0576,-0.0211,6.298,0
19.412,4.1021,-0.0725,-0.0420,10.796,0
19.504,4.0844,-0.0377,-0.0233,3.170,0
19.615,4.1074,-0.0361,-0.0439,13.445,0
19.715,4.0670,-0.0198,-0.0496,2.913,0
19.807,4.0298,-0.0403,-0.0625,5.412,0
19.905,4.0461,-0.0406,-0.0521,3.008,0
20.006,4.0263,-0.0129,-0.0278,4.299,0
20.111,4.0053,-0.0238,-0.0387,6.703,0
20.204,4.0326,-0.0308,-0.0055,2.643,0
20.305,4.0803,-0.0300,-0.0378,3.216,0
20.416,4.0880,-0.0050,-0.0186,12.859,0
20.508,4.0890,-0.0249,-0.0365,4.551,0
20.616,4.1246,-0.0340,-0.0416,3.261,0
20.709,4.1073,-0.0380,-0.0214,3.654,0
20.804,4.1201,-0.0159,-0.0376,3.163,0
20.910,4.1343,-0.0079,-0.0685,7.314,0
21.011,4.1239,-0.0277,-0.0333,4.158,0
21.105,4.1298,-0.0389,-0.0253,3.378,0
21.215,4.1316,-0.0669,-0.0527,10.467,0
21.306,4.1139,-0.0246,-0.0518,4.650,0
21.405,4.0856,-0.0375,-0.0432,3.776,0
