t_sec,x,y,z,solve_ms
2.2718,4.000000,0.000000,0.000000,0.000
2.3723,4.000000,0.000000,0.000000,0.000
2.4726,4.000000,0.000000,0.000000,0.000
2.5728,4.000000,0.000000,0.000000,0.000
2.6726,4.000000,0.000000,0.000000,0.000
2.7730,4.000000,0.000000,0.000000,0.000
2.8728,4.000000,0.000000,0.000000,0.000
2.9715,4.000000,0.000000,0.000000,0.000
3.0718,4.000000,0.000000,0.000000,0.000
3.1772,4.000000,0.000000,0.000000,0.000
3.2750,4.000000,0.000000,0.000000,0.000
3.3722,4.000000,0.000000,0.000000,0.000
3.4718,4.000000,0.000000,0.000000,0.000
3.5758,4.000000,0.000000,0.000000,0.000
3.6721,4.000000,0.000000,0.000000,0.000
3.7764,4.000000,0.000000,0.000000,0.000
3.8716,4.000000,0.000000,0.000000,0.000
3.9723,4.000000,0.000000,0.000000,0.000
4.0777,4.000000,0.000000,0.000000,0.000
4.1751,4.003227,-0.006930,-0.000595,0.000
4.2751,3.991199,-0.000500,0.010852,0.000
4.3726,4.018511,-0.016237,0.008774,0.000
4.4774,4.003058,-0.016278,0.008834,0.000
4.5718,4.005330,0.000577,0.015931,0.000
4.6723,3.990678,-0.001948,0.015479,0.000
4.7746,4.012346,-0.000809,0.023120,0.000
4.8736,4.026547,-0.004923,0.018842,0.000
4.9751,4.045605,0.016335,0.022490,0.000
5.0724,4.046638,0.020703,0.008441,0.000
5.1732,4.063172,0.013942,-0.001801,0.000
5.2744,4.052510,0.037616,0.007862,0.000
5.3731,4.055779,0.025650,0.000253,0.000
5.4774,4.072215,0.005275,-0.012457,0.000
5.5758,4.072239,0.037029,-0.004767,0.000
5.6734,4.045430,0.020380,-0.021484,0.000
5.7788,4.051610,-0.002953,-0.024955,0.000
5.8742,4.079302,-0.004358,-0.009818,0.000
5.9744,4.096456,-0.024567,-0.018195,0.000
6.0724,4.089529,-0.046267,-0.009045,0.000
6.1762,4.093594,-0.038200,-0.029302,0.000
6.2737,4.073976,-0.053093,-0.020989,0.000
6.4466,4.063465,-0.022987,-0.015179,0.000
6.4780,4.072625,-0.030697,-0.020743,0.000
6.5724,4.042608,-0.048415,-0.019785,0.000
6.6716,4.036448,-0.042462,-0.007547,0.000
6.7717,4.059985,-0.058049,-0.013744,0.000
6.8737,4.067642,-0.031653,-0.006160,0.000
6.9755,4.057108,-0.041306,-0.012480,0.000
7.0722,4.065723,-0.016585,-0.005165,0.000
7.1734,4.088629,-0.060473,-0.009696,0.000
7.2718,4.090060,-0.075375,-0.007791,0.000
7.3727,4.064045,-0.107308,-0.011117,0.000
7.4743,4.061323,-0.105889,-0.012834,0.000
7.5726,4.086499,-0.141910,-0.000563,0.000
7.6732,4.116032,-0.135272,0.006331,0.000
7.7752,4.063043,-0.101358,-0.010446,0.000
7.8770,4.076003,-0.071271,-0.004444,0.000
7.9721,4.074251,-0.070224,-0.007838,0.000
8.2573,4.083535,-0.088142,0.017105,0.000
8.2578,4.075671,-0.079939,0.007476,0.000
8.2823,4.073766,-0.077910,-0.003482,0.000
8.3718,4.079035,-0.069511,-0.002214,0.000
8.4760,4.102265,-0.063581,-0.010513,0.000
8.5744,4.093879,-0.066817,-0.006091,0.000
8.6724,4.101086,-0.054889,-0.017317,0.000
8.7722,4.118989,-0.091952,-0.011290,0.000
8.8722,4.095935,-0.095805,-0.015965,0.000
8.9755,4.143595,-0.105633,-0.030285,0.000
9.0763,4.103633,-0.096714,-0.027636,0.000
9.1727,4.112463,-0.125765,-0.027643,0.000
9.2738,4.078184,-0.116750,-0.010144,0.000
9.3743,4.069433,-0.130513,-0.026508,0.000
9.4716,4.058900,-0.109178,-0.019894,0.000
9.5732,4.083347,-0.113591,-0.029216,0.000
9.6725,4.088857,-0.114864,-0.050729,0.000
9.7743,4.086067,-0.136640,-0.055739,0.000
9.8717,4.079982,-0.149228,-0.038138,0.000
9.9723,4.085905,-0.147398,-0.043355,0.000
10.0737,4.062476,-0.165181,-0.049788,0.000
