t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
0.205,0.0043,-0.0088,0.0281,3.554,4,0,0.029703
0.303,-0.0065,-0.0084,0.0165,0.664,4,0,0.015001
0.402,0.0079,-0.0032,0.0135,0.828,4,0,0.010133
0.502,0.0039,-0.0047,0.0057,0.606,4,0,0.007741
0.602,0.0061,-0.0051,0.0024,0.720,4,0,0.006341
0.702,0.0053,-0.0058,-0.0020,0.947,4,0,0.005437
0.801,0.0060,-0.0032,-0.0005,0.439,4,0,0.004816
0.902,0.0055,-0.0040,-0.0020,0.488,4,0,0.004371
1.002,0.0053,-0.0030,-0.0017,0.649,4,0,0.004042
1.102,0.0011,-0.0032,0.0009,0.676,4,0,0.003793
1.203,-0.0015,-0.0030,-0.0020,0.903,4,0,0.003601
1.302,0.0007,-0.0032,0.0002,0.710,4,0,0.003452
1.401,-0.0004,-0.0029,-0.0032,0.569,4,0,0.003335
1.501,-0.0029,-0.0029,-0.0035,0.523,4,0,0.003242
1.603,0.0001,-0.0006,-0.0041,0.961,4,0,0.003168
1.702,0.0031,0.0016,-0.0024,0.995,4,0,0.003109
1.801,0.0026,0.0020,-0.0016,0.680,4,0,0.003061
1.902,0.0056,0.0035,-0.0011,0.544,4,0,0.003022
2.002,0.0028,0.0018,-0.0027,0.943,4,0,0.002991
2.101,0.0020,0.0028,-0.0045,0.436,4,0,0.002966
2.203,0.0014,0.0010,-0.0027,0.300,4,0,0.002945
2.302,-0.0031,-0.0014,-0.0003,0.757,4,0,0.002928
2.402,-0.0026,-0.0002,0.0003,0.591,4,0,0.002915
2.502,-0.0021,-0.0001,0.0001,0.726,4,0,0.002904
2.602,-0.0036,-0.0013,0.0013,0.480,4,0,0.002895
2.703,-0.0009,0.0002,0.0027,0.699,4,0,0.002887
2.802,0.0021,0.0019,0.0020,0.557,4,0,0.002881
2.902,-0.0005,0.0019,0.0034,0.706,4,0,0.002876
3.001,0.0018,0.0020,0.0035,0.648,4,0,0.002872
3.103,0.0027,0.0026,0.0024,1.061,4,0,0.002869
3.201,0.0023,0.0019,0.0028,0.519,4,0,0.002866
3.302,0.0013,0.0006,0.0034,0.545,4,0,0.002864
3.404,0.0003,0.0012,0.0026,0.612,4,0,0.002862
3.501,0.0015,0.0014,0.0058,0.430,4,0,0.002860
3.608,-0.0014,0.0017,0.0049,0.722,4,0,0.002859
3.701,-0.0004,0.0026,0.0047,0.563,4,0,0.002858
3.801,-0.0025,0.0014,0.0039,0.589,4,0,0.002857
3.902,-0.0045,0.0022,0.0040,0.835,4,0,0.002857
4.004,-0.0067,0.0014,0.0048,0.844,4,0,0.002856
4.102,-0.0051,0.0008,0.0032,0.722,4,0,0.002856
4.201,-0.0007,0.0027,0.0030,0.468,4,0,0.002855
4.302,-0.0011,0.0022,0.0049,0.557,4,0,0.002855
4.401,0.0007,0.0039,0.0053,0.536,4,0,0.002855
4.502,-0.0014,0.0017,0.0057,0.633,4,0,0.002855
4.601,-0.0020,0.0013,0.0047,0.595,4,0,0.002854
4.703,-0.0029,0.0020,0.0030,1.076,4,0,0.002854
4.801,-0.0031,0.0018,0.0031,0.361,4,0,0.002854
4.901,-0.0008,-0.0003,0.0023,0.495,4,0,0.002854
5.003,-0.0000,0.0012,0.0011,0.812,4,0,0.002854
5.102,0.0049,0.0037,0.0005,0.678,4,0,0.002854
5.202,0.0047,0.0021,0.0028,0.673,4,0,0.002854
5.301,0.0105,0.0041,0.0009,0.424,4,0,0.002854
5.402,0.0085,0.0026,-0.0002,0.687,4,0,0.002854
5.502,0.0037,0.0020,0.0002,0.808,4,0,0.002854
5.604,0.0024,0.0015,-0.0004,0.757,4,0,0.002854
5.702,0.0013,0.0012,-0.0018,0.511,4,0,0.002854
5.802,-0.0022,-0.0007,-0.0014,0.478,4,0,0.002854
5.901,-0.0017,-0.0009,-0.0006,0.472,4,0,0.002854
6.001,-0.0045,-0.0006,0.0006,0.525,4,0,0.002854
6.102,-0.0018,-0.0005,0.0021,0.508,4,0,0.002854
6.201,-0.0020,-0.0008,0.0021,0.433,4,0,0.002854
6.302,0.0015,-0.0005,0.0032,0.559,4,0,0.002854
6.402,0.0044,0.0002,0.0015,0.584,4,0,0.002854
6.503,0.0030,-0.0003,0.0000,1.138,4,0,0.002854
6.602,0.0001,-0.0000,0.0010,0.798,4,0,0.002854
6.702,0.0029,0.0019,0.0014,0.528,4,0,0.002854
6.802,0.0060,0.0036,0.0014,0.788,4,0,0.002854
6.902,0.0019,0.0012,0.0013,0.629,4,0,0.002854
7.002,0.0017,0.0017,0.0007,0.559,4,0,0.002854
7.102,-0.0002,0.0002,0.0021,0.774,4,0,0.002854
7.202,0.0024,0.0005,0.0004,0.552,4,0,0.002854
7.302,0.0004,-0.0003,-0.0000,0.558,4,0,0.002854
7.402,0.0000,-0.0010,0.0018,0.440,4,0,0.002854
7.506,0.0046,0.0003,-0.0009,1.277,4,0,0.002854
7.602,0.0057,0.0009,0.0012,0.453,4,0,0.002854
7.701,0.0098,0.0026,0.0011,0.398,4,0,0.002854
7.801,0.0096,0.0023,0.0001,0.465,4,0,0.002854
7.901,0.0100,0.0007,-0.0000,0.437,4,0,0.002854
8.002,0.0081,-0.0013,-0.0000,0.535,4,0,0.002854
8.102,0.0097,-0.0003,0.0023,0.616,4,0,0.002854
8.202,0.0114,-0.0007,-0.0006,1.063,4,0,0.002854
8.301,0.0112,-0.0007,-0.0017,0.480,4,0,0.002854
8.402,0.0124,0.0006,-0.0022,0.527,4,0,0.002854
8.501,0.0160,0.0000,-0.0001,0.436,4,0,0.002854
8.603,0.0172,0.0013,-0.0027,0.744,4,0,0.002854
8.701,0.0154,0.0010,-0.0039,0.561,4,0,0.002854
8.803,0.0183,0.0016,-0.0030,0.595,4,0,0.002854
8.903,0.0135,-0.0009,-0.0014,0.759,4,0,0.002854
9.005,0.0114,-0.0019,-0.0023,0.527,4,0,0.002854
9.102,0.0107,-0.0024,-0.0034,0.616,4,0,0.002854
9.202,0.0121,-0.0026,-0.0034,0.406,4,0,0.002854
9.304,0.0069,-0.0039,-0.0049,0.652,4,0,0.002854
9.402,0.0080,-0.0045,-0.0051,0.609,4,0,0.002854
9.501,0.0069,-0.0041,-0.0049,0.547,4,0,0.002854
9.602,0.0115,-0.0047,-0.0049,0.753,4,0,0.002854
9.702,0.0105,-0.0040,-0.0050,0.803,4,0,0.002854
9.802,0.0123,-0.0034,-0.0041,0.717,4,0,0.002854
9.901,0.0100,-0.0054,-0.0011,0.684,4,0,0.002854
10.002,0.0097,-0.0064,-0.0003,0.676,4,0,0.002854
10.102,0.0095,-0.0073,0.0003,0.694,4,0,0.002854
10.202,0.0106,-0.0086,-0.0012,0.853,4,0,0.002854
10.301,0.0105,-0.0086,0.0002,0.465,4,0,0.002854
10.401,0.0107,-0.0083,0.0004,0.456,4,0,0.002854
10.501,0.0114,-0.0068,0.0002,0.363,4,0,0.002854
10.601,0.0117,-0.0083,0.0003,0.556,4,0,0.002854
10.701,0.0146,-0.0071,-0.0017,0.541,4,0,0.002854
10.803,0.0156,-0.0071,-0.0029,1.717,4,0,0.002854
10.903,0.0141,-0.0075,-0.0018,1.564,4,0,0.002854
