t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
3.517,4.0065,1.9970,-0.0058,15.412,4,4
3.612,3.9979,1.9525,-0.0169,11.200,4,4
3.722,4.0079,1.9851,0.0087,19.773,4,4
3.814,3.9892,1.9710,-0.0058,12.040,4,4
3.915,3.9587,1.9852,0.0043,13.808,4,4
4.012,3.9801,2.0037,0.0188,11.337,4,4
4.119,3.9725,1.9750,-0.0065,17.486,4,4
4.210,3.9833,2.0061,0.0209,8.154,4,4
4.312,3.9591,1.9817,0.0014,9.738,4,4
4.419,4.0165,2.0197,-0.0106,11.100,4,4
4.514,3.9976,2.0359,-0.0069,12.206,4,4
4.616,3.9919,2.0434,-0.0074,15.114,4,4
4.717,3.9946,2.0312,0.0038,15.401,4,4
4.810,4.0192,2.0349,-0.0120,7.654,4,4
4.915,4.0012,2.0122,0.0081,14.520,4,4
5.014,3.9829,2.0139,-0.0134,13.391,4,4
5.112,3.9628,2.0156,-0.0036,9.365,4,4
5.211,4.0248,2.0319,0.0031,9.691,4,4
5.313,3.9822,1.9965,0.0007,12.214,4,4
5.412,4.0481,2.0156,0.0143,11.359,4,4
5.510,3.9840,1.9593,0.0099,9.032,4,4
5.624,3.9961,1.9677,0.0232,19.714,4,4
5.715,3.9976,1.9633,0.0139,13.834,4,4
5.812,3.9834,1.9777,0.0051,11.188,4,4
5.919,4.0170,1.9737,-0.0121,18.454,4,4
6.022,4.0011,1.9898,-0.0185,15.208,4,4
6.119,3.9897,1.9771,0.0115,13.731,4,4
6.211,3.9939,1.9883,-0.0026,10.086,4,4
6.316,3.9935,2.0016,0.0279,14.810,4,4
6.413,4.0016,1.9981,-0.0166,11.345,4,4
6.511,4.0021,2.0068,-0.0181,10.510,4,4
6.614,4.0206,2.0062,-0.0065,12.383,4,4
6.713,3.9734,1.9893,-0.0209,11.776,4,4
6.815,3.9648,2.0268,-0.0023,14.377,4,4
6.917,3.9478,1.9782,-0.0146,14.793,4,4
7.014,3.9453,1.9772,-0.0116,13.049,4,4
7.114,3.9290,1.9788,-0.0094,12.936,4,4
7.214,3.9137,1.9505,0.0164,11.077,4,4
7.318,3.9555,1.9660,0.0052,17.390,4,4
7.412,3.9507,1.9663,0.0136,11.404,4,4
7.515,3.9727,1.9773,-0.0067,13.274,4,4
7.613,3.9890,1.9709,-0.0215,11.754,4,4
7.710,3.9677,1.9932,-0.0024,8.935,4,4
7.810,3.9967,1.9808,0.0242,8.849,4,4
7.916,3.9781,1.9785,0.0172,14.860,4,4
8.011,4.0039,1.9742,0.0092,10.003,4,4
8.111,3.9976,2.0067,0.0085,8.864,4,4
8.212,4.0254,2.0005,0.0138,9.852,4,4
8.311,4.0762,2.0075,0.0190,10.330,4,4
8.414,4.0236,1.9966,0.0186,12.326,4,4
8.509,4.0090,2.0006,0.0089,8.348,4,4
8.618,4.0258,1.9988,0.0229,15.987,4,4
8.714,3.9789,1.9900,0.0041,12.314,4,4
8.822,4.0254,1.9983,-0.0074,20.875,4,4
8.914,4.0030,1.9724,0.0134,12.400,4,4
9.013,3.9990,1.9563,0.0059,12.401,4,4
9.112,3.9747,1.9908,0.0186,9.661,4,4
9.216,4.0119,2.0181,0.0177,14.773,4,4
9.312,3.9779,2.0294,0.0251,8.997,4,4
9.413,3.9739,2.0201,0.0030,11.881,4,4
9.514,3.9695,2.0126,0.0175,12.336,4,4
