t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
4.309,1.9782,2.0066,0.0226,7.737,4,4
4.413,2.0052,1.9878,0.0197,12.066,4,4
4.510,2.0062,1.9820,0.0293,9.062,4,4
4.611,1.9978,1.9764,0.0042,10.454,4,4
4.713,2.0060,1.9625,0.0092,12.496,4,4
4.819,2.0004,1.9934,-0.0087,14.672,4,4
4.915,2.0033,1.9406,-0.0058,13.725,4,4
5.009,1.9879,2.0021,0.0184,8.691,4,4
5.110,2.0071,1.9906,-0.0081,9.213,4,4
5.211,2.0034,1.9890,-0.0035,10.761,4,4
5.311,2.0334,1.9809,-0.0008,9.806,4,4
5.410,2.0102,2.0112,0.0222,9.279,4,4
5.510,2.0301,2.0212,0.0299,9.210,4,4
5.617,2.0326,1.9721,-0.0105,15.701,4,4
5.715,1.9919,2.0038,-0.0011,13.725,4,4
5.813,2.0059,2.0171,0.0177,12.029,4,4
5.914,2.0290,2.0209,0.0230,13.065,4,4
6.013,2.0318,2.0351,0.0020,12.040,4,4
6.114,2.0122,2.0157,-0.0066,13.187,4,4
6.210,2.0077,2.0246,0.0149,9.456,4,4
6.313,2.0045,2.0114,0.0295,10.525,4,4
6.409,1.9634,2.0184,0.0181,8.093,4,4
6.515,2.0075,1.9919,0.0303,13.763,4,4
6.613,2.0187,1.9932,0.0386,12.029,4,4
6.727,2.0050,1.9943,0.0207,25.723,4,4
6.821,2.0163,2.0338,0.0170,18.387,4,4
6.926,2.0221,2.0350,-0.0002,24.610,4,4
7.011,2.0120,2.0099,0.0047,9.462,4,4
7.112,2.0356,2.0196,0.0033,9.153,4,4
7.214,2.0297,1.9881,0.0150,11.601,4,4
7.312,2.0198,1.9870,0.0026,9.615,4,4
7.414,2.0229,1.9995,0.0351,12.304,4,4
7.514,2.0371,1.9370,0.0225,12.778,4,4
7.611,2.0064,1.9599,-0.0055,10.489,4,4
7.720,2.0284,1.9857,0.0386,14.332,4,4
7.815,2.0197,1.9916,0.0084,13.256,4,4
7.913,1.9836,2.0021,0.0161,12.104,4,4
8.013,2.0024,1.9943,0.0121,11.729,4,4
8.115,1.9746,1.9971,0.0062,14.039,4,4
8.211,1.9827,2.0182,0.0077,9.622,4,4
8.313,1.9739,2.0268,0.0069,11.582,4,4
8.411,2.0028,1.9831,0.0031,9.693,4,4
8.514,2.0371,2.0158,0.0106,13.309,4,4
8.613,1.9803,1.9903,-0.0023,11.530,4,4
8.712,1.9848,2.0244,0.0005,11.056,4,4
8.813,1.9975,1.9901,0.0140,11.193,4,4
8.916,1.9864,1.9813,-0.0126,13.152,4,4
9.016,1.9654,1.9987,-0.0031,15.349,4,4
9.111,1.9821,1.9757,-0.0109,9.971,4,4
9.214,1.9922,1.9983,-0.0111,13.699,4,4
9.308,2.0143,2.0003,-0.0011,7.382,4,4
9.413,2.0046,1.9670,-0.0002,12.461,4,4
9.514,2.0212,1.9899,-0.0152,11.738,4,4
9.612,2.0200,1.9764,-0.0312,10.400,4,4
9.719,2.0159,1.9946,-0.0104,13.199,4,4
9.811,1.9774,1.9479,-0.0217,10.135,4,4
9.917,1.9870,1.9798,-0.0207,15.448,4,4
10.010,1.9894,1.9646,-0.0066,9.485,4,4
10.117,1.9897,1.9918,0.0143,16.183,4,4
10.209,1.9496,1.9792,-0.0007,7.216,4,4
10.310,1.9707,2.0040,0.0092,9.083,4,4
10.412,1.9460,2.0039,0.0014,10.514,4,4
10.510,1.9816,1.9857,0.0046,8.600,4,4
10.614,1.9665,1.9990,0.0090,13.135,4,4
10.714,1.9734,1.9973,0.0083,12.754,4,4
10.811,1.9883,1.9981,0.0266,9.565,4,4
10.916,2.0037,1.9918,0.0152,12.151,4,4
11.013,1.9859,2.0038,0.0120,12.426,4,4
11.111,2.0395,1.9887,0.0052,9.285,4,4
11.217,2.0113,2.0125,-0.0070,11.511,4,4
11.315,1.9840,1.9715,0.0038,12.294,4,4
11.414,2.0149,1.9776,0.0125,13.019,4,4
11.514,2.0233,1.9731,0.0280,12.875,4,4
11.613,2.0372,2.0034,-0.0024,11.714,4,4
11.714,2.0714,2.0130,-0.0145,12.245,4,4
11.810,2.0124,1.9857,-0.0050,7.204,4,4
11.916,2.0509,2.0438,-0.0220,12.765,4,4
12.011,2.0069,1.9953,-0.0196,9.733,4,4
12.120,2.0165,2.0262,-0.0074,17.818,4,4
12.212,2.0497,2.0238,0.0273,10.817,4,4
12.309,2.0202,2.0196,0.0033,8.048,4,4
12.414,2.0066,2.0086,0.0118,12.805,4,4
12.514,1.9929,2.0041,0.0296,12.451,4,4
12.610,2.0027,2.0261,0.0285,9.191,4,4
12.713,1.9804,2.0176,0.0226,10.901,4,4
12.810,1.9812,1.9919,0.0344,8.387,4,4
12.916,1.9841,1.9809,0.0182,14.688,4,4
13.011,1.9781,1.9746,0.0196,10.295,4,4
13.111,2.0178,1.9894,0.0046,10.365,4,4
13.212,2.0099,2.0011,0.0012,11.620,4,4
13.319,1.9818,2.0264,0.0248,15.591,4,4
13.412,1.9910,1.9897,0.0137,8.853,4,4
13.515,2.0287,2.0192,0.0139,13.768,4,4
13.610,2.0123,1.9976,0.0156,9.635,4,4
13.716,1.9976,1.9963,-0.0184,14.609,4,4
13.810,2.0198,1.9969,-0.0073,9.019,4,4
13.912,1.9817,1.9994,0.0022,9.951,4,4
14.015,1.9589,2.0010,-0.0249,14.154,4,4
14.112,2.0039,1.9879,-0.0229,11.422,4,4
14.213,1.9818,2.0266,-0.0288,11.995,4,4
14.311,2.0136,2.0012,-0.0059,8.501,4,4
14.412,1.9697,1.9641,-0.0140,10.285,4,4
14.514,2.0073,1.9786,0.0010,11.949,4,4
14.614,2.0291,1.9883,0.0154,12.979,4,4
14.713,2.0127,1.9852,-0.0008,11.820,4,4
14.817,2.0026,2.0149,-0.0075,16.132,4,4
14.914,2.0155,1.9858,-0.0140,13.226,4,4
15.011,2.0388,2.0121,0.0165,10.293,4,4
15.112,2.0474,1.9948,0.0171,10.929,4,4
15.216,2.0606,2.0216,0.0109,14.750,4,4
15.315,2.0746,2.0345,-0.0059,13.707,4,4
15.413,2.0741,2.0319,-0.0048,12.158,4,4
15.510,2.0540,1.9940,-0.0163,8.926,4,4
15.609,2.0681,1.9872,-0.0031,6.917,4,4
15.712,2.0386,1.9670,-0.0131,11.220,4,4
15.816,2.0310,2.0093,-0.0032,14.722,4,4
15.915,2.0181,1.9698,0.0015,14.258,4,4
16.013,2.0099,1.9823,-0.0021,11.307,4,4
16.110,2.0243,1.9947,-0.0207,9.172,4,4
16.217,2.0334,1.9788,-0.0007,13.725,4,4
16.311,2.0032,2.0041,-0.0049,8.694,4,4
16.412,2.0174,1.9854,0.0002,10.871,4,4
16.514,1.9790,2.0294,0.0200,13.174,4,4
16.611,1.9672,2.0051,0.0258,8.327,4,4
16.713,1.9638,1.9881,0.0188,11.800,4,4
16.814,1.9734,1.9505,-0.0148,12.709,4,4
16.910,1.9631,1.9927,0.0135,8.732,4,4
17.011,1.9178,1.9756,-0.0208,8.729,4,4
17.111,1.9300,2.0240,-0.0204,9.171,4,4
17.214,1.9032,1.9999,-0.0247,13.099,4,4
17.311,1.8822,2.0104,-0.0111,9.574,4,4
17.411,1.9147,2.0009,-0.0261,9.673,4,4
17.514,1.9531,1.9966,0.0011,13.599,4,4
17.612,1.9310,2.0380,-0.0140,10.267,4,4
17.720,1.9465,2.0019,-0.0229,18.143,4,4
17.829,1.9212,2.0313,-0.0137,20.069,4,4
17.914,1.9119,2.0264,-0.0150,12.111,4,4
18.019,1.9022,2.0227,-0.0151,15.251,4,4
18.111,1.8995,1.9813,-0.0114,10.296,4,4
18.214,1.8705,1.9969,-0.0112,13.300,4,4
18.324,1.8569,1.9961,-0.0010,15.184,4,4
18.414,1.8757,2.0056,-0.0124,9.149,4,4
18.512,1.8727,1.9943,-0.0092,11.350,4,4
18.613,1.8773,1.9729,-0.0126,9.633,4,4
18.739,1.8619,1.9640,-0.0293,38.194,4,4
18.812,1.8732,1.9926,-0.0097,10.323,4,4
18.912,1.8479,1.9997,-0.0297,11.695,4,4
19.011,1.8696,2.0049,-0.0419,10.463,4,4
19.120,1.8842,1.9833,-0.0403,15.561,4,4
19.213,1.8623,2.0133,-0.0315,11.743,4,4
19.326,1.8814,1.9709,-0.0159,15.118,4,4
19.412,1.8899,1.9729,-0.0100,11.119,4,4
19.516,1.9033,1.9924,-0.0034,14.422,4,4
19.612,1.8707,2.0192,-0.0053,11.360,4,4
