t_sec,x,y,z,solve_ms
3.804,2.0487,0.0145,0.0116,2.850
3.903,2.0263,0.0050,0.0002,1.925
4.002,1.9864,0.0305,0.0112,1.197
4.106,1.9980,0.0203,-0.0216,2.542
4.203,2.0201,0.0083,0.0040,1.120
4.302,1.9742,-0.0042,-0.0053,1.418
4.402,2.0169,-0.0099,0.0052,1.275
4.502,1.9823,0.0048,0.0193,1.379
4.604,2.0268,0.0096,-0.0008,3.108
4.703,1.9977,-0.0026,-0.0188,1.486
4.803,2.0241,0.0062,-0.0252,2.007
4.903,1.9937,-0.0006,-0.0180,1.602
5.002,1.9861,-0.0055,-0.0299,1.339
5.103,1.9816,-0.0052,-0.0080,2.073
5.202,2.0027,-0.0049,0.0063,1.302
5.303,2.0396,0.0407,-0.0078,1.662
5.403,2.0142,-0.0117,0.0033,1.736
5.503,2.0115,0.0206,-0.0177,1.745
5.602,1.9826,0.0357,-0.0009,1.068
5.703,1.9705,0.0100,-0.0261,1.671
5.802,1.9758,-0.0064,-0.0116,1.385
5.903,1.9629,-0.0040,-0.0122,1.939
6.002,1.9600,-0.0058,-0.0276,1.283
6.102,1.9690,0.0304,-0.0171,1.283
6.202,1.9991,0.0220,-0.0076,1.290
6.303,1.9845,-0.0272,0.0038,1.921
6.402,1.9870,-0.0109,-0.0032,1.358
6.503,1.9695,0.0060,0.0043,1.717
6.603,1.9860,0.0036,0.0118,1.713
6.703,2.0001,-0.0222,0.0095,1.812
6.802,1.9645,0.0040,-0.0105,1.449
6.902,1.9723,0.0212,0.0002,1.237
7.002,1.9628,0.0109,0.0107,1.399
7.102,1.9883,-0.0034,0.0093,1.102
7.203,1.9946,0.0029,-0.0051,1.705
7.302,1.9695,-0.0124,-0.0182,1.339
7.403,1.9904,0.0111,-0.0104,1.603
7.502,2.0301,0.0109,0.0032,1.601
7.603,2.0031,0.0053,0.0103,1.887
7.703,2.0068,0.0140,-0.0001,1.625
7.802,1.9805,0.0034,0.0141,1.214
7.902,1.9756,0.0053,-0.0019,1.382
8.002,1.9562,-0.0065,-0.0206,1.153
8.102,2.0130,0.0239,-0.0039,1.170
8.203,1.9736,-0.0077,0.0092,1.656
8.303,1.9676,-0.0255,0.0148,1.546
8.402,1.9687,-0.0290,0.0038,1.209
8.503,1.9571,-0.0480,0.0106,1.528
8.603,2.0051,-0.0196,0.0161,2.343
8.703,1.9724,-0.0233,-0.0110,1.657
8.802,2.0070,0.0134,-0.0178,1.126
8.902,1.9841,-0.0158,-0.0134,1.267
9.003,1.9524,0.0045,-0.0236,1.636
9.103,1.9474,0.0161,-0.0200,2.321
9.203,1.9659,-0.0003,-0.0149,1.368
9.303,2.0069,0.0455,-0.0196,1.837
9.402,2.0172,-0.0038,-0.0108,1.356
9.503,2.0505,-0.0054,0.0016,1.739
9.603,2.0532,0.0353,0.0191,1.871
9.703,1.9746,0.0251,0.0370,1.573
9.805,1.9953,0.0235,0.0263,2.144
9.903,2.0197,0.0194,-0.0078,2.374
