t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
4.323,4.0048,1.9988,-0.0022,21.347,4,4
4.415,3.9557,1.9756,0.0030,14.202,4,4
4.513,4.0227,2.0193,0.0167,12.007,4,4
4.614,3.9446,1.9930,-0.0030,12.906,4,4
4.714,4.0125,2.0207,-0.0037,12.709,4,4
4.813,3.9783,1.9969,-0.0010,10.839,4,4
4.909,3.9612,1.9871,0.0304,8.333,4,4
5.019,3.9867,2.0040,0.0074,17.175,4,4
5.115,3.9867,2.0170,0.0293,13.534,4,4
5.218,4.0129,2.0411,0.0198,16.970,4,4
5.312,3.9473,2.0276,0.0165,11.174,4,4
5.414,4.0142,2.0411,0.0027,13.262,4,4
5.515,4.0139,1.9979,0.0019,13.989,4,4
5.610,3.9726,1.9894,-0.0092,9.409,4,4
5.714,4.0195,2.0097,-0.0307,11.645,4,4
5.817,3.9737,1.9671,-0.0330,15.200,4,4
5.913,3.9519,1.9823,-0.0243,10.722,4,4
6.010,3.9922,1.9897,-0.0314,8.782,4,4
6.116,3.9897,2.0258,0.0004,13.575,4,4
6.209,4.0505,2.0514,-0.0056,7.634,4,4
6.310,4.0279,1.9849,-0.0207,8.866,4,4
6.424,3.9678,1.9982,0.0123,21.660,4,4
6.515,3.9869,2.0060,0.0098,14.073,4,4
6.614,3.9771,2.0301,0.0029,13.423,4,4
6.711,4.0431,2.0601,0.0139,9.431,4,4
6.811,3.9986,2.0142,0.0151,9.703,4,4
6.921,3.9946,2.0364,0.0042,19.023,4,4
7.014,4.0497,2.0457,0.0141,13.365,4,4
7.117,4.0010,2.0026,-0.0088,15.922,4,4
7.215,4.0244,2.0325,0.0269,13.448,4,4
7.313,3.9826,1.9910,0.0038,10.012,4,4
7.412,4.0264,2.0194,-0.0122,10.638,4,4
7.512,4.0093,1.9984,0.0037,9.132,4,4
7.623,3.9792,1.9913,-0.0246,20.509,4,4
7.716,3.9980,1.9928,0.0048,11.269,4,4
7.826,4.0136,1.9998,0.0438,24.946,4,4
7.916,4.0160,1.9800,0.0184,15.498,4,4
8.010,3.9710,2.0044,0.0208,8.636,4,4
8.111,4.0011,1.9753,0.0022,9.769,4,4
8.216,4.0185,1.9669,-0.0005,14.831,4,4
8.313,3.9935,1.9795,0.0119,11.568,4,4
8.416,4.0285,1.9975,-0.0092,14.731,4,4
8.511,4.0152,1.9775,0.0317,9.876,4,4
8.614,4.0009,2.0114,-0.0042,12.574,4,4
8.714,4.0024,1.9880,-0.0169,12.908,4,4
8.813,4.0028,1.9910,-0.0290,12.587,4,4
8.913,3.9997,2.0049,-0.0344,11.957,4,4
9.016,3.9763,2.0130,-0.0314,14.793,4,4
9.113,3.9920,2.0340,-0.0176,12.176,4,4
9.215,4.0271,2.0089,0.0319,13.866,4,4
9.314,3.9803,2.0293,-0.0047,13.015,4,4
9.412,3.9826,1.9953,0.0277,10.751,4,4
9.514,4.0003,2.0287,0.0107,12.681,4,4
9.616,4.0205,2.0325,0.0061,12.242,4,4
9.713,3.9870,2.0258,-0.0064,11.948,4,4
9.811,3.9935,1.9932,-0.0065,9.984,4,4
9.913,4.0030,1.9877,-0.0099,12.377,4,4
10.017,3.9770,1.9860,-0.0168,15.577,4,4
10.117,4.0060,2.0283,-0.0450,13.541,4,4
10.213,4.0049,2.0037,-0.0321,11.285,4,4
10.315,4.0257,1.9997,-0.0523,13.342,4,4
10.410,4.0379,2.0013,-0.0635,9.431,4,4
10.515,4.0276,1.9873,-0.0615,12.426,4,4
10.615,4.0638,2.0260,-0.0652,13.918,4,4
10.709,4.0321,1.9885,-0.0801,7.876,4,4
10.810,4.0535,2.0137,-0.0803,9.488,4,4
10.911,4.0397,1.9839,-0.0952,10.282,4,4
11.014,4.0529,2.0077,-0.0777,11.937,4,4
11.118,4.0157,1.9689,-0.0960,16.554,4,4
11.217,4.0445,2.0123,-0.0871,14.469,4,4
11.311,4.0543,2.0076,-0.1120,10.255,4,4
11.416,4.0175,2.0005,-0.0930,14.972,4,4
11.514,4.0288,1.9970,-0.1141,12.945,4,4
11.615,3.9673,1.9759,-0.0908,14.061,4,4
11.710,4.0436,2.0048,-0.1216,9.031,4,4
11.818,4.0217,1.9854,-0.0976,17.224,4,4
