t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
5.003,2.0342,1.9988,-0.0168,1.807,4,0,0.029703
5.102,2.0163,2.0043,-0.0068,0.590,4,0,0.015001
5.202,2.0210,2.0017,0.0000,0.448,4,0,0.010133
5.302,2.0182,1.9942,-0.0020,0.730,4,0,0.007741
5.402,2.0208,1.9937,-0.0007,0.602,4,0,0.006341
5.501,2.0236,2.0023,-0.0041,0.517,4,0,0.005437
5.602,2.0200,1.9978,-0.0090,0.568,4,0,0.004816
5.701,2.0158,1.9965,-0.0103,0.619,4,0,0.004371
5.802,2.0135,1.9963,-0.0119,0.503,4,0,0.004042
5.901,2.0096,1.9960,-0.0133,0.555,4,0,0.003793
6.004,2.0103,1.9942,-0.0137,2.004,4,0,0.003601
6.102,2.0092,1.9958,-0.0116,0.499,4,0,0.003452
6.202,2.0069,1.9972,-0.0108,0.628,4,0,0.003335
6.301,2.0055,1.9962,-0.0090,0.431,4,0,0.003242
6.401,2.0081,1.9977,-0.0086,0.501,4,0,0.003168
6.501,2.0057,1.9948,-0.0083,0.461,4,0,0.003109
6.601,2.0055,1.9945,-0.0096,0.411,4,0,0.003061
6.701,2.0079,1.9954,-0.0125,0.479,4,0,0.003022
6.801,2.0076,1.9971,-0.0155,0.480,4,0,0.002991
6.902,2.0057,1.9984,-0.0161,0.596,4,0,0.002966
7.001,2.0028,1.9994,-0.0140,0.442,4,0,0.002945
7.102,2.0034,2.0006,-0.0147,0.670,4,0,0.002928
7.202,2.0031,2.0021,-0.0129,0.550,4,0,0.002915
7.303,2.0013,2.0025,-0.0124,2.086,4,0,0.002904
7.402,2.0022,2.0023,-0.0096,0.499,4,0,0.002895
7.501,2.0037,1.9995,-0.0097,0.561,4,0,0.002887
7.602,2.0028,1.9994,-0.0108,0.533,4,0,0.002881
7.701,2.0058,1.9986,-0.0099,0.419,4,0,0.002876
7.802,2.0067,2.0003,-0.0103,0.676,4,0,0.002872
7.902,2.0041,2.0049,-0.0119,0.565,4,0,0.002869
8.002,2.0016,2.0031,-0.0108,0.544,4,0,0.002866
8.101,2.0041,2.0019,-0.0105,0.377,4,0,0.002864
8.202,2.0049,2.0003,-0.0116,0.665,4,0,0.002862
8.302,2.0037,2.0009,-0.0122,0.652,4,0,0.002860
