t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
0.702,-0.0117,-0.0061,-0.0112,0.699,4,0,0.029703
0.801,0.0026,0.0080,-0.0056,0.320,4,0,0.015001
0.901,-0.0075,-0.0008,-0.0119,0.547,4,0,0.010133
1.001,0.0001,0.0033,-0.0103,0.487,4,0,0.007741
1.102,-0.0033,0.0015,-0.0073,0.733,4,0,0.006341
1.201,-0.0052,-0.0024,-0.0032,0.350,4,0,0.005437
1.302,-0.0075,-0.0026,-0.0034,0.463,4,0,0.004816
1.401,-0.0092,-0.0029,-0.0026,0.647,4,0,0.004371
1.502,-0.0067,-0.0015,-0.0025,0.609,4,0,0.004042
1.602,-0.0080,-0.0023,-0.0003,0.480,4,0,0.003793
1.701,-0.0029,-0.0001,-0.0003,0.430,4,0,0.003601
1.801,-0.0028,0.0003,0.0014,0.679,4,0,0.003452
1.901,0.0026,0.0020,0.0037,0.354,4,0,0.003335
2.001,0.0022,0.0021,0.0029,0.513,4,0,0.003242
2.101,0.0037,0.0026,0.0029,0.607,4,0,0.003168
2.202,0.0053,0.0020,0.0020,0.650,4,0,0.003109
2.301,0.0033,0.0013,0.0032,0.520,4,0,0.003061
2.402,-0.0007,0.0001,0.0035,0.545,4,0,0.003022
2.502,-0.0005,-0.0002,0.0022,0.495,4,0,0.002991
2.601,-0.0034,-0.0021,0.0044,0.575,4,0,0.002966
2.702,-0.0027,-0.0011,0.0029,0.827,4,0,0.002945
3.091,-0.0040,-0.0016,0.0015,0.432,4,0,0.002928
3.092,-0.0052,-0.0021,0.0002,0.509,4,0,0.002915
3.103,-0.0065,-0.0029,-0.0007,0.540,4,0,0.002904
3.202,-0.0075,-0.0037,-0.0013,0.557,4,0,0.002895
3.301,-0.0094,-0.0056,-0.0006,0.502,4,0,0.002887
3.402,-0.0079,-0.0069,0.0005,0.582,4,0,0.002881
3.501,-0.0088,-0.0077,-0.0007,0.399,4,0,0.002876
3.601,-0.0085,-0.0081,-0.0026,0.397,4,0,0.002872
3.701,-0.0085,-0.0078,-0.0015,0.385,4,0,0.002869
3.802,-0.0052,-0.0066,-0.0018,0.539,4,0,0.002866
3.901,-0.0075,-0.0076,-0.0022,0.376,4,0,0.002864
4.002,-0.0041,-0.0069,-0.0020,0.559,4,0,0.002862
4.103,-0.0022,-0.0052,-0.0042,0.970,4,0,0.002860
4.202,-0.0005,-0.0055,-0.0037,0.737,4,0,0.002859
4.301,-0.0024,-0.0052,-0.0050,0.391,4,0,0.002858
