t_sec,x,y,z,solve_ms
4.304,4.0547,0.0111,-0.0052,3.184
4.403,4.0351,-0.0363,0.0036,1.921
4.502,4.0303,-0.0319,-0.0068,1.651
4.602,4.0037,-0.0025,0.0222,1.587
4.703,4.0166,0.0195,0.0100,1.595
4.802,4.0195,0.0085,0.0079,1.281
4.902,3.9617,-0.0097,0.0189,1.407
5.003,3.9920,0.0509,0.0011,2.602
5.103,4.0040,0.0119,-0.0093,1.859
5.208,4.0061,0.0055,0.0014,4.899
5.302,3.9800,0.0001,-0.0004,1.476
5.402,4.0377,0.0132,0.0157,1.347
5.503,3.9934,-0.0077,0.0184,2.301
5.603,3.9786,0.0231,0.0124,1.391
5.702,3.9936,-0.0175,0.0085,1.413
5.802,3.9875,-0.0002,-0.0026,1.073
5.902,4.0112,-0.0170,0.0121,1.522
6.002,3.9917,-0.0022,0.0007,1.266
6.103,3.9853,-0.0061,-0.0025,1.022
6.204,4.0285,-0.0202,0.0165,1.760
6.305,4.0325,-0.0278,0.0080,3.989
6.402,4.0538,-0.0145,0.0042,1.374
6.502,4.0589,-0.0214,0.0140,1.521
6.602,4.0526,0.0215,-0.0078,1.164
6.702,3.9954,0.0123,-0.0113,1.269
6.802,4.0276,-0.0257,0.0124,1.205
6.902,4.0150,-0.0154,-0.0059,1.473
7.002,4.0008,-0.0284,-0.0243,1.025
7.102,3.9934,-0.0319,-0.0275,1.256
7.202,4.0108,0.0200,-0.0325,1.252
7.302,3.9821,0.0288,-0.0357,1.248
7.402,3.9911,-0.0065,-0.0226,1.096
7.502,3.9790,0.0134,-0.0499,1.457
7.602,4.0450,-0.0031,-0.0494,1.268
7.702,3.9959,-0.0048,-0.0348,0.911
7.803,4.0343,0.0112,-0.0229,1.688
7.903,3.9837,0.0196,-0.0333,2.274
8.005,4.0124,-0.0237,-0.0450,2.635
8.102,3.9899,-0.0068,-0.0309,1.179
8.202,3.9522,-0.0078,-0.0474,1.368
8.302,4.0033,-0.0367,-0.0359,1.276
8.402,4.0455,-0.0091,-0.0222,1.047
8.502,4.0008,0.0096,-0.0379,1.045
8.602,4.0160,0.0256,-0.0572,1.403
8.702,4.0027,0.0048,-0.0357,1.185
8.802,3.9796,-0.0288,-0.0215,1.219
8.901,4.0300,-0.0338,-0.0065,0.949
9.002,4.0118,-0.0276,0.0083,1.279
9.103,4.0570,-0.0406,-0.0114,1.822
9.202,4.0065,-0.0098,0.0007,1.551
9.302,4.0139,-0.0510,-0.0030,1.545
9.403,4.0357,-0.0334,-0.0049,2.467
9.502,4.0510,-0.0306,0.0020,1.145
9.605,4.0082,-0.0461,0.0215,3.369
9.702,3.9783,-0.0202,-0.0255,1.667
9.802,3.9620,-0.0359,-0.0032,1.562
9.903,3.9716,-0.0404,-0.0028,1.770
10.006,3.9673,-0.0667,-0.0280,3.859
10.105,3.9447,-0.0557,-0.0158,1.457
10.202,3.9399,-0.0765,-0.0336,1.330
10.305,3.9135,-0.0702,-0.0278,1.787
10.403,3.9277,-0.0299,-0.0188,1.849
10.502,3.9588,-0.0369,-0.0517,1.171
