t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
4.409,3.9971,2.0205,0.0179,8.027,4,4
4.509,3.9930,2.0109,0.0043,7.958,4,4
4.614,3.9871,2.0171,0.0002,12.723,4,4
4.713,4.0324,1.9977,0.0210,12.635,4,4
4.810,3.9766,1.9852,0.0152,8.415,4,4
4.915,3.9973,1.9698,0.0020,12.804,4,4
5.011,4.0205,1.9721,0.0030,9.785,4,4
5.116,3.9863,1.9347,-0.0063,10.959,4,4
5.215,4.0009,1.9842,0.0021,14.304,4,4
5.312,4.0086,2.0060,0.0021,10.845,4,4
5.411,4.0239,1.9906,0.0199,9.988,4,4
5.516,4.0107,2.0208,0.0135,14.744,4,4
5.615,3.9931,2.0022,0.0275,13.798,4,4
5.713,4.0088,2.0092,0.0016,11.588,4,4
5.830,4.0075,1.9976,0.0361,25.888,4,4
5.913,4.0437,2.0175,0.0006,11.512,4,4
6.011,3.9991,2.0104,0.0217,9.922,4,4
6.117,3.9950,2.0068,-0.0178,16.088,4,4
6.229,3.9974,2.0008,0.0120,27.721,4,4
6.325,4.0111,2.0212,0.0094,11.346,4,4
6.413,3.9915,2.0002,0.0125,11.525,4,4
6.517,3.9903,2.0100,0.0070,13.329,4,4
6.614,4.0149,2.0124,-0.0082,12.348,4,4
6.716,3.9938,1.9925,0.0205,13.101,4,4
6.812,4.0512,2.0114,0.0196,10.633,4,4
6.917,4.0131,2.0097,0.0252,12.133,4,4
7.011,4.0101,2.0064,-0.0131,10.281,4,4
7.116,4.0195,2.0351,0.0283,13.032,4,4
7.212,4.0352,2.0431,0.0102,11.540,4,4
7.311,4.0265,1.9885,-0.0125,9.585,4,4
7.410,4.0108,2.0027,0.0174,9.577,4,4
7.515,4.0322,2.0075,0.0048,13.267,4,4
7.612,4.0041,1.9594,0.0058,10.928,4,4
7.714,4.0175,1.9753,0.0050,11.772,4,4
7.812,4.0058,1.9812,0.0466,10.508,4,4
7.911,4.0226,2.0125,0.0218,10.233,4,4
8.012,4.0244,2.0173,0.0162,11.128,4,4
8.113,3.9925,2.0334,0.0178,11.741,4,4
8.215,4.0117,2.0056,0.0055,11.551,4,4
8.312,3.9807,1.9985,-0.0056,10.025,4,4
8.411,3.9880,2.0331,0.0042,9.870,4,4
8.514,3.9762,2.0090,0.0227,12.550,4,4
8.616,4.0120,1.9920,0.0028,13.464,4,4
8.712,4.0059,2.0274,-0.0009,11.519,4,4
8.809,4.0027,1.9907,-0.0014,7.475,4,4
8.913,4.0018,1.9979,-0.0061,12.168,4,4
9.013,3.9703,1.9868,-0.0002,12.176,4,4
9.110,3.9625,1.9537,-0.0194,9.406,4,4
9.214,3.9809,1.9843,-0.0021,11.937,4,4
9.314,3.9884,2.0097,-0.0151,11.708,4,4
9.408,4.0053,2.0201,0.0121,6.791,4,4
9.511,3.9955,1.9711,-0.0017,9.923,4,4
9.609,4.0204,2.0010,-0.0159,7.931,4,4
9.712,4.0123,1.9722,-0.0008,10.060,4,4
9.812,3.9947,1.9710,-0.0185,11.192,4,4
9.915,3.9776,1.9782,-0.0378,14.195,4,4
10.009,4.0082,1.9692,-0.0142,8.522,4,4
10.111,3.9607,1.9879,-0.0295,8.912,4,4
10.214,3.9843,1.9885,-0.0212,13.129,4,4
10.314,4.0018,2.0039,0.0013,11.468,4,4
10.414,3.9775,2.0255,0.0122,13.101,4,4
10.514,3.9880,1.9917,-0.0080,11.404,4,4
10.620,3.9772,1.9933,0.0081,12.851,4,4
10.714,3.9567,2.0019,0.0332,13.330,4,4
10.813,3.9843,2.0004,-0.0027,12.438,4,4
10.912,3.9396,1.9979,0.0028,10.692,4,4
11.010,3.9774,2.0139,0.0241,8.518,4,4
11.116,3.9893,1.9814,-0.0055,12.512,4,4
11.214,4.0207,2.0278,0.0235,12.892,4,4
11.318,3.9818,1.9797,-0.0057,14.301,4,4
11.414,3.9937,1.9783,0.0029,12.070,4,4
11.516,3.9626,1.9700,0.0130,14.629,4,4
11.616,3.9840,1.9863,-0.0012,14.188,4,4
11.711,4.0274,2.0261,0.0167,9.863,4,4
11.814,4.0420,1.9880,-0.0021,13.041,4,4
11.912,4.0643,2.0239,0.0264,10.908,4,4
12.010,4.0461,2.0335,-0.0475,8.358,4,4
12.109,4.0381,1.9938,-0.0020,8.261,4,4
12.212,4.0348,2.0039,-0.0308,10.497,4,4
12.314,4.0395,2.0199,0.0128,12.068,4,4
12.411,3.9820,2.0010,0.0281,10.793,4,4
12.520,3.9933,1.9835,0.0066,19.437,4,4
12.614,4.0112,2.0074,0.0270,12.996,4,4
12.714,4.0132,2.0119,0.0187,13.399,4,4
12.816,3.9906,2.0030,0.0238,14.493,4,4
12.917,3.9552,1.9942,0.0186,15.199,4,4
13.014,3.9762,2.0071,0.0184,11.288,4,4
13.115,3.9814,1.9881,0.0331,14.179,4,4
13.212,3.9708,2.0007,0.0374,10.885,4,4
13.313,3.9944,2.0096,0.0063,11.583,4,4
13.413,4.0187,2.0334,0.0007,12.161,4,4
13.511,4.0156,2.0251,0.0216,10.260,4,4
13.613,3.9787,2.0116,0.0330,11.878,4,4
13.715,3.9819,1.9642,0.0109,13.458,4,4
13.809,4.0106,2.0041,0.0072,7.824,4,4
13.910,4.0246,2.0200,-0.0257,9.583,4,4
14.017,3.9826,1.9894,-0.0073,11.305,4,4
14.114,3.9687,1.9957,-0.0181,11.358,4,4
14.214,3.9890,2.0140,-0.0253,12.567,4,4
14.313,3.9573,2.0074,-0.0280,11.612,4,4
14.414,3.9864,2.0178,-0.0357,11.419,4,4
14.515,4.0283,2.0004,0.0018,12.292,4,4
14.611,3.9731,1.9729,-0.0358,10.176,4,4
