t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
0.518,-0.0297,-0.0013,-0.0047,16.897,4,4
0.614,0.0097,0.0025,0.0099,13.146,4,4
0.713,0.0026,-0.0052,0.0171,12.346,4,4
0.817,-0.0212,-0.0022,-0.0130,15.760,4,4
0.916,0.0252,-0.0035,-0.0036,15.459,4,4
1.012,-0.0197,-0.0088,-0.0192,10.877,4,4
1.113,0.0283,0.0038,0.0215,12.070,4,4
1.211,0.0228,-0.0000,0.0049,10.654,4,4
1.308,-0.0010,0.0000,0.0145,7.758,4,4
1.415,0.0031,-0.0000,0.0030,14.383,4,4
1.513,-0.0134,0.0000,0.0081,12.454,4,4
1.610,-0.0037,0.0000,0.0174,8.664,4,4
1.717,0.0009,0.0000,-0.0216,15.885,4,4
1.816,-0.0422,0.0000,0.0204,15.227,4,4
1.917,-0.0290,-0.0000,0.0127,16.454,4,4
2.015,-0.0059,0.0000,0.0331,14.677,4,4
2.110,0.0398,-0.0000,0.0141,9.285,4,4
2.213,0.0097,-0.0000,-0.0035,10.600,4,4
2.313,0.0140,0.0000,-0.0060,12.602,4,4
2.409,0.0660,0.0000,0.0150,8.338,4,4
2.511,0.0014,-0.0000,0.0229,10.531,4,4
2.615,0.0458,0.0000,0.0147,14.166,4,4
2.726,-0.0569,-0.0000,0.0101,20.242,4,4
2.814,0.0178,-0.0000,0.0246,12.795,4,4
2.908,-0.0208,-0.0000,-0.0015,6.592,4,4
3.028,0.0540,-0.0000,0.0025,26.141,4,4
3.112,-0.0028,-0.0000,-0.0127,9.809,4,4
3.213,-0.0043,-0.0000,-0.0320,10.335,4,4
3.318,-0.0265,-0.0000,-0.0142,14.684,4,4
3.415,0.0091,-0.0000,-0.0175,12.834,4,4
3.514,-0.0002,-0.0000,-0.0120,12.160,4,4
3.615,-0.0318,-0.0000,0.0024,13.527,4,4
3.713,-0.0128,-0.0000,0.0017,11.303,4,4
3.812,-0.0405,-0.0000,-0.0141,10.578,4,4
3.913,-0.0545,-0.0000,0.0017,11.761,4,4
4.014,-0.0470,-0.0000,0.0083,12.468,4,4
4.111,-0.0414,-0.0000,0.0093,10.516,4,4
4.211,-0.0230,-0.0000,-0.0042,10.399,4,4
4.320,-0.0255,-0.0000,0.0037,13.488,4,4
4.418,-0.0586,-0.0000,0.0285,16.619,4,4
4.514,-0.0234,-0.0000,-0.0069,12.220,4,4
4.617,-0.0183,-0.0000,-0.0011,13.091,4,4
4.714,-0.0069,-0.0000,-0.0240,12.317,4,4
4.823,0.0011,-0.0000,0.0034,13.165,4,4
4.914,-0.0224,-0.0000,0.0209,11.849,4,4
5.014,0.0009,-0.0000,0.0315,13.432,4,4
5.109,0.0458,-0.0000,0.0098,7.777,4,4
5.217,0.0286,-0.0000,0.0321,14.687,4,4
5.315,0.0267,-0.0000,0.0074,14.030,4,4
5.411,0.0410,-0.0000,-0.0238,10.122,4,4
5.513,0.0369,-0.0000,-0.0128,10.520,4,4
5.611,0.0282,-0.0000,0.0008,8.838,4,4
5.710,0.0489,-0.0000,0.0045,8.039,4,4
5.812,0.0046,-0.0000,0.0210,11.562,4,4
5.912,0.0091,-0.0000,0.0330,10.747,4,4
