t_sec,x,y,z,solve_ms,n_zero_weights
3.406,3.9563,-0.0114,0.0248,4.336,0
3.505,4.0248,0.0043,-0.0088,4.176,0
3.605,4.0185,0.0155,-0.0042,2.717,0
3.709,3.9976,0.0189,-0.0074,7.050,0
3.805,4.0061,0.0251,0.0060,3.341,0
3.907,4.0153,-0.0123,0.0089,4.596,0
4.003,4.0043,0.0102,0.0159,2.584,0
4.106,3.9833,0.0211,-0.0005,4.904,0
4.210,4.0469,0.0143,-0.0156,3.197,0
4.303,4.0495,0.0008,-0.0309,2.565,0
4.411,4.0636,-0.0110,-0.0448,8.407,0
4.507,4.0711,-0.0185,-0.0536,4.257,0
4.608,3.9959,0.0036,-0.0342,3.669,0
4.704,4.0178,-0.0022,-0.0090,2.781,0
4.805,3.9708,0.0155,-0.0261,3.837,0
4.909,4.0161,0.0091,-0.0104,7.784,0
5.005,3.9840,-0.0180,0.0025,3.769,0
5.107,4.0265,-0.0023,0.0138,3.639,0
5.213,3.9964,-0.0101,-0.0043,6.542,0
5.303,3.9604,-0.0229,-0.0100,2.451,0
5.403,3.9932,-0.0091,-0.0044,2.134,0
5.507,4.0033,-0.0315,0.0187,6.257,0
5.607,4.0155,-0.0574,0.0220,4.954,0
5.705,3.9840,-0.0249,-0.0128,3.307,0
5.804,4.0039,-0.0235,-0.0028,3.095,0
5.904,3.9707,-0.0190,0.0231,3.211,0
6.005,3.9677,-0.0271,-0.0305,3.624,0
6.105,4.0251,-0.0086,-0.0128,2.567,0
6.204,3.9882,-0.0087,-0.0112,3.316,0
6.304,3.9606,-0.0156,-0.0048,2.887,0
6.406,3.9878,0.0166,0.0191,3.884,0
6.505,3.9695,0.0365,-0.0099,2.927,0
6.605,3.9988,0.0034,-0.0133,3.512,0
6.706,4.0469,0.0255,0.0075,3.684,0
6.805,3.9802,0.0505,-0.0126,3.655,0
6.907,4.0047,0.0171,-0.0217,5.100,0
7.007,4.0166,0.0263,-0.0116,4.253,0
7.107,4.0175,0.0023,-0.0122,4.486,0
7.206,3.9843,0.0050,-0.0352,4.831,0
7.310,4.0147,0.0039,-0.0402,9.509,0
7.408,4.0143,0.0107,-0.0035,6.794,0
7.504,4.0186,0.0347,0.0015,2.762,0
7.607,4.0015,0.0109,-0.0221,4.991,0
7.705,3.9852,0.0192,-0.0077,3.431,0
7.805,4.0229,-0.0171,-0.0053,3.201,0
7.905,4.0146,0.0389,0.0099,3.469,0
8.004,3.9961,0.0162,0.0232,3.145,0
8.114,4.0518,-0.0347,0.0070,13.221,0
8.204,4.0178,-0.0010,0.0105,2.588,0
8.304,4.0038,-0.0114,0.0092,2.851,0
8.404,4.0035,-0.0147,0.0311,3.237,0
8.508,4.0218,-0.0124,0.0117,4.044,0
8.613,3.9949,0.0113,-0.0018,10.708,0
8.706,4.0000,-0.0193,0.0031,4.927,0
8.805,4.0096,0.0056,0.0125,3.549,0
8.907,3.9994,-0.0089,0.0329,4.480,0
9.011,4.0179,0.0096,-0.0083,3.295,0
9.104,3.9906,-0.0126,-0.0022,2.878,0
9.205,3.9685,0.0292,0.0070,3.853,0
9.305,3.9810,0.0059,0.0092,3.806,0
9.407,4.0548,0.0219,-0.0050,5.163,0
9.503,3.9759,-0.0035,0.0107,2.432,0
9.606,4.0041,-0.0081,0.0187,4.149,0
9.707,4.0384,-0.0709,0.0323,3.978,0
9.806,4.0037,-0.0254,0.0166,4.308,0
9.909,4.0054,-0.0391,0.0396,3.476,0
10.011,4.0224,-0.0210,0.0273,9.470,0
10.105,3.9611,-0.0197,0.0187,3.058,0
10.205,3.9852,-0.0201,0.0274,3.113,0
10.305,3.9945,0.0005,0.0298,3.194,0
10.411,4.0293,-0.0285,0.0362,8.798,0
10.507,4.0472,0.0129,0.0207,4.482,0
10.605,4.0724,-0.0197,0.0522,3.855,0
10.708,4.0313,-0.0007,0.0600,4.903,0
10.808,4.0515,0.0004,0.0701,6.254,0
10.909,4.0699,-0.0062,0.0722,8.032,0
11.008,4.0743,-0.0211,0.0720,4.838,0
11.106,4.0536,-0.0166,0.0759,3.597,0
11.217,4.0309,-0.0013,0.0862,2.691,0
11.305,4.0495,0.0089,0.0922,4.278,0
11.405,4.0415,0.0124,0.0891,3.639,0
11.509,4.0516,0.0390,0.0780,3.418,0
11.605,4.0115,0.0277,0.0918,2.928,0
11.706,3.9811,0.0218,0.0612,4.551,0
11.805,4.0616,0.0007,0.0838,4.285,0
11.911,4.0140,-0.0036,0.0865,3.758,0
12.008,4.0098,0.0025,0.1046,5.192,0
12.106,4.0317,0.0548,0.0790,3.218,0
12.209,4.0921,0.0165,0.0825,4.755,0
12.305,4.0532,0.0152,0.0917,3.600,0
12.404,4.0680,0.0435,0.0854,2.712,0
12.506,4.0816,0.0577,0.1041,4.176,0
12.606,4.0207,0.0519,0.1190,3.717,0
12.705,4.0351,0.0284,0.1189,3.457,0
12.811,4.0125,0.0047,0.0946,9.515,0
12.908,4.0338,0.0371,0.1040,4.115,0
13.004,3.9996,0.0224,0.1044,2.648,0
13.108,3.9672,0.0420,0.1365,4.647,0
13.203,3.9735,0.0151,0.1053,2.447,0
13.306,3.9965,0.0064,0.0983,3.951,0
13.410,3.9882,0.0133,0.0954,8.008,0
13.505,3.9660,0.0536,0.1048,3.978,0
13.607,3.9675,0.0229,0.1013,4.699,0
13.704,3.9424,0.0387,0.0812,2.796,0
13.806,4.0026,0.0426,0.0801,5.256,0
13.905,3.9202,0.0644,0.0893,3.634,0
14.003,3.9900,0.0407,0.0695,2.708,0
14.106,3.9457,0.0500,0.0597,4.637,0
14.206,3.9516,0.0139,0.0612,3.932,0
14.303,3.9421,0.0254,0.0469,2.689,0
14.405,3.9163,-0.0349,0.0652,4.360,0
14.507,3.8962,0.0039,0.0664,4.494,0
14.610,3.8897,-0.0177,0.0359,7.849,0
14.705,3.8875,0.0297,0.0278,2.752,0
14.806,3.8667,0.0083,0.0253,4.138,0
14.907,3.8515,0.0141,0.0404,4.448,0
15.004,3.8931,0.0003,0.0247,3.008,0
15.106,3.8739,0.0330,0.0153,4.467,0
15.205,3.9178,0.0209,0.0329,3.891,0
15.307,3.9294,0.0225,0.0283,3.679,0
15.406,3.9218,0.0232,0.0136,4.257,0
15.510,3.9411,0.0353,0.0094,5.662,0
15.604,3.9236,0.0423,-0.0036,3.075,0
15.706,3.8965,0.0379,-0.0293,4.397,0
15.808,3.9081,0.0465,0.0041,5.248,0
15.905,3.8849,0.0341,0.0117,3.663,0
16.008,3.9390,0.0528,-0.0155,4.783,0
16.106,3.8821,0.0472,-0.0089,4.427,0
16.206,3.8689,0.0786,0.0033,4.111,0
16.305,3.8591,0.0460,-0.0055,3.815,0
16.404,3.8925,0.0381,-0.0003,3.252,0
16.505,3.9137,0.0418,0.0130,2.927,0
16.607,3.9250,0.0293,-0.0102,6.335,0
16.707,3.8862,0.0275,0.0008,5.527,0
16.804,3.9403,0.0373,-0.0113,2.731,0
16.903,3.9234,0.0035,-0.0426,2.183,0
17.008,3.9247,0.0203,-0.0369,3.115,0
17.106,3.9356,0.0234,-0.0153,3.396,0
17.208,3.9003,0.0455,0.0173,5.894,0
17.307,3.9286,0.0334,-0.0076,4.183,0
17.404,3.9128,0.0778,0.0161,3.487,0
17.505,3.9067,0.0499,0.0205,2.709,0
17.606,3.8933,0.0776,0.0301,5.264,0
17.709,3.8972,0.0629,0.0226,2.543,0
17.812,3.9489,0.0805,0.0255,10.094,0
17.906,3.9355,0.1003,0.0063,3.136,0
18.006,3.9917,0.1098,0.0178,4.747,0
18.107,3.9544,0.1119,0.0259,4.072,0
18.205,3.9721,0.0790,0.0278,3.555,0
18.308,4.0147,0.0952,0.0255,4.040,0
18.405,3.9709,0.0969,-0.0041,2.987,0
18.505,3.9756,0.0726,0.0360,3.104,0
18.605,3.9590,0.0889,0.0188,3.576,0
18.708,3.9754,0.0659,0.0358,2.919,0
18.813,3.9473,0.0545,0.0525,8.873,0
18.905,3.9481,0.1035,0.0511,3.220,0
19.005,3.9200,0.0841,0.0529,3.453,0
19.104,3.9300,0.0885,0.0547,2.990,0
19.221,3.9295,0.1073,0.0552,18.591,0
19.310,3.9324,0.0971,0.0476,8.985,0
19.405,3.9556,0.1041,0.0487,4.046,0
19.505,3.9082,0.1094,0.0287,3.672,0
19.605,3.9399,0.1490,0.0571,4.010,0
19.709,3.9352,0.0868,0.0473,3.744,0
19.808,3.9301,0.1181,0.0341,6.202,0
19.905,3.9467,0.1069,0.0273,3.383,0
20.005,3.9392,0.1216,0.0456,3.798,0
20.104,3.9629,0.1316,0.0314,2.332,0
20.207,3.9577,0.1200,0.0344,4.244,0
20.305,3.9355,0.1219,0.0100,3.778,0
20.404,3.9817,0.1372,0.0074,3.299,0
20.505,3.9570,0.1391,0.0071,3.862,0
20.604,3.9616,0.1095,0.0208,3.431,0
20.712,3.9256,0.1382,-0.0003,8.172,0
20.805,3.9904,0.1296,0.0136,2.970,0
20.906,3.9730,0.1347,0.0130,3.181,0
21.011,3.9150,0.1183,0.0228,5.055,0
21.107,3.9495,0.0995,0.0289,5.154,0
21.208,3.9605,0.0843,0.0295,3.977,0
21.306,3.9444,0.0997,0.0336,4.367,0
21.404,3.9369,0.0897,0.0512,3.485,0
21.505,3.9570,0.0530,0.0554,3.595,0
21.604,3.9855,0.0655,0.0321,3.205,0
21.714,3.9438,0.0588,0.0296,11.024,0
21.812,4.0225,0.0543,0.0433,4.217,0
21.910,3.9868,0.0497,0.0390,5.193,0
22.004,3.9669,0.0228,0.0661,3.088,0
22.111,3.9588,0.0379,0.0388,6.291,0
22.208,3.9689,0.0327,0.0385,7.064,0
22.306,4.0069,0.0277,0.0434,4.135,0
22.408,3.9780,0.0071,0.0510,6.472,0
22.504,3.9723,-0.0081,0.0290,3.027,0
22.606,3.9390,0.0009,0.0456,4.162,0
22.708,3.9737,-0.0052,0.0010,4.872,0
22.805,3.9996,-0.0524,0.0210,3.757,0
22.907,3.9537,-0.0569,-0.0034,5.368,0
23.009,4.0019,-0.0367,-0.0052,6.079,0
23.108,3.9670,-0.0225,0.0042,4.715,0
23.209,3.9994,-0.0199,0.0056,7.534,0
23.310,3.9749,-0.0205,-0.0048,3.543,0
23.414,3.9376,-0.0245,0.0138,8.599,0
