t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
4.817,1.9555,-0.0000,0.0170,16.175,4,4
4.913,1.9929,0.0000,0.0188,11.229,4,4
5.017,2.0092,-0.0000,-0.0004,15.959,4,4
5.120,2.0543,-0.0000,-0.0056,18.292,4,4
5.213,2.0196,-0.0000,0.0109,11.852,4,4
5.314,2.0280,-0.0000,0.0060,11.327,4,4
5.416,2.0297,0.0000,0.0111,12.149,4,4
5.519,2.0262,0.0000,0.0006,13.840,4,4
5.615,1.9707,0.0000,0.0061,11.669,4,4
5.711,2.0081,0.0000,-0.0202,9.549,4,4
5.815,1.9812,-0.0000,-0.0179,14.085,4,4
5.915,1.9890,-0.0000,-0.0158,13.669,4,4
6.021,1.9864,-0.0000,-0.0146,18.431,4,4
6.120,2.0146,-0.0000,-0.0173,18.149,4,4
6.210,1.9851,-0.0000,-0.0245,8.724,4,4
6.331,1.9872,0.0000,0.0017,20.332,4,4
6.423,1.9616,0.0000,-0.0064,20.787,4,4
6.517,1.9975,0.0000,0.0144,14.876,4,4
6.621,2.0081,-0.0000,0.0027,17.171,4,4
6.721,2.0049,-0.0000,0.0134,16.492,4,4
6.816,1.9219,-0.0000,-0.0037,14.670,4,4
6.917,1.9850,-0.0000,0.0101,15.596,4,4
7.018,1.9583,-0.0000,0.0051,16.527,4,4
7.120,1.9582,-0.0000,0.0011,18.592,4,4
7.231,1.9704,-0.0000,0.0132,24.536,4,4
7.315,1.9542,0.0000,-0.0126,13.517,4,4
7.419,1.9854,0.0000,0.0136,16.946,4,4
7.517,2.0109,0.0000,0.0024,14.763,4,4
7.618,1.9517,0.0000,-0.0024,14.902,4,4
7.712,2.0038,0.0000,0.0001,10.783,4,4
7.820,1.9868,0.0000,-0.0053,18.453,4,4
7.911,1.9634,0.0000,0.0132,10.020,4,4
8.012,1.9423,0.0000,0.0252,11.486,4,4
8.115,1.9843,0.0000,0.0147,12.845,4,4
8.217,1.9440,0.0000,0.0229,16.530,4,4
8.323,1.9839,-0.0000,0.0187,12.561,4,4
8.417,1.9644,0.0000,0.0231,14.506,4,4
8.521,1.9799,0.0000,0.0378,17.515,4,4
8.613,1.9810,0.0000,0.0344,10.980,4,4
8.722,1.9945,0.0000,0.0320,20.547,4,4
8.822,1.9836,0.0000,0.0481,21.631,4,4
8.919,2.0142,0.0000,0.0457,17.572,4,4
9.016,1.9772,0.0000,0.0548,13.571,4,4
9.122,1.9587,0.0000,0.0579,20.101,4,4
9.217,1.9527,0.0000,0.0347,15.598,4,4
9.340,1.9579,-0.0000,0.0609,37.577,4,4
9.421,1.9853,0.0000,0.0477,19.851,4,4
9.517,1.9767,0.0000,0.0430,14.557,4,4
