t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
5.204,4.0071,0.0129,0.0006,2.116,4,0,0.029703
5.302,4.0127,0.0076,-0.0059,0.785,4,0,0.015001
5.402,4.0086,0.0127,-0.0037,0.710,4,0,0.010133
5.503,4.0002,0.0057,-0.0029,0.684,4,0,0.007741
5.602,4.0113,0.0061,0.0005,0.690,4,0,0.006341
5.703,4.0079,0.0041,0.0034,1.349,4,0,0.005437
5.802,4.0016,0.0015,0.0012,0.739,4,0,0.004816
5.905,4.0036,0.0052,0.0000,0.874,4,0,0.004371
6.002,4.0028,0.0038,0.0036,0.908,4,0,0.004042
6.101,4.0026,0.0018,0.0033,0.645,4,0,0.003793
6.204,4.0045,-0.0023,0.0022,0.473,4,0,0.003601
6.303,4.0031,-0.0008,0.0031,0.764,4,0,0.003452
6.401,4.0051,-0.0010,0.0027,0.473,4,0,0.003335
6.502,4.0073,-0.0025,0.0031,0.635,4,0,0.003242
6.602,4.0008,-0.0007,0.0051,0.355,4,0,0.003168
6.703,3.9981,0.0016,0.0028,0.649,4,0,0.003109
6.805,4.0003,0.0006,0.0048,1.815,4,0,0.003061
6.901,4.0022,0.0015,0.0043,0.604,4,0,0.003022
7.005,4.0002,0.0029,0.0050,0.752,4,0,0.002991
7.106,3.9988,0.0016,0.0053,2.914,4,0,0.002966
7.202,3.9999,0.0016,0.0052,0.913,4,0,0.002945
7.302,3.9993,0.0034,0.0056,0.551,4,0,0.002928
7.402,3.9998,0.0035,0.0042,0.702,4,0,0.002915
7.502,4.0008,0.0022,0.0037,0.648,4,0,0.002904
7.602,3.9967,0.0037,0.0044,0.757,4,0,0.002895
7.707,3.9986,0.0027,0.0031,1.913,4,0,0.002887
7.803,3.9988,0.0043,0.0038,0.490,4,0,0.002881
7.906,3.9989,0.0045,0.0021,0.732,4,0,0.002876
8.002,3.9963,0.0047,0.0040,0.486,4,0,0.002872
8.102,3.9946,0.0049,0.0027,0.919,4,0,0.002869
8.202,3.9951,0.0027,0.0035,0.549,4,0,0.002866
8.303,3.9960,0.0018,0.0033,0.667,4,0,0.002864
8.402,3.9960,-0.0005,0.0044,0.465,4,0,0.002862
8.504,3.9972,0.0004,0.0042,2.274,4,0,0.002860
8.603,3.9985,0.0017,0.0043,0.617,4,0,0.002859
8.702,3.9983,0.0024,0.0034,0.526,4,0,0.002858
8.803,3.9973,0.0022,0.0048,1.018,4,0,0.002857
8.903,3.9941,0.0020,0.0022,0.585,4,0,0.002857
9.002,3.9930,0.0025,0.0033,0.590,4,0,0.002856
9.105,3.9949,0.0016,0.0018,0.504,4,0,0.002856
9.204,3.9964,-0.0002,0.0022,0.382,4,0,0.002855
9.311,3.9961,-0.0010,0.0024,3.043,4,0,0.002855
9.403,3.9960,-0.0019,0.0035,0.529,4,0,0.002855
9.502,3.9964,-0.0013,0.0045,0.689,4,0,0.002855
9.603,3.9968,-0.0038,0.0020,1.808,4,0,0.002854
9.703,3.9987,-0.0046,0.0014,0.483,4,0,0.002854
9.804,3.9994,-0.0065,0.0020,1.231,4,0,0.002854
9.902,3.9972,-0.0055,0.0036,0.810,4,0,0.002854
10.007,3.9968,-0.0057,0.0055,3.099,4,0,0.002854
10.122,3.9979,-0.0057,0.0053,1.424,4,0,0.002854
10.202,4.0001,-0.0052,0.0035,0.789,4,0,0.002854
10.302,3.9986,-0.0028,0.0022,0.794,4,0,0.002854
10.402,3.9941,-0.0020,0.0030,0.585,4,0,0.002854
10.502,3.9939,-0.0019,0.0037,0.518,4,0,0.002854
10.604,3.9931,0.0003,0.0052,1.556,4,0,0.002854
10.707,3.9943,-0.0001,0.0063,3.064,4,0,0.002854
10.802,3.9918,-0.0005,0.0064,0.607,4,0,0.002854
10.904,3.9927,-0.0005,0.0057,0.854,4,0,0.002854
11.005,3.9956,-0.0038,0.0036,0.568,4,0,0.002854
11.102,3.9994,-0.0063,0.0038,0.478,4,0,0.002854
11.202,3.9959,-0.0060,0.0036,0.702,4,0,0.002854
11.304,3.9938,-0.0051,0.0025,0.725,4,0,0.002854
11.403,3.9946,-0.0031,0.0033,1.655,4,0,0.002854
11.503,3.9918,-0.0052,0.0034,1.477,4,0,0.002854
11.604,3.9938,-0.0043,0.0055,1.883,4,0,0.002854
11.702,3.9941,-0.0036,0.0051,0.879,4,0,0.002854
11.802,3.9947,-0.0035,0.0056,0.511,4,0,0.002854
11.902,3.9946,-0.0033,0.0052,0.616,4,0,0.002854
12.003,3.9929,0.0003,0.0039,0.954,4,0,0.002854
12.102,3.9935,-0.0020,0.0039,0.900,4,0,0.002854
12.203,3.9923,-0.0019,0.0020,1.370,4,0,0.002854
12.306,3.9932,-0.0012,0.0030,3.266,4,0,0.002854
12.402,3.9941,-0.0006,0.0047,0.786,4,0,0.002854
12.502,3.9950,0.0012,0.0043,0.751,4,0,0.002854
12.603,3.9953,-0.0004,0.0036,0.596,4,0,0.002854
12.703,3.9952,0.0003,0.0042,0.763,4,0,0.002854
12.806,3.9975,0.0018,0.0058,2.015,4,0,0.002854
12.902,3.9968,0.0022,0.0069,0.575,4,0,0.002854
13.003,3.9950,0.0031,0.0075,0.647,4,0,0.002854
13.103,3.9926,0.0026,0.0082,0.863,4,0,0.002854
13.202,3.9925,0.0048,0.0082,0.491,4,0,0.002854
13.302,3.9928,0.0051,0.0062,0.996,4,0,0.002854
13.401,3.9931,0.0059,0.0068,0.462,4,0,0.002854
13.502,3.9949,0.0032,0.0060,0.581,4,0,0.002854
13.602,3.9956,0.0020,0.0068,0.702,4,0,0.002854
13.709,3.9964,0.0015,0.0072,3.512,4,0,0.002854
13.804,3.9951,0.0007,0.0059,1.129,4,0,0.002854
13.903,3.9943,0.0003,0.0051,0.699,4,0,0.002854
14.002,3.9918,0.0028,0.0082,0.486,4,0,0.002854
14.103,3.9945,0.0030,0.0070,1.011,4,0,0.002854
14.204,3.9940,0.0046,0.0065,0.623,4,0,0.002854
14.302,3.9899,0.0064,0.0067,0.528,4,0,0.002854
14.402,3.9875,0.0089,0.0064,0.537,4,0,0.002854
14.503,3.9890,0.0059,0.0070,1.204,4,0,0.002854
14.604,3.9893,0.0035,0.0077,1.065,4,0,0.002854
14.702,3.9888,0.0047,0.0064,0.584,4,0,0.002854
14.802,3.9880,0.0037,0.0063,0.530,4,0,0.002854
14.902,3.9919,0.0033,0.0083,0.583,4,0,0.002854
15.004,3.9944,0.0018,0.0053,0.927,4,0,0.002854
15.105,3.9923,0.0018,0.0051,0.590,4,0,0.002854
15.204,3.9934,0.0031,0.0057,0.785,4,0,0.002854
