t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
3.918,4.0025,1.9926,-0.0035,15.594,4,4
4.017,4.0200,2.0375,-0.0213,14.750,4,4
4.116,3.9934,2.0450,-0.0018,13.433,4,4
4.217,4.0239,2.0268,0.0024,15.945,4,4
4.317,4.0337,2.0253,-0.0136,15.779,4,4
4.418,4.0385,2.0070,-0.0015,16.540,4,4
4.513,3.9916,2.0055,-0.0046,10.395,4,4
4.611,3.9707,1.9926,-0.0182,9.133,4,4
4.712,3.9883,2.0011,-0.0261,10.860,4,4
4.815,3.9897,2.0137,0.0090,12.593,4,4
4.917,3.9758,2.0118,0.0010,15.282,4,4
5.023,3.9774,2.0125,0.0200,21.287,4,4
5.110,3.9870,2.0085,0.0389,9.352,4,4
5.213,3.9949,2.0086,0.0160,12.656,4,4
5.319,4.0225,2.0100,0.0130,17.812,4,4
5.415,3.9762,1.9927,0.0102,13.403,4,4
5.511,3.9924,1.9766,0.0127,8.504,4,4
5.644,4.0192,2.0067,-0.0229,38.266,4,4
5.719,4.0003,1.9662,-0.0093,14.419,4,4
5.812,3.9593,1.9915,-0.0195,10.740,4,4
5.925,3.9931,1.9711,0.0078,19.923,4,4
6.017,3.9708,1.9644,-0.0324,15.841,4,4
6.118,3.9910,1.9707,-0.0003,17.028,4,4
6.216,3.9974,1.9990,-0.0072,15.172,4,4
6.313,3.9738,1.9856,-0.0092,10.210,4,4
6.417,4.0011,1.9660,-0.0033,13.253,4,4
6.531,3.9840,1.9786,-0.0491,21.386,4,4
6.620,3.9785,1.9284,-0.0174,18.777,4,4
6.714,3.9712,1.9475,-0.0464,12.031,4,4
6.819,3.9850,1.9384,-0.0562,15.131,4,4
6.915,3.9580,1.9610,-0.0346,12.446,4,4
7.011,3.9856,1.9767,-0.0271,9.512,4,4
7.116,4.0363,1.9712,-0.0488,14.797,4,4
7.226,4.0371,1.9754,-0.0427,24.412,4,4
7.321,4.0499,1.9660,-0.0315,16.415,4,4
7.417,4.0508,1.9738,-0.0246,15.482,4,4
7.520,4.0726,1.9779,-0.0452,18.747,4,4
7.622,4.0475,1.9605,-0.0313,19.909,4,4
7.715,4.0469,1.9693,-0.0369,12.765,4,4
7.817,4.0524,1.9203,-0.0487,15.819,4,4
7.912,4.0372,1.9158,-0.0338,10.782,4,4
8.020,4.0594,1.9557,-0.0341,14.059,4,4
8.117,4.0443,1.9229,-0.0466,15.618,4,4
8.218,4.0434,1.9149,-0.0813,13.481,4,4
8.320,4.0398,1.9387,-0.0796,18.100,4,4
8.417,4.0534,1.9430,-0.0650,13.444,4,4
8.522,4.0105,1.9251,-0.0973,15.966,4,4
8.616,4.0217,1.9864,-0.1131,15.342,4,4
8.714,4.0584,1.9332,-0.1047,12.482,4,4
8.822,4.0602,1.9780,-0.1199,17.806,4,4
8.919,4.0412,1.9495,-0.1048,16.558,4,4
9.019,4.0627,1.9552,-0.1010,14.594,4,4
9.115,4.0584,1.9694,-0.0768,13.010,4,4
9.227,4.0284,1.9599,-0.0808,23.443,4,4
9.317,4.0240,1.9777,-0.0946,11.756,4,4
9.433,4.0113,1.9794,-0.0878,20.812,4,4
9.521,3.9821,1.9550,-0.0914,19.310,4,4
9.620,4.0254,1.9692,-0.0993,17.592,4,4
9.714,4.0462,1.9518,-0.0936,10.962,4,4
9.828,4.0071,1.9167,-0.0806,27.045,4,4
9.914,4.0474,1.9559,-0.0969,11.686,4,4
10.017,4.0220,1.9554,-0.0889,16.009,4,4
10.122,3.9817,1.9328,-0.1021,20.632,4,4
10.212,4.0317,1.9371,-0.0826,11.759,4,4
10.320,4.0119,1.9443,-0.0921,19.214,4,4
10.411,4.0306,1.9407,-0.0727,10.069,4,4
10.521,4.0189,1.9210,-0.0999,19.633,4,4
10.632,4.0232,1.8967,-0.0945,29.077,4,4
10.728,3.9917,1.9439,-0.0963,23.844,4,4
10.809,4.0552,1.9566,-0.1290,8.566,4,4
10.924,4.0146,1.9620,-0.1017,21.764,4,4
11.028,4.0641,1.9448,-0.1165,23.071,4,4
11.124,4.0711,1.9727,-0.1200,22.588,4,4
11.220,4.0942,1.9663,-0.1379,16.755,4,4
11.316,4.0573,1.9438,-0.1417,14.615,4,4
11.411,4.0913,1.9368,-0.1477,10.658,4,4
11.516,4.0731,1.9449,-0.1046,12.973,4,4
11.619,4.0902,1.9489,-0.1440,14.995,4,4
11.715,4.0676,1.9097,-0.1413,11.778,4,4
11.817,4.1185,1.9094,-0.1573,15.409,4,4
11.914,4.1062,1.9363,-0.1323,10.950,4,4
12.022,4.1189,1.9451,-0.1456,18.664,4,4
12.138,4.1212,1.9263,-0.1371,36.794,4,4
12.216,4.1040,1.9363,-0.1447,13.643,4,4
12.337,4.0654,1.9418,-0.1618,29.286,4,4
12.418,4.0657,1.9400,-0.1513,15.437,4,4
