t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
3.524,4.0152,1.9808,0.0183,22.428,4,4
3.621,4.0014,1.9803,0.0121,17.770,4,4
3.716,4.0236,1.9898,0.0040,14.355,4,4
3.820,4.0344,1.9964,0.0043,18.142,4,4
3.914,3.9929,2.0095,0.0009,11.899,4,4
4.036,3.9885,1.9803,-0.0022,29.594,4,4
4.117,4.0313,1.9903,-0.0087,14.808,4,4
4.215,4.0001,1.9856,-0.0035,13.781,4,4
4.317,4.0040,1.9545,-0.0204,15.207,4,4
4.413,3.9973,1.9633,0.0137,11.381,4,4
4.521,3.9952,1.9869,0.0125,17.907,4,4
4.617,4.0211,1.9843,-0.0092,15.409,4,4
4.717,3.9758,1.9737,-0.0100,15.192,4,4
4.815,3.9742,1.9986,-0.0150,13.328,4,4
4.918,3.9935,2.0017,-0.0187,15.859,4,4
5.014,4.0011,1.9876,0.0044,11.675,4,4
5.117,4.0253,2.0245,-0.0093,15.815,4,4
5.219,4.0076,2.0056,0.0007,16.913,4,4
5.318,4.0198,2.0082,-0.0072,16.166,4,4
5.413,3.9918,1.9969,0.0166,12.141,4,4
5.518,3.9728,2.0136,0.0255,10.652,4,4
5.619,3.9555,2.0096,0.0108,13.811,4,4
5.745,3.9769,2.0250,-0.0100,42.197,4,4
5.819,3.9875,1.9945,0.0237,15.917,4,4
5.915,3.9935,2.0312,-0.0381,12.940,4,4
6.030,3.9902,2.0029,-0.0134,28.504,4,4
6.127,4.0056,2.0061,-0.0253,16.269,4,4
6.211,4.0129,1.9877,-0.0148,10.050,4,4
6.311,4.0078,2.0000,-0.0131,9.306,4,4
6.411,4.0439,2.0206,-0.0057,8.563,4,4
6.516,3.9997,1.9989,-0.0168,13.154,4,4
6.617,4.0204,2.0174,-0.0058,15.185,4,4
6.712,4.0341,1.9981,-0.0139,10.892,4,4
6.817,4.0152,1.9992,0.0040,16.260,4,4
6.922,3.9842,2.0073,-0.0050,18.989,4,4
7.018,3.9718,1.9953,-0.0042,15.282,4,4
7.114,3.9855,1.9864,-0.0055,10.347,4,4
7.209,3.9973,2.0105,0.0111,8.200,4,4
7.318,3.9794,2.0055,-0.0260,14.966,4,4
7.417,3.9821,2.0014,-0.0314,14.394,4,4
7.516,4.0050,1.9893,-0.0185,14.026,4,4
7.615,3.9808,1.9603,-0.0138,13.656,4,4
7.711,3.9910,1.9992,0.0088,10.353,4,4
7.817,3.9937,1.9642,0.0009,15.939,4,4
7.918,4.0020,1.9960,0.0135,16.735,4,4
8.018,4.0436,1.9899,0.0028,14.582,4,4
8.118,4.0182,1.9957,-0.0049,11.700,4,4
8.222,4.0120,2.0359,-0.0130,15.951,4,4
8.316,3.9895,2.0207,0.0120,11.713,4,4
8.418,3.9830,2.0013,0.0060,16.617,4,4
8.518,4.0054,2.0257,-0.0000,16.880,4,4
8.615,3.9836,1.9915,-0.0475,13.658,4,4
8.717,3.9685,1.9917,-0.0211,14.619,4,4
8.816,3.9940,2.0024,-0.0250,14.174,4,4
8.911,4.0192,2.0114,-0.0234,9.535,4,4
9.012,4.0145,1.9805,-0.0318,9.821,4,4
9.128,4.0103,2.0099,-0.0266,25.421,4,4
9.219,3.9921,2.0074,-0.0208,17.266,4,4
9.318,4.0078,1.9971,0.0115,14.115,4,4
9.421,4.0251,1.9842,-0.0061,18.591,4,4
9.512,3.9763,1.9970,0.0190,9.636,4,4
9.633,3.9485,2.0015,0.0029,23.395,4,4
9.724,3.9719,2.0414,0.0020,22.353,4,4
9.819,3.9837,1.9982,0.0237,16.534,4,4
9.937,3.9671,1.9952,0.0201,17.375,4,4
10.017,4.0027,1.9906,0.0208,14.522,4,4
10.115,3.9956,2.0031,0.0152,12.824,4,4
10.219,3.9799,1.9672,-0.0237,16.737,4,4
10.318,3.9875,1.9892,0.0006,15.160,4,4
10.422,3.9970,2.0058,-0.0326,19.736,4,4
10.522,3.9906,1.9900,-0.0261,19.228,4,4
10.619,4.0144,1.9842,-0.0227,16.078,4,4
10.720,4.0289,2.0015,-0.0111,14.145,4,4
10.815,3.9967,2.0371,0.0038,11.288,4,4
10.910,4.0179,1.9984,-0.0274,9.010,4,4
11.028,4.0224,2.0132,-0.0183,25.585,4,4
11.120,4.0434,2.0154,-0.0109,18.369,4,4
11.216,4.0271,2.0109,-0.0416,12.247,4,4
11.317,4.0045,1.9848,-0.0247,14.928,4,4
11.418,4.0486,1.9861,-0.0237,14.391,4,4
11.516,4.0434,2.0165,-0.0123,11.868,4,4
