t_s,phase,mode,msg_age_s,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m
3.113,warmup,delayed,0.000,-0.0000,0.0578,-0.7165,-0.0000,0.0000,-0.0130,0.7059,-0.0000,2.0290,-0.6973,-0.0000,2.0000,-0.0130,0.6849,-0.0000,3.0369,-0.6847,-0.0000,3.0000,-0.0130,0.6727
3.154,warmup,delayed,0.000,-0.0000,0.0578,-0.7165,-0.0000,0.0000,-0.0130,0.7059,-0.0000,2.0550,-0.7018,-0.0000,2.0000,-0.0130,0.6909,-0.0000,3.0704,-0.7071,-0.0000,3.0000,-0.0130,0.6976
3.192,warmup,delayed,0.000,-0.0000,0.0527,-0.7274,-0.0000,0.0000,-0.0130,0.7163,-0.0000,2.0550,-0.7018,-0.0000,2.0000,-0.0130,0.6909,-0.0000,3.0431,-0.7084,-0.0000,3.0000,-0.0130,0.6967
3.232,warmup,delayed,0.000,-0.0000,0.0527,-0.7274,-0.0000,0.0000,-0.0130,0.7163,-0.0000,1.9981,-0.7276,-0.0000,2.0000,-0.0130,0.7146,-0.0000,3.0431,-0.7084,-0.0000,3.0000,-0.0130,0.6967
3.274,warmup,delayed,0.000,-0.0000,-0.0030,-0.7330,-0.0000,0.0000,-0.0130,0.7200,-0.0000,2.0107,-0.7283,-0.0000,2.0000,-0.0130,0.7154,-0.0000,3.0009,-0.7355,-0.0000,3.0000,-0.0130,0.7225
3.312,warmup,delayed,0.000,-0.0000,-0.0030,-0.7330,-0.0000,0.0000,-0.0130,0.7200,-0.0000,2.0107,-0.7283,-0.0000,2.0000,-0.0130,0.7154,-0.0000,3.0009,-0.7355,-0.0000,3.0000,-0.0130,0.7225
3.353,warmup,delayed,0.000,-0.0000,-0.0030,-0.7330,-0.0000,0.0000,-0.0130,0.7200,-0.0000,1.9368,-0.7137,-0.0000,2.0000,-0.0130,0.7035,-0.0000,3.0111,-0.7237,-0.0000,3.0000,-0.0130,0.7108
3.392,warmup,delayed,0.000,-0.0000,-0.0703,-0.7084,-0.0000,0.0000,-0.0130,0.6989,-0.0000,2.0110,-0.7213,-0.0000,2.0000,-0.0130,0.7084,-0.0000,2.9710,-0.7140,-0.0000,3.0000,-0.0130,0.7016
3.435,warmup,delayed,0.000,-0.0000,-0.0703,-0.7084,-0.0000,0.0000,-0.0130,0.6989,-0.0000,1.9189,-0.7085,-0.0000,2.0000,-0.0130,0.7002,-0.0000,2.9710,-0.7140,-0.0000,3.0000,-0.0130,0.7016
3.472,warmup,delayed,0.000,-0.0000,-0.1343,-0.7382,-0.0000,0.0000,-0.0130,0.7375,-0.0000,1.9130,-0.7109,-0.0000,2.0000,-0.0130,0.7033,-0.0000,2.9175,-0.7239,-0.0000,3.0000,-0.0130,0.7156
3.513,warmup,delayed,0.000,-0.0000,-0.1126,-0.7249,-0.0000,0.0000,-0.0130,0.7207,-0.0000,1.9130,-0.7109,-0.0000,2.0000,-0.0130,0.7033,-0.0000,2.9175,-0.7239,-0.0000,3.0000,-0.0130,0.7156
3.552,warmup,delayed,0.000,-0.0000,-0.1126,-0.7249,-0.0000,0.0000,-0.0130,0.7207,-0.0000,1.9188,-0.7248,-0.0000,2.0000,-0.0130,0.7164,-0.0000,2.9272,-0.7219,-0.0000,3.0000,-0.0130,0.7126
3.592,warmup,delayed,0.000,-0.0000,-0.0990,-0.7470,-0.0000,0.0000,-0.0130,0.7407,-0.0000,1.9188,-0.7248,-0.0000,2.0000,-0.0130,0.7164,-0.0000,2.9634,-0.7307,-0.0000,3.0000,-0.0130,0.7186
3.632,warmup,delayed,0.000,-0.0000,-0.0990,-0.7470,-0.0000,0.0000,-0.0130,0.7407,-0.0000,1.9625,-0.7425,-0.0000,2.0000,-0.0130,0.7305,-0.0000,2.9634,-0.7307,-0.0000,3.0000,-0.0130,0.7186
3.672,warmup,delayed,0.000,-0.0000,-0.0832,-0.7410,-0.0000,0.0000,-0.0130,0.7327,-0.0000,1.9577,-0.7464,-0.0000,2.0000,-0.0130,0.7347,-0.0000,2.9444,-0.7464,-0.0000,3.0000,-0.0130,0.7355
3.712,warmup,delayed,0.000,-0.0000,-0.0832,-0.7410,-0.0000,0.0000,-0.0130,0.7327,-0.0000,1.9577,-0.7464,-0.0000,2.0000,-0.0130,0.7347,-0.0000,2.9444,-0.7464,-0.0000,3.0000,-0.0130,0.7355
3.752,warmup,delayed,0.000,-0.0000,-0.0832,-0.7410,-0.0000,0.0000,-0.0130,0.7327,-0.0000,1.9415,-0.7609,-0.0000,2.0000,-0.0130,0.7502,-0.0000,2.9125,-0.7522,-0.0000,3.0000,-0.0130,0.7443
3.793,warmup,delayed,0.000,-0.0000,-0.0408,-0.7564,-0.0000,0.0000,-0.0130,0.7445,-0.0000,1.9415,-0.7609,-0.0000,2.0000,-0.0130,0.7502,-0.0000,2.9268,-0.7547,-0.0000,3.0000,-0.0130,0.7453
3.832,warmup,delayed,0.000,-0.0000,-0.0408,-0.7564,-0.0000,0.0000,-0.0130,0.7445,-0.0000,1.8748,-0.7499,-0.0000,2.0000,-0.0130,0.7474,-0.0000,2.9268,-0.7547,-0.0000,3.0000,-0.0130,0.7453
3.874,warmup,delayed,0.000,-0.0000,-0.1061,-0.7598,-0.0000,0.0000,-0.0130,0.7543,-0.0000,1.8748,-0.7499,-0.0000,2.0000,-0.0130,0.7474,-0.0000,2.8840,-0.7496,-0.0000,3.0000,-0.0130,0.7457
3.912,warmup,delayed,0.000,-0.0000,-0.1087,-0.7605,-0.0000,0.0000,-0.0130,0.7553,-0.0000,1.8748,-0.7499,-0.0000,2.0000,-0.0130,0.7474,-0.0000,2.8840,-0.7496,-0.0000,3.0000,-0.0130,0.7457
3.954,warmup,delayed,0.000,-0.0000,-0.1087,-0.7605,-0.0000,0.0000,-0.0130,0.7553,-0.0000,1.9520,-0.7509,-0.0000,2.0000,-0.0130,0.7394,-0.0000,2.8974,-0.7749,-0.0000,3.0000,-0.0130,0.7688
3.992,warmup,delayed,0.000,-0.0000,-0.0756,-0.7615,-0.0000,0.0000,-0.0130,0.7523,-0.0000,1.9520,-0.7509,-0.0000,2.0000,-0.0130,0.7394,-0.0000,2.9177,-0.7776,-0.0000,3.0000,-0.0130,0.7690
4.032,warmup,delayed,0.000,-0.0000,-0.0756,-0.7615,-0.0000,0.0000,-0.0130,0.7523,-0.0000,1.9605,-0.7573,-0.0000,2.0000,-0.0130,0.7453,-0.0000,2.9177,-0.7776,-0.0000,3.0000,-0.0130,0.7690
4.073,warmup,delayed,0.000,-0.0000,-0.0975,-0.7676,-0.0000,0.0000,-0.0130,0.7609,-0.0000,1.9567,-0.7564,-0.0000,2.0000,-0.0130,0.7447,-0.0000,2.9447,-0.7566,-0.0000,3.0000,-0.0130,0.7457
4.114,warmup,delayed,0.000,-0.0000,-0.0953,-0.7497,-0.0000,0.0000,-0.0130,0.7428,-0.0000,1.9567,-0.7564,-0.0000,2.0000,-0.0130,0.7447,-0.0000,2.9447,-0.7566,-0.0000,3.0000,-0.0130,0.7457
4.156,warmup,delayed,0.000,-0.0000,-0.0953,-0.7497,-0.0000,0.0000,-0.0130,0.7428,-0.0000,1.9172,-0.7490,-0.0000,2.0000,-0.0130,0.7407,-0.0000,2.9157,-0.7376,-0.0000,3.0000,-0.0130,0.7295
4.197,warmup,delayed,0.000,-0.0000,-0.0769,-0.7423,-0.0000,0.0000,-0.0130,0.7334,-0.0000,1.9172,-0.7490,-0.0000,2.0000,-0.0130,0.7407,-0.0000,2.9325,-0.7449,-0.0000,3.0000,-0.0130,0.7350
4.235,warmup,delayed,0.000,-0.0000,-0.1181,-0.7388,-0.0000,0.0000,-0.0130,0.7353,-0.0000,1.9172,-0.7490,-0.0000,2.0000,-0.0130,0.7407,-0.0000,2.9325,-0.7449,-0.0000,3.0000,-0.0130,0.7350
4.272,warmup,delayed,0.000,-0.0000,-0.1065,-0.7253,-0.0000,0.0000,-0.0130,0.7203,-0.0000,1.9019,-0.7168,-0.0000,2.0000,-0.0130,0.7106,-0.0000,2.9363,-0.7374,-0.0000,3.0000,-0.0130,0.7272
4.312,warmup,delayed,0.000,-0.0000,-0.1076,-0.7252,-0.0000,0.0000,-0.0130,0.7203,-0.0000,1.9019,-0.7168,-0.0000,2.0000,-0.0130,0.7106,-0.0000,2.9363,-0.7374,-0.0000,3.0000,-0.0130,0.7272
4.352,warmup,delayed,0.000,-0.0000,-0.1076,-0.7252,-0.0000,0.0000,-0.0130,0.7203,-0.0000,1.8902,-0.7412,-0.0000,2.0000,-0.0130,0.7364,-0.0000,2.8991,-0.7436,-0.0000,3.0000,-0.0130,0.7375
4.392,warmup,delayed,0.000,-0.0000,-0.0962,-0.7595,-0.0000,0.0000,-0.0130,0.7527,-0.0000,1.8902,-0.7412,-0.0000,2.0000,-0.0130,0.7364,-0.0000,2.8931,-0.7512,-0.0000,3.0000,-0.0130,0.7459
4.434,warmup,delayed,0.000,-0.0000,-0.0962,-0.7595,-0.0000,0.0000,-0.0130,0.7527,-0.0000,1.8670,-0.7560,-0.0000,2.0000,-0.0130,0.7548,-0.0000,2.8931,-0.7512,-0.0000,3.0000,-0.0130,0.7459
4.472,warmup,delayed,0.000,-0.0000,-0.1377,-0.7334,-0.0000,0.0000,-0.0130,0.7335,-0.0000,1.8784,-0.7553,-0.0000,2.0000,-0.0130,0.7522,-0.0000,2.9492,-0.7275,-0.0000,3.0000,-0.0130,0.7163
4.513,warmup,delayed,0.000,-0.0000,-0.1218,-0.7223,-0.0000,0.0000,-0.0130,0.7197,-0.0000,1.8784,-0.7553,-0.0000,2.0000,-0.0130,0.7522,-0.0000,2.9492,-0.7275,-0.0000,3.0000,-0.0130,0.7163
4.552,warmup,delayed,0.000,-0.0000,-0.1218,-0.7223,-0.0000,0.0000,-0.0130,0.7197,-0.0000,1.9275,-0.7282,-0.0000,2.0000,-0.0130,0.7189,-0.0000,2.8831,-0.7225,-0.0000,3.0000,-0.0130,0.7191
4.592,warmup,delayed,0.000,-0.0000,-0.1277,-0.7186,-0.0000,0.0000,-0.0130,0.7171,-0.0000,1.9275,-0.7282,-0.0000,2.0000,-0.0130,0.7189,-0.0000,2.9039,-0.7331,-0.0000,3.0000,-0.0130,0.7265
4.632,warmup,delayed,0.000,-0.0000,-0.1277,-0.7186,-0.0000,0.0000,-0.0130,0.7171,-0.0000,1.8866,-0.7412,-0.0000,2.0000,-0.0130,0.7370,-0.0000,2.9039,-0.7331,-0.0000,3.0000,-0.0130,0.7265
4.673,warmup,delayed,0.000,-0.0000,-0.0827,-0.7117,-0.0000,0.0000,-0.0130,0.7036,-0.0000,1.8888,-0.7415,-0.0000,2.0000,-0.0130,0.7370,-0.0000,2.9215,-0.7141,-0.0000,3.0000,-0.0130,0.7055
4.717,warmup,delayed,0.000,-0.0000,-0.0756,-0.7054,-0.0000,0.0000,-0.0130,0.6965,-0.0000,1.8888,-0.7415,-0.0000,2.0000,-0.0130,0.7370,-0.0000,2.9215,-0.7141,-0.0000,3.0000,-0.0130,0.7055
