t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
2.502,2.0000,2.0000,0.0000,1.089,0,4,3.000300
2.602,2.0000,2.0000,0.0000,0.368,0,4,3.000600
2.702,2.0000,2.0000,0.0000,0.565,0,4,3.000900
2.802,2.0000,2.0000,0.0000,0.291,0,4,3.001200
2.902,2.0000,2.0000,0.0000,0.304,0,4,3.001500
3.002,2.0000,2.0000,0.0000,0.408,0,4,3.001800
3.103,2.0000,2.0000,0.0000,0.706,0,4,3.002100
3.202,2.0000,2.0000,0.0000,0.450,0,4,3.002400
3.302,2.0000,2.0000,0.0000,0.545,0,4,3.002700
3.402,2.0000,2.0000,0.0000,0.495,0,4,3.003000
3.502,2.0000,2.0000,0.0000,0.731,0,4,3.003300
3.602,2.0000,2.0000,0.0000,0.380,0,4,3.003600
3.703,2.0000,2.0000,0.0000,0.692,0,4,3.003900
3.802,2.0000,2.0000,0.0000,0.386,0,4,3.004200
3.901,2.0000,2.0000,0.0000,0.387,0,4,3.004500
4.002,2.0000,2.0000,0.0000,0.415,0,4,3.004800
4.102,2.0000,2.0000,0.0000,0.691,0,4,3.005100
4.202,2.0000,2.0000,0.0000,0.351,0,4,3.005400
4.301,2.0000,2.0000,0.0000,0.348,0,4,3.005700
4.402,2.0000,2.0000,0.0000,0.615,0,4,3.006000
4.502,2.0000,2.0000,0.0000,0.463,0,4,3.006300
4.603,2.0000,2.0000,0.0000,0.748,0,4,3.006600
4.702,2.0000,2.0000,0.0000,0.401,0,4,3.006900
4.802,2.0000,2.0000,0.0000,0.496,0,4,3.007200
4.901,2.0000,2.0000,0.0000,0.403,0,4,3.007500
5.002,2.0000,2.0000,0.0000,0.396,0,4,3.007800
5.102,2.0000,2.0000,0.0000,0.490,0,4,3.008100
5.202,2.0000,2.0000,0.0000,0.418,0,4,3.008400
5.302,2.0000,2.0000,0.0000,0.523,0,4,3.008700
5.405,2.0000,2.0000,0.0000,0.749,0,4,3.009000
5.503,2.0000,2.0000,0.0000,0.616,0,4,3.009300
5.602,2.0000,2.0000,0.0000,0.578,0,4,3.009600
5.703,2.0000,2.0000,0.0000,0.445,0,4,3.009900
5.802,2.0000,2.0000,0.0000,0.452,0,4,3.010200
5.902,2.0000,2.0000,0.0000,0.434,0,4,3.010500
6.002,2.0000,2.0000,0.0000,0.453,0,4,3.010800
6.105,2.0000,2.0000,0.0000,0.540,0,4,3.011100
6.202,2.0000,2.0000,0.0000,0.756,0,4,3.011400
6.302,2.0000,2.0000,0.0000,0.609,0,4,3.011700
6.402,2.0000,2.0000,0.0000,0.571,0,4,3.012000
6.502,2.0000,2.0000,0.0000,0.338,0,4,3.012300
6.602,2.0000,2.0000,0.0000,0.442,0,4,3.012600
6.702,2.0000,2.0000,0.0000,0.565,0,4,3.012900
6.802,2.0000,2.0000,0.0000,0.542,0,4,3.013200
6.902,2.0000,2.0000,0.0000,0.428,0,4,3.013500
7.002,2.0000,2.0000,0.0000,0.454,0,4,3.013800
7.102,2.0000,2.0000,0.0000,0.393,0,4,3.014100
7.202,2.0000,2.0000,0.0000,0.450,0,4,3.014400
