t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.202,4.0084,2.0752,4.9967,1.051,3,1,0.056557
1.301,4.0112,2.0474,4.9943,0.365,3,1,0.023481
1.402,4.0065,2.0240,4.9900,0.343,3,1,0.014914
1.502,4.0027,2.0147,4.9800,0.352,3,1,0.011022
1.602,4.0035,2.0042,4.9797,0.460,3,1,0.008824
1.701,4.0041,1.9976,4.9805,0.325,3,1,0.007430
1.801,3.9993,1.9933,4.9789,0.325,3,1,0.006478
1.901,3.9950,1.9904,4.9752,0.367,3,1,0.005796
2.002,3.9910,1.9839,4.9776,0.617,3,1,0.005290
2.102,3.9903,1.9832,4.9817,0.395,3,1,0.004904
2.202,3.9921,1.9838,4.9838,0.409,3,1,0.004605
2.302,3.9945,1.9872,4.9900,0.431,3,1,0.004369
2.402,3.9964,1.9877,4.9942,0.374,3,1,0.004181
2.501,3.9966,1.9862,4.9947,0.382,3,1,0.004030
2.601,3.9952,1.9826,4.9986,0.317,3,1,0.003907
2.702,3.9935,1.9799,4.9994,0.359,3,1,0.003807
2.802,3.9921,1.9822,5.0000,0.343,3,1,0.003724
2.902,3.9930,1.9803,5.0010,0.378,3,1,0.003656
3.002,3.9911,1.9795,5.0026,0.364,3,1,0.003600
3.102,3.9901,1.9776,5.0061,0.376,3,1,0.003554
3.202,3.9936,1.9790,5.0083,0.929,3,1,0.003515
3.302,3.9939,1.9815,5.0078,0.433,3,1,0.003483
3.402,3.9960,1.9816,5.0082,0.518,3,1,0.003456
3.502,3.9953,1.9836,5.0123,0.410,3,1,0.003434
3.601,3.9985,1.9845,5.0133,0.333,3,1,0.003415
3.701,4.0024,1.9875,5.0173,0.323,3,1,0.003399
3.801,4.0045,1.9897,5.0183,0.338,3,1,0.003386
3.902,4.0047,1.9897,5.0160,0.389,3,1,0.003375
4.002,4.0049,1.9910,5.0139,0.360,3,1,0.003366
4.102,4.0061,1.9928,5.0143,0.381,3,1,0.003358
4.202,4.0047,1.9904,5.0121,0.430,3,1,0.003352
4.302,4.0052,1.9917,5.0128,0.493,3,1,0.003346
4.402,4.0057,1.9924,5.0141,0.449,3,1,0.003342
4.502,4.0057,1.9929,5.0156,0.365,3,1,0.003338
4.601,4.0061,1.9915,5.0158,0.373,3,1,0.003334
4.701,4.0018,1.9866,5.0163,0.330,3,1,0.003332
4.802,4.0015,1.9858,5.0132,0.483,3,1,0.003329
4.902,4.0014,1.9857,5.0151,0.451,3,1,0.003327
5.001,3.9972,1.9862,5.0138,0.305,3,1,0.003326
5.102,3.9941,1.9833,5.0146,0.604,3,1,0.003325
5.201,3.9918,1.9807,5.0154,0.335,3,1,0.003323
5.301,3.9940,1.9844,5.0133,0.387,3,1,0.003322
5.402,3.9915,1.9822,5.0145,0.392,3,1,0.003322
5.501,3.9893,1.9797,5.0146,0.321,3,1,0.003321
5.602,3.9886,1.9797,5.0135,0.345,3,1,0.003320
5.701,3.9857,1.9787,5.0125,0.342,3,1,0.003320
5.802,3.9859,1.9808,5.0116,0.400,3,1,0.003319
5.902,3.9873,1.9859,5.0101,0.381,3,1,0.003319
6.002,3.9857,1.9846,5.0103,0.514,3,1,0.003319
6.102,3.9854,1.9858,5.0075,0.517,3,1,0.003319
6.202,3.9853,1.9857,5.0064,0.399,3,1,0.003318
6.302,3.9863,1.9857,5.0066,0.443,3,1,0.003318
6.402,3.9895,1.9880,5.0058,0.398,3,1,0.003318
6.502,3.9897,1.9858,5.0045,0.464,3,1,0.003318
6.602,3.9932,1.9879,5.0051,0.376,3,1,0.003318
6.702,3.9959,1.9867,5.0037,0.551,3,1,0.003318
6.802,3.9985,1.9877,5.0048,0.573,3,1,0.003318
6.901,3.9998,1.9915,5.0039,0.344,3,1,0.003318
7.002,4.0019,1.9933,5.0023,0.482,3,1,0.003318
7.103,4.0022,1.9927,5.0027,0.759,3,1,0.003318
7.202,4.0055,1.9939,5.0036,0.377,3,1,0.003318
7.302,4.0067,1.9948,5.0076,0.420,3,1,0.003318
7.402,4.0075,1.9950,5.0084,0.521,3,1,0.003317
7.502,4.0063,1.9967,5.0050,0.393,3,1,0.003317
7.601,4.0065,1.9973,5.0041,0.373,3,1,0.003317
7.702,4.0063,1.9966,5.0033,0.712,3,1,0.003317
7.802,4.0083,1.9992,5.0006,0.431,3,1,0.003317
7.902,4.0060,1.9965,4.9966,0.688,3,1,0.003317
8.002,4.0061,1.9962,4.9951,0.368,3,1,0.003317
8.102,4.0074,1.9975,4.9958,0.599,3,1,0.003317
8.202,4.0045,1.9973,4.9945,0.727,3,1,0.003317
8.301,4.0047,1.9989,4.9946,0.327,3,1,0.003317
8.401,4.0040,1.9981,4.9924,0.363,3,1,0.003317
8.502,4.0055,2.0005,4.9947,0.676,3,1,0.003317
8.601,4.0018,1.9994,4.9934,0.410,3,1,0.003317
8.702,4.0016,2.0008,4.9935,0.447,3,1,0.003317
8.801,4.0013,2.0016,4.9944,0.322,3,1,0.003317
8.901,3.9971,2.0000,4.9949,0.340,3,1,0.003317
9.002,3.9953,1.9998,4.9946,0.391,3,1,0.003317
9.102,3.9959,1.9984,4.9919,0.337,3,1,0.003317
9.202,3.9962,2.0001,4.9907,0.649,3,1,0.003317
9.302,3.9974,2.0017,4.9887,0.340,3,1,0.003317
9.402,3.9976,2.0014,4.9907,0.339,3,1,0.003317
9.502,4.0002,2.0044,4.9910,0.504,3,1,0.003317
9.601,4.0009,2.0074,4.9906,0.324,3,1,0.003317
9.702,3.9988,2.0045,4.9881,0.581,3,1,0.003317
9.802,3.9977,2.0044,4.9886,0.354,3,1,0.003317
9.901,3.9956,2.0042,4.9878,0.318,3,1,0.003317
10.002,3.9961,2.0048,4.9866,0.461,3,1,0.003317
10.102,3.9954,2.0018,4.9871,0.362,3,1,0.003317
10.202,3.9937,1.9985,4.9849,0.401,3,1,0.003317
10.302,3.9943,1.9991,4.9852,0.366,3,1,0.003317
10.402,3.9940,1.9969,4.9855,0.568,3,1,0.003317
10.501,3.9965,2.0008,4.9848,0.357,3,1,0.003317
10.601,3.9966,2.0010,4.9852,0.534,3,1,0.003317
10.701,3.9982,2.0016,4.9842,0.331,3,1,0.003317
10.802,3.9972,1.9997,4.9834,0.990,3,1,0.003317
10.901,3.9953,1.9983,4.9850,0.539,3,1,0.003317
11.002,3.9962,2.0006,4.9832,0.370,3,1,0.003317
11.102,3.9967,1.9992,4.9830,0.638,3,1,0.003317
11.201,3.9976,1.9970,4.9853,0.337,3,1,0.003317
11.302,3.9943,1.9951,4.9840,0.367,3,1,0.003317
11.401,3.9910,1.9928,4.9859,0.317,3,1,0.003317
