t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
0.710,-0.0514,0.0012,0.0171,9.850,3,4
0.837,0.0232,0.0144,-0.0280,35.987,3,4
0.910,0.0095,0.0114,-0.0046,9.566,3,4
1.013,0.0150,0.0050,0.0053,10.966,3,4
1.112,0.0497,0.0064,-0.0086,11.530,3,4
1.216,-0.0270,0.0054,-0.0259,12.975,3,4
1.311,-0.0248,-0.0141,-0.0033,10.207,3,4
1.414,-0.0213,-0.0103,0.0110,12.539,3,4
1.512,-0.0307,-0.0197,0.0160,11.752,3,4
1.609,0.0286,-0.0051,0.0574,7.990,3,4
1.711,-0.0097,-0.0064,0.0569,10.092,3,4
1.811,0.0467,-0.0064,0.0412,10.068,3,4
1.912,0.0084,-0.0364,-0.0076,10.953,3,4
2.008,0.0140,-0.0169,0.0277,6.847,3,4
2.108,0.0072,-0.0121,0.0158,6.830,3,4
2.207,-0.0200,-0.0037,0.0260,6.241,3,4
2.309,0.0181,-0.0033,0.0267,8.233,3,4
2.407,0.0302,0.0123,0.0434,6.290,4,4
2.508,0.0318,0.0116,0.0347,7.747,4,4
2.609,0.0051,0.0271,0.0310,7.920,4,4
2.707,0.0109,0.0207,0.0244,6.616,4,4
2.816,-0.0332,0.0300,0.0561,14.552,4,4
2.908,0.0024,0.0256,0.0305,7.716,4,4
3.007,-0.0103,0.0363,0.0489,6.145,4,4
3.110,-0.0193,0.0362,0.0854,9.719,4,4
3.208,0.0199,0.0559,0.0697,6.790,4,4
3.308,0.0232,0.0625,0.0687,7.497,4,4
3.408,-0.0238,0.0284,0.0382,7.004,4,4
3.508,0.0348,0.0360,0.0731,6.597,4,4
3.608,0.0280,0.0177,0.0201,6.896,4,4
3.707,-0.0005,0.0189,0.0425,6.703,4,4
3.810,0.0494,-0.0061,0.0427,8.952,4,4
3.908,0.0410,0.0060,0.0646,6.960,4,4
4.007,0.0354,-0.0183,0.0534,6.262,4,4
4.108,0.0136,-0.0288,0.0934,7.300,4,4
4.210,0.0444,-0.0203,0.0255,9.321,4,4
4.307,-0.0098,-0.0082,-0.0055,6.101,4,4
4.408,0.0199,-0.0012,0.0245,6.692,4,4
4.509,-0.0080,0.0186,0.0326,8.219,4,4
4.607,-0.0157,0.0212,-0.0250,6.495,4,4
4.709,-0.0241,0.0044,-0.0169,8.074,4,4
4.808,-0.0348,0.0007,-0.0207,7.053,4,4
4.908,-0.0046,-0.0277,-0.0058,6.801,4,4
5.008,-0.0363,-0.0596,0.0042,7.182,4,4
5.110,-0.0430,-0.0152,0.0023,9.202,4,4
5.207,-0.0230,-0.0308,-0.0088,6.730,4,4
5.309,-0.0447,-0.0398,0.0026,7.812,4,4
5.408,-0.0338,-0.0370,0.0218,7.482,4,4
5.509,-0.0431,-0.0501,0.0447,8.110,4,4
5.607,-0.0211,-0.0396,0.0355,6.377,4,4
5.709,-0.0306,-0.0757,0.0669,7.932,4,4
5.811,-0.0249,-0.0944,0.0695,10.542,4,4
5.909,-0.0685,-0.0788,0.0619,8.116,4,4
6.007,-0.0720,-0.0711,0.0254,5.937,4,4
6.108,-0.0287,-0.0985,0.0381,7.637,4,4
6.208,-0.0217,-0.1009,0.0608,7.155,4,4
6.309,-0.0250,-0.1022,0.0573,8.120,4,4
6.408,-0.0298,-0.0857,0.0160,7.313,4,4
6.508,-0.0436,-0.1161,0.0295,6.790,4,4
6.609,-0.0226,-0.1111,0.0632,8.007,4,4
6.712,-0.0104,-0.1307,0.0568,11.088,4,4
6.811,-0.0435,-0.1189,0.0805,9.771,4,4
6.910,0.0028,-0.1055,0.0968,9.815,4,4
7.008,0.0204,-0.1190,0.0866,6.675,4,4
7.109,-0.0032,-0.1269,0.0751,8.432,4,4
7.210,0.0667,-0.1265,0.0822,9.469,4,4
7.310,0.0610,-0.1057,0.0925,9.742,4,4
7.408,0.0190,-0.1141,0.0873,7.219,4,4
7.508,0.0285,-0.1041,0.0987,6.754,4,4
7.607,0.0655,-0.0909,0.0748,6.104,4,4
7.708,0.0886,-0.0587,0.0921,7.693,4,4
7.814,0.1080,-0.0496,0.0572,12.626,4,4
7.909,0.0821,-0.0768,0.0415,8.738,4,4
8.008,0.0799,-0.0725,0.0576,6.736,4,4
8.108,0.0737,-0.0715,0.0274,7.438,4,4
8.208,0.1215,-0.0918,0.0400,6.849,4,4
8.307,0.1207,-0.0998,0.0227,6.249,4,4
8.407,0.0993,-0.0698,0.0344,6.444,4,4
8.507,0.1060,-0.0329,-0.0081,6.762,4,4
8.607,0.0669,-0.0133,-0.0220,6.108,4,4
8.709,0.0643,-0.0462,0.0152,7.854,4,4
8.811,0.0350,-0.0624,-0.0096,9.774,4,4
8.908,0.0330,-0.0596,0.0354,6.868,4,4
9.008,-0.0204,-0.0480,0.0259,6.765,4,4
9.109,0.0333,-0.0349,0.0387,8.591,4,4
9.208,0.0378,-0.0239,0.0108,7.082,4,4
9.307,0.0556,-0.0629,-0.0081,6.190,4,4
9.408,0.0905,-0.0730,-0.0023,6.924,4,4
9.508,0.0716,-0.0618,-0.0124,6.827,4,4
9.607,0.0828,-0.0860,-0.0249,6.081,4,4
9.707,0.0645,-0.0898,-0.0167,6.664,4,4
9.809,0.0589,-0.0960,-0.0329,7.461,4,4
9.910,0.0577,-0.1121,0.0043,9.837,4,4
10.008,0.0180,-0.1220,0.0064,7.095,4,4
10.107,0.0402,-0.1270,-0.0286,6.272,4,4
10.208,0.0300,-0.1729,-0.0028,6.901,4,4
10.308,0.0673,-0.1768,-0.0149,7.749,4,4
10.409,0.0647,-0.1558,-0.0516,7.521,4,4
10.510,0.0230,-0.1818,-0.0403,9.577,4,4
10.608,0.0298,-0.1814,-0.0168,7.118,4,4
10.710,-0.0035,-0.2057,-0.0444,9.470,4,4
10.809,0.0181,-0.2374,-0.0399,8.181,4,4
10.908,0.0189,-0.2130,-0.0683,7.178,4,4
11.009,0.0256,-0.2148,-0.0607,7.840,4,4
11.110,0.0531,-0.2346,-0.0508,9.458,4,4
11.208,0.0737,-0.2258,-0.0389,6.794,4,4
11.308,0.0210,-0.2504,-0.0370,6.957,4,4
11.406,0.0470,-0.2544,-0.0437,5.748,4,4
11.508,0.0521,-0.2348,-0.0280,7.066,4,4
11.608,0.0515,-0.2371,-0.0225,6.971,4,4
11.708,0.0255,-0.2339,-0.0219,7.590,4,4
11.807,0.0132,-0.2494,-0.0531,6.162,4,4
11.907,0.0254,-0.2384,-0.0032,6.666,4,4
12.008,0.0211,-0.2537,-0.0437,7.645,4,4
12.109,0.0287,-0.2652,-0.0460,8.677,4,4
12.208,0.0051,-0.2806,-0.0363,6.918,4,4
12.308,0.0397,-0.2625,0.0183,6.978,4,4
12.408,0.0329,-0.2545,-0.0363,7.235,4,4
12.510,0.0663,-0.2352,0.0248,9.102,4,4
12.611,0.1025,-0.2312,-0.0161,10.382,4,4
12.708,0.1057,-0.2312,0.0331,6.923,4,4
12.807,0.0552,-0.2452,0.0088,6.506,4,4
12.907,0.0474,-0.2755,-0.0278,6.311,4,4
13.008,0.0182,-0.2543,-0.0207,6.825,4,4
13.107,0.0876,-0.2546,-0.0245,5.953,4,4
13.207,0.0711,-0.2678,-0.0003,5.974,4,4
13.309,0.0780,-0.2588,-0.0046,8.667,4,4
13.407,0.0929,-0.2535,-0.0036,6.709,4,4
13.509,0.0712,-0.2326,-0.0277,7.878,4,4
13.607,0.1078,-0.2468,-0.0621,6.566,4,4
13.707,0.0940,-0.2362,-0.0304,6.816,4,4
13.808,0.0834,-0.2263,-0.0370,6.710,4,4
13.908,0.0872,-0.2226,0.0040,6.931,4,4
14.007,0.0790,-0.2522,-0.0181,6.102,4,4
14.108,0.1088,-0.2772,-0.0113,7.542,4,4
14.207,0.1126,-0.2529,-0.0011,6.346,4,4
14.309,0.1240,-0.2712,-0.0079,7.829,4,4
14.408,0.1319,-0.2310,-0.0160,7.712,4,4
14.507,0.1227,-0.2142,-0.0205,6.487,4,4
14.607,0.1519,-0.2201,-0.0182,6.231,4,4
14.708,0.1266,-0.2375,0.0093,6.932,4,4
14.810,0.1267,-0.2386,0.0473,8.038,4,4
14.908,0.1339,-0.2107,0.0386,7.168,4,4
15.010,0.1686,-0.1849,-0.0045,9.491,4,4
15.109,0.1406,-0.1824,-0.0408,7.812,4,4
15.208,0.1929,-0.1677,-0.0636,6.800,4,4
15.307,0.1562,-0.1996,-0.0588,6.380,4,4
15.407,0.1712,-0.2293,-0.0968,6.452,4,4
15.508,0.2033,-0.2508,-0.0900,6.866,4,4
15.607,0.2148,-0.2288,-0.0663,6.666,4,4
15.711,0.1443,-0.2025,-0.0696,9.812,4,4
15.807,0.1710,-0.1926,-0.0672,6.459,4,4
15.911,0.2156,-0.1731,-0.0709,9.819,4,4
16.009,0.1881,-0.1812,-0.0807,8.252,4,4
16.107,0.1923,-0.1497,-0.0663,6.122,4,4
16.207,0.1756,-0.1839,-0.0440,6.250,4,4
16.309,0.1433,-0.1910,-0.0712,7.656,4,4
16.407,0.1406,-0.1798,-0.1170,6.414,4,4
16.507,0.2111,-0.1531,-0.1030,6.577,4,4
16.607,0.1685,-0.1775,-0.0824,6.647,4,4
16.708,0.1423,-0.2088,-0.0709,7.127,4,4
16.808,0.1541,-0.2166,-0.0919,7.472,4,4
16.911,0.1464,-0.2304,-0.0873,10.018,4,4
17.007,0.1753,-0.2047,-0.0709,6.099,4,4
17.111,0.1610,-0.2196,-0.0632,9.877,4,4
17.208,0.1507,-0.2216,-0.0728,6.961,4,4
17.309,0.1381,-0.2170,-0.0747,8.447,4,4
17.408,0.1474,-0.2416,-0.0534,6.782,4,4
17.507,0.1416,-0.2380,-0.0959,5.967,4,4
17.610,0.1512,-0.2380,-0.0837,9.230,4,4
17.710,0.1900,-0.2234,-0.0652,9.088,4,4
17.811,0.1148,-0.1933,-0.0898,10.355,4,4
17.907,0.1498,-0.1988,-0.0878,6.699,4,4
18.007,0.1466,-0.1861,-0.0387,6.462,4,4
18.108,0.1351,-0.2197,-0.0367,7.046,4,4
18.208,0.1375,-0.2080,-0.0416,6.760,4,4
18.308,0.1240,-0.2436,-0.0225,7.325,4,4
18.407,0.1065,-0.2708,-0.0259,6.632,4,4
18.507,0.1340,-0.2444,-0.0238,6.691,4,4
18.607,0.1347,-0.2408,-0.0281,6.676,4,4
18.707,0.1683,-0.2514,-0.0022,6.234,4,4
18.810,0.1251,-0.2720,-0.0089,8.281,4,4
18.909,0.2010,-0.2816,0.0036,8.224,4,4
19.009,0.2194,-0.2510,0.0043,7.914,4,4
19.107,0.1642,-0.2551,0.0162,6.484,4,4
19.207,0.1597,-0.2505,0.0219,6.709,4,4
19.307,0.1341,-0.2430,0.0367,6.724,4,4
19.407,0.1458,-0.2520,0.0465,6.244,4,4
19.507,0.1306,-0.2428,0.0660,6.497,4,4
19.608,0.1690,-0.2128,0.0508,6.608,4,4
19.708,0.1503,-0.1821,0.0463,7.441,4,4
19.812,0.1310,-0.1920,0.0800,11.382,4,4
19.907,0.1727,-0.1920,0.0971,6.542,4,4
20.006,0.1702,-0.1691,0.1413,5.717,4,4
20.110,0.1715,-0.1983,0.0699,9.344,4,4
20.208,0.1900,-0.2127,0.0559,6.937,4,4
20.309,0.1815,-0.1816,0.0777,8.346,4,4
20.408,0.1865,-0.1933,0.0845,6.659,4,4
20.507,0.1558,-0.2124,0.0913,6.640,4,4
20.608,0.1731,-0.1918,0.0747,6.910,4,4
20.707,0.1801,-0.1801,0.0718,6.659,4,4
20.808,0.1665,-0.1885,0.0711,6.778,4,4
20.908,0.2157,-0.2197,0.0470,6.815,4,4
21.008,0.1912,-0.2034,0.0262,6.688,4,4
21.108,0.1372,-0.2518,0.0498,7.688,4,4
21.207,0.1686,-0.2311,0.0303,6.489,4,4
21.309,0.1927,-0.2145,0.0112,7.901,4,4
21.407,0.2076,-0.2261,0.0186,6.637,4,4
21.509,0.2196,-0.2041,0.0510,8.337,4,4
21.608,0.2045,-0.2355,0.0012,6.796,4,4
21.708,0.2022,-0.2285,-0.0342,7.062,4,4
21.808,0.1865,-0.2289,-0.0338,6.715,4,4
21.909,0.1935,-0.1947,-0.0269,8.267,4,4
22.007,0.2343,-0.1777,-0.0046,6.000,4,4
22.109,0.2408,-0.2382,-0.0195,8.850,4,4
22.207,0.2276,-0.2553,-0.0526,6.801,4,4
22.307,0.1908,-0.2729,-0.0338,6.480,4,4
22.407,0.2106,-0.2663,-0.0384,6.481,4,4
22.508,0.2425,-0.2723,-0.0699,6.904,4,4
22.607,0.1872,-0.2910,-0.0373,6.363,4,4
22.709,0.2277,-0.2949,-0.0864,8.285,4,4
22.809,0.2405,-0.3072,-0.0516,8.342,4,4
22.909,0.2409,-0.2892,-0.0640,8.088,4,4
23.008,0.2246,-0.3144,-0.0090,7.475,4,4
23.108,0.2467,-0.3003,-0.0531,7.356,4,4
23.208,0.2369,-0.2967,-0.0761,7.302,4,4
23.308,0.2283,-0.2754,-0.0426,6.959,4,4
23.408,0.2145,-0.2777,-0.0516,7.141,4,4
23.508,0.1971,-0.3025,-0.0789,7.341,4,4
23.607,0.2150,-0.2807,-0.0684,6.367,4,4
23.708,0.2225,-0.2858,-0.0980,7.169,4,4
23.808,0.2147,-0.2728,-0.0425,7.579,4,4
23.907,0.1775,-0.2893,-0.0737,6.545,4,4
24.007,0.2066,-0.2746,-0.0897,6.408,4,4
24.108,0.1914,-0.3055,-0.0772,7.811,4,4
24.206,0.2138,-0.3108,-0.0721,5.819,4,4
24.310,0.1859,-0.3147,-0.0527,8.923,4,4
24.407,0.1944,-0.3204,-0.1007,6.274,4,4
24.508,0.1924,-0.3423,-0.1125,7.561,4,4
24.606,0.2073,-0.3539,-0.1012,5.817,4,4
24.708,0.2408,-0.3622,-0.1096,7.623,4,4
24.808,0.2330,-0.3678,-0.0895,7.012,4,4
24.908,0.2025,-0.3646,-0.0806,6.915,4,4
25.007,0.1916,-0.3773,-0.1331,6.342,4,4
25.108,0.2172,-0.3483,-0.1009,7.639,4,4
25.207,0.2366,-0.3753,-0.1294,6.334,4,4
25.308,0.1801,-0.3704,-0.1313,7.291,4,4
25.407,0.1979,-0.3947,-0.1524,6.270,4,4
25.507,0.2041,-0.3855,-0.1090,6.693,4,4
25.608,0.2237,-0.3787,-0.1294,7.019,4,4
25.707,0.2577,-0.3702,-0.1103,6.455,4,4
25.807,0.2329,-0.3720,-0.1153,6.486,4,4
25.910,0.1676,-0.3503,-0.1360,9.391,4,4
26.008,0.2092,-0.3729,-0.1318,7.481,4,4
26.108,0.2123,-0.3813,-0.1259,7.602,4,4
26.207,0.2198,-0.3646,-0.1017,6.198,4,4
26.308,0.2042,-0.3803,-0.1055,7.374,4,4
26.407,0.1968,-0.4010,-0.1401,6.323,4,4
26.509,0.2152,-0.3853,-0.1264,8.025,4,4
26.610,0.2133,-0.3744,-0.1432,9.323,4,4
26.709,0.1964,-0.3731,-0.1120,8.246,4,4
26.810,0.2136,-0.3957,-0.1002,9.512,4,4
26.912,0.2359,-0.3699,-0.1351,11.205,4,4
27.010,0.2166,-0.3602,-0.0901,8.101,4,4
27.113,0.1971,-0.3771,-0.1170,11.964,4,4
27.212,0.2304,-0.3462,-0.1305,10.690,4,4
27.310,0.2222,-0.3288,-0.0675,9.627,4,4
27.407,0.2199,-0.3319,-0.0854,6.595,4,4
27.511,0.2299,-0.3559,-0.0873,10.368,4,4
27.607,0.2669,-0.3589,-0.0152,6.328,4,4
27.708,0.2715,-0.3778,-0.0670,7.348,4,4
27.811,0.2651,-0.3664,-0.0538,9.742,4,4
27.911,0.3477,-0.3322,-0.0437,9.854,4,4
28.010,0.3605,-0.3736,-0.0898,8.070,4,4
28.108,0.3863,-0.3831,-0.0495,7.311,4,4
28.209,0.3895,-0.3844,-0.0676,7.878,4,4
28.310,0.3861,-0.3762,0.0035,9.209,4,4
28.410,0.4419,-0.3470,-0.0194,8.848,4,4
28.509,0.4392,-0.3390,-0.0102,8.119,4,4
28.607,0.4073,-0.3502,-0.0294,6.589,4,4
28.710,0.4381,-0.3848,-0.0334,9.308,4,4
