t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.209,4.0154,2.0283,-0.0237,8.024,4,4
1.310,3.9958,2.0431,0.0001,9.534,4,4
1.408,4.0114,2.0331,-0.0186,7.174,4,4
1.512,3.9943,2.0475,0.0071,10.809,4,4
1.607,4.0083,2.0047,-0.0407,5.791,4,4
1.708,3.9728,2.0077,0.0054,7.551,4,4
1.808,4.0083,2.0253,-0.0121,7.470,4,4
1.908,3.9941,2.0140,-0.0060,7.623,4,4
2.007,4.0188,2.0076,-0.0346,5.468,4,4
2.107,4.0632,2.0121,-0.0380,6.474,4,4
2.207,4.0383,2.0051,-0.0069,6.316,4,4
2.306,4.0235,2.0160,0.0155,5.433,4,4
2.407,4.0433,2.0089,-0.0202,6.134,4,4
2.509,4.0380,1.9746,-0.0390,7.806,4,4
2.609,4.0165,2.0246,-0.0131,8.095,4,4
2.709,4.0321,2.0156,-0.0551,7.617,4,4
2.807,4.0429,2.0221,-0.0611,6.618,4,4
2.909,4.0080,1.9753,-0.0609,8.222,4,4
3.009,4.0151,2.0203,-0.0827,8.197,4,4
3.111,3.9910,1.9765,-0.0760,9.977,4,4
3.207,4.0071,1.9603,-0.0489,5.832,4,4
3.308,4.0301,1.9729,-0.0758,6.936,4,4
3.406,4.0166,1.9789,-0.0644,5.457,4,4
3.508,3.9874,1.9853,-0.0440,6.979,4,4
3.608,3.9996,1.9354,-0.0094,7.545,4,4
3.709,3.9684,1.9287,-0.0287,8.370,4,4
3.809,3.9833,1.9523,-0.0164,8.148,4,4
3.911,3.9893,1.9317,-0.0146,9.844,4,4
4.010,3.9715,1.9379,0.0284,8.715,4,4
4.109,3.9866,1.9451,0.0260,7.829,4,4
4.210,3.9907,1.9247,0.0310,9.107,4,4
4.307,3.9786,1.9097,0.0087,6.633,4,4
4.409,3.9985,1.8942,0.0127,8.352,4,4
4.509,4.0405,1.9101,-0.0108,8.020,4,4
4.607,3.9966,1.8984,0.0052,6.395,4,4
4.708,3.9833,1.8561,0.0271,7.300,4,4
4.806,3.9641,1.8689,0.0026,5.778,4,4
4.907,3.9778,1.8916,0.0287,6.265,4,4
5.008,3.9732,1.8642,0.0398,6.785,4,4
5.107,3.9530,1.8589,0.0799,6.645,4,4
5.211,3.9773,1.8843,0.0404,10.014,4,4
5.308,4.0008,1.8641,0.0333,7.553,4,4
5.409,4.0244,1.8854,0.0226,8.096,4,4
5.508,4.0425,1.8781,0.0409,7.558,4,4
5.613,4.0623,1.8995,0.0331,11.662,4,4
5.709,4.0720,1.8922,0.0184,8.284,4,4
5.808,4.0252,1.8793,0.0500,7.009,4,4
5.908,4.0430,1.8728,0.0538,7.740,4,4
6.008,4.0853,1.9309,0.0081,7.044,4,4
6.108,4.0645,1.9106,0.0262,7.436,4,4
6.208,4.0999,1.9136,-0.0049,7.158,4,4
6.309,4.0473,1.8966,0.0371,8.200,4,4
6.408,4.0792,1.9277,0.0072,7.403,4,4
6.507,4.0749,1.9007,0.0425,6.575,4,4
6.607,4.1212,1.9574,-0.0167,5.468,4,4
6.709,4.0959,1.9126,-0.0406,7.902,4,4
6.807,4.0906,1.9371,-0.0316,5.781,4,4
6.908,4.0878,1.9430,-0.0172,7.209,4,4
7.009,4.0626,1.9240,-0.0552,7.669,4,4
7.110,4.0244,1.8995,-0.0554,8.860,4,4
7.208,4.0282,1.9604,-0.0113,6.720,4,4
7.308,4.0120,1.9455,0.0107,7.750,4,4
7.408,3.9845,1.9411,0.0339,7.740,4,4
7.507,4.0525,1.9133,-0.0210,5.689,4,4
7.607,4.0370,1.9179,-0.0310,5.926,4,4
7.708,4.0698,1.8811,-0.0210,7.067,4,4
7.806,4.1008,1.9049,-0.0042,5.395,4,4
7.908,4.0931,1.8633,-0.0544,6.927,4,4
8.007,4.0798,1.8761,-0.0474,6.322,4,4
8.110,4.0851,1.8479,-0.0050,8.926,4,4
8.208,4.0828,1.8480,-0.0349,7.129,4,4
8.308,4.0430,1.8021,-0.0312,7.674,4,4
8.408,4.0720,1.8037,-0.0362,7.248,4,4
8.508,4.0474,1.7685,-0.0211,7.716,4,4
8.608,4.0878,1.8369,-0.0280,7.492,4,4
8.709,4.0680,1.7626,-0.0610,8.729,4,4
8.809,4.0473,1.7865,-0.0612,8.116,4,4
8.911,4.0429,1.7702,-0.0496,9.686,4,4
9.008,4.0240,1.7840,-0.0749,6.410,4,4
9.111,4.0377,1.7745,-0.0815,10.160,4,4
9.208,4.0369,1.7867,-0.0650,7.654,4,4
9.309,4.0845,1.8150,-0.0680,8.264,4,4
9.409,4.0201,1.7754,-0.0859,8.029,4,4
9.508,4.0616,1.7508,-0.0805,6.892,4,4
9.607,4.0626,1.8115,-0.0684,6.213,4,4
9.707,4.0643,1.7887,-0.0857,6.672,4,4
9.808,4.0532,1.7991,-0.0559,7.270,4,4
9.909,4.0828,1.8146,-0.0496,8.164,4,4
10.006,4.0761,1.7764,-0.0531,5.198,4,4
10.110,4.0517,1.7753,-0.0343,8.825,4,4
10.207,4.0322,1.7785,-0.0231,5.933,4,4
10.308,4.0542,1.7648,-0.0334,7.276,4,4
10.408,4.0145,1.7572,-0.0641,6.866,4,4
10.508,4.0485,1.7683,-0.0510,7.275,4,4
10.606,4.1045,1.7955,-0.0554,5.664,4,4
10.707,4.0724,1.7732,-0.0565,6.090,4,4
10.806,4.1070,1.8303,-0.0166,5.448,4,4
10.910,4.0918,1.7509,-0.0104,8.860,4,4
11.009,4.0572,1.7624,0.0145,8.611,4,4
11.108,4.0501,1.7882,0.0100,7.294,4,4
11.208,4.0663,1.7771,-0.0223,7.576,4,4
11.307,4.0474,1.7673,-0.0241,6.394,4,4
11.408,4.0252,1.7362,-0.0019,7.241,4,4
11.507,4.0798,1.7589,0.0006,6.560,4,4
11.608,4.0773,1.7433,-0.0052,7.058,4,4
11.707,4.0647,1.7627,-0.0476,6.838,4,4
11.809,4.0588,1.7873,-0.0164,8.402,4,4
11.909,4.0626,1.7623,-0.0267,8.252,4,4
12.007,4.0340,1.7968,0.0060,5.643,4,4
12.108,4.0673,1.7873,-0.0179,7.293,4,4
12.206,4.0338,1.7558,-0.0337,5.423,4,4
12.306,4.0567,1.7484,-0.0106,5.553,4,4
12.407,4.0989,1.7396,-0.0120,6.142,4,4
12.508,4.1008,1.7693,-0.0130,7.123,4,4
12.607,4.0813,1.7552,-0.0203,6.692,4,4
12.710,4.1086,1.7481,-0.0049,8.856,4,4
12.807,4.1181,1.7474,-0.0372,6.661,4,4
12.908,4.1227,1.7667,-0.0055,7.466,4,4
13.009,4.1443,1.7629,0.0101,8.045,4,4
13.107,4.0835,1.7432,0.0424,6.472,4,4
13.210,4.1600,1.7905,0.0003,9.002,4,4
13.310,4.1173,1.7839,0.0154,8.769,4,4
13.407,4.1290,1.8082,-0.0125,5.524,4,4
13.508,4.1579,1.7842,-0.0305,7.200,4,4
13.608,4.1622,1.7663,-0.0581,7.076,4,4
13.708,4.1973,1.7167,-0.0737,6.985,4,4
13.807,4.2004,1.7560,-0.0342,6.558,4,4
13.908,4.1807,1.7639,-0.0366,7.212,4,4
14.006,4.1752,1.7562,-0.0667,5.409,4,4
14.110,4.1922,1.7866,-0.0589,9.310,4,4
14.208,4.2189,1.7726,-0.0858,7.034,4,4
14.309,4.2044,1.7899,-0.0440,8.527,4,4
14.408,4.2154,1.7879,-0.0870,7.221,4,4
14.508,4.1706,1.7915,-0.0656,6.910,4,4
14.606,4.1919,1.7696,-0.0563,5.334,4,4
14.708,4.2007,1.8207,-0.0868,7.527,4,4
14.807,4.2042,1.7753,-0.0892,6.674,4,4
14.908,4.1590,1.7530,-0.0982,7.368,4,4
15.007,4.1909,1.7820,-0.0733,6.717,4,4
15.109,4.1723,1.7550,-0.0670,8.299,4,4
15.206,4.2055,1.7973,-0.0803,5.622,4,4
15.307,4.1638,1.7770,-0.0667,6.616,4,4
15.407,4.1690,1.7766,-0.0506,6.707,4,4
15.509,4.1638,1.7874,-0.0714,8.598,4,4
15.607,4.1717,1.7868,-0.0707,5.912,4,4
15.711,4.1726,1.7672,-0.0572,9.709,4,4
15.808,4.1515,1.7710,-0.0786,7.682,4,4
15.909,4.1775,1.7866,-0.0685,8.381,4,4
16.008,4.1489,1.7911,-0.0559,6.849,4,4
16.107,4.1855,1.7889,-0.0402,6.691,4,4
16.209,4.1517,1.8367,-0.0263,8.532,4,4
16.309,4.1584,1.7914,-0.0107,8.090,4,4
16.407,4.1506,1.7572,0.0020,5.855,4,4
16.509,4.1075,1.7668,-0.0023,7.901,4,4
16.607,4.1017,1.7091,-0.0113,6.384,4,4
16.708,4.1235,1.7464,0.0161,7.381,4,4
16.807,4.1343,1.7402,-0.0004,5.455,4,4
16.907,4.1101,1.7588,0.0192,6.204,4,4
17.006,4.1946,1.7548,0.0192,5.310,4,4
17.109,4.1596,1.7618,0.0090,8.064,4,4
17.208,4.2003,1.7689,-0.0066,7.263,4,4
17.308,4.1959,1.7552,0.0698,7.856,4,4
17.409,4.1468,1.7774,0.0268,7.933,4,4
17.508,4.1686,1.7922,0.0457,6.879,4,4
17.607,4.1138,1.7574,0.0471,5.805,4,4
17.709,4.1557,1.7842,0.0359,8.096,4,4
17.807,4.1509,1.7795,0.0324,5.696,4,4
17.906,4.1236,1.8017,0.0832,5.747,4,4
18.007,4.1456,1.8192,0.0780,6.327,4,4
18.109,4.1353,1.7968,0.0859,7.801,4,4
18.210,4.1848,1.8334,0.0973,9.053,4,4
18.309,4.1220,1.7641,0.1163,7.858,4,4
18.408,4.1894,1.7906,0.0887,7.292,4,4
18.509,4.1963,1.7674,0.0597,7.877,4,4
18.609,4.1894,1.7735,0.0674,7.927,4,4
18.708,4.1570,1.7415,0.0759,7.493,4,4
18.809,4.1901,1.7552,0.1030,8.172,4,4
18.907,4.1484,1.7489,0.0620,6.718,4,4
19.006,4.1566,1.7510,0.0535,5.393,4,4
19.108,4.1590,1.7570,0.0459,7.112,4,4
19.209,4.1713,1.7506,0.0166,8.252,4,4
19.307,4.1482,1.7396,0.0490,6.366,4,4
19.408,4.1646,1.7794,0.0341,7.374,4,4
19.509,4.1498,1.7666,0.0565,8.023,4,4
19.608,4.1563,1.7414,-0.0129,5.836,4,4
19.708,4.1593,1.7943,0.0542,7.338,4,4
19.806,4.2232,1.7627,0.0146,5.320,4,4
19.910,4.2046,1.7673,-0.0184,9.022,4,4
20.008,4.2106,1.7281,0.0090,7.048,4,4
20.108,4.2170,1.7832,-0.0311,6.911,4,4
20.206,4.2178,1.8089,-0.0005,5.481,4,4
20.307,4.2229,1.7614,0.0021,6.769,4,4
20.408,4.2285,1.7403,0.0078,6.891,4,4
20.508,4.2273,1.7167,-0.0141,7.090,4,4
20.609,4.2201,1.6945,-0.0083,7.869,4,4
20.707,4.1988,1.6784,-0.0390,6.288,4,4
20.807,4.2165,1.7062,-0.0263,5.963,4,4
20.907,4.2113,1.7023,-0.0455,6.095,4,4
21.007,4.2154,1.6755,-0.0739,6.191,4,4
21.108,4.2109,1.7061,-0.0406,7.380,4,4
21.208,4.2351,1.6607,-0.0479,6.599,4,4
21.307,4.2476,1.7026,-0.0526,5.821,4,4
21.406,4.2378,1.7534,-0.0195,5.381,4,4
21.508,4.2130,1.7078,-0.0545,7.679,4,4
21.606,4.2178,1.7554,-0.0405,5.668,4,4
21.707,4.1865,1.7460,-0.0561,6.795,4,4
21.806,4.1839,1.7567,-0.0305,5.356,4,4
21.906,4.2065,1.7135,-0.0946,5.518,4,4
22.009,4.1601,1.7728,-0.0619,8.379,4,4
22.111,4.1900,1.7428,-0.0770,10.324,4,4
22.207,4.1615,1.7483,-0.0223,6.735,4,4
22.308,4.2166,1.7400,-0.0888,7.567,4,4
22.409,4.1540,1.7388,-0.0481,7.827,4,4
22.507,4.1678,1.6837,-0.0872,6.680,4,4
22.607,4.1947,1.6896,-0.0839,6.064,4,4
22.709,4.1991,1.7322,-0.0978,8.519,4,4
22.807,4.2108,1.6886,-0.0841,6.591,4,4
22.908,4.2324,1.6498,-0.0997,7.506,4,4
23.007,4.2296,1.6457,-0.0803,6.513,4,4
23.108,4.2291,1.6311,-0.0935,7.626,4,4
23.208,4.2178,1.6075,-0.1016,7.365,4,4
23.308,4.1939,1.6190,-0.0978,7.338,4,4
23.408,4.2188,1.6600,-0.1159,6.858,4,4
23.508,4.2135,1.6157,-0.1534,7.739,4,4
23.608,4.2246,1.6254,-0.1335,6.864,4,4
23.708,4.2238,1.6514,-0.1329,7.628,4,4
23.807,4.2221,1.6518,-0.1041,6.423,4,4
23.909,4.2112,1.6387,-0.1473,7.997,4,4
24.007,4.2523,1.6428,-0.1485,6.403,4,4
24.109,4.2611,1.6936,-0.1406,8.169,4,4
24.208,4.2400,1.6652,-0.1441,7.600,4,4
24.307,4.2129,1.6482,-0.1111,5.759,4,4
24.408,4.2336,1.6314,-0.1200,7.244,4,4
24.508,4.2308,1.5968,-0.1377,6.974,4,4
24.606,4.2079,1.5906,-0.1396,5.468,4,4
24.709,4.2155,1.6020,-0.1131,7.903,4,4
24.807,4.2227,1.6422,-0.1060,6.577,4,4
24.911,4.1982,1.6089,-0.1048,9.838,4,4
25.009,4.1942,1.5600,-0.1381,7.963,4,4
25.113,4.2238,1.6465,-0.0854,12.061,4,4
25.210,4.2265,1.5986,-0.0990,8.476,4,4
25.308,4.2031,1.6202,-0.1330,6.925,4,4
25.407,4.2194,1.6186,-0.1083,6.623,4,4
25.510,4.2314,1.6445,-0.0922,8.828,4,4
25.608,4.1979,1.6307,-0.0790,7.601,4,4
25.709,4.2281,1.6418,-0.0794,8.528,4,4
25.808,4.2362,1.6469,-0.0344,7.195,4,4
25.910,4.2264,1.6063,-0.0247,9.382,4,4
26.008,4.2544,1.6469,-0.0260,7.285,4,4
26.112,4.2998,1.6794,-0.0456,10.724,4,4
26.207,4.2940,1.6366,-0.0411,6.112,4,4
26.308,4.3485,1.6622,-0.0586,7.404,4,4
26.408,4.3457,1.6513,-0.0506,6.933,4,4
26.510,4.3420,1.6257,-0.0427,9.104,4,4
26.608,4.3857,1.7014,-0.0112,7.524,4,4
26.712,4.3915,1.6785,-0.0155,10.983,4,4
26.808,4.4592,1.7313,-0.0363,7.125,4,4
26.911,4.3772,1.6250,0.0043,9.469,4,4
27.008,4.4170,1.6537,0.0118,6.664,4,4
27.108,4.4109,1.6385,-0.0453,7.683,4,4
27.208,4.3989,1.6218,-0.0347,7.049,4,4
27.308,4.4527,1.6395,-0.0380,7.435,4,4
27.408,4.4366,1.6004,-0.0554,7.589,4,4
27.513,4.3951,1.5681,-0.0608,11.617,4,4
27.608,4.3982,1.5201,-0.0896,7.672,4,4
27.712,4.4247,1.5262,-0.1055,9.123,4,4
27.808,4.4266,1.5155,-0.1009,7.498,4,4
27.910,4.4277,1.4738,-0.1133,8.911,4,4
28.010,4.4393,1.4968,-0.1169,8.768,4,4
28.109,4.4394,1.4796,-0.0944,7.935,4,4
28.208,4.4383,1.4991,-0.1040,7.478,4,4
28.309,4.4328,1.5145,-0.0559,7.844,4,4
28.407,4.4128,1.5228,-0.0766,6.106,4,4
28.508,4.4060,1.5088,-0.0886,7.244,4,4
28.607,4.4444,1.5504,-0.0910,5.800,4,4
28.709,4.4224,1.5784,-0.0773,7.949,4,4
28.807,4.4086,1.5311,-0.0794,5.867,4,4
28.909,4.4077,1.5540,-0.0735,8.449,4,4
29.009,4.4179,1.5845,-0.1118,8.555,4,4
29.109,4.4616,1.5969,-0.1075,8.468,4,4
29.208,4.4145,1.6298,-0.0927,7.629,4,4
29.309,4.4381,1.6383,-0.1249,8.507,4,4
29.407,4.4066,1.6265,-0.1231,6.739,4,4
29.509,4.4212,1.6137,-0.1056,8.341,4,4
29.608,4.3784,1.6277,-0.0648,7.264,4,4
29.708,4.3827,1.6039,-0.0871,7.024,4,4
29.811,4.4046,1.6313,-0.0729,9.863,4,4
29.910,4.3665,1.6318,-0.0883,9.197,4,4
30.008,4.3621,1.6473,-0.0546,7.478,4,4
30.108,4.3457,1.6000,-0.0960,7.163,4,4
30.208,4.3902,1.6166,-0.0656,7.753,4,4
30.308,4.4217,1.6683,-0.0491,7.435,4,4
30.407,4.4173,1.6440,-0.0778,5.795,4,4
30.508,4.4271,1.6485,-0.0676,7.278,4,4
30.609,4.4218,1.6348,-0.0991,8.126,4,4
30.707,4.4253,1.6168,-0.1027,6.355,4,4
30.808,4.4364,1.6206,-0.0817,7.502,4,4
30.908,4.4533,1.6059,-0.0713,7.619,4,4
31.010,4.4181,1.6177,-0.0607,8.725,4,4
31.110,4.4585,1.6247,-0.0639,8.955,4,4
31.208,4.4821,1.6433,-0.1192,6.583,4,4
31.308,4.4543,1.6094,-0.0692,7.587,4,4
