t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.219,2.0323,-0.0055,0.0359,14.961,3,4
1.308,2.0253,-0.0181,0.0426,7.449,3,4
1.409,1.9781,-0.0178,0.0489,7.744,3,4
1.512,1.9721,-0.0347,0.0417,11.073,3,4
1.616,1.9899,-0.0177,0.0391,15.794,3,4
1.712,1.9120,-0.0363,0.0273,11.444,3,4
1.808,1.9537,-0.0395,0.0329,7.717,3,4
1.908,2.0094,-0.0520,0.0168,7.405,4,4
2.008,1.9602,-0.0226,0.0400,7.800,4,4
2.111,2.0067,0.0109,0.0278,10.337,4,4
2.209,1.9769,0.0105,0.0085,8.546,4,4
2.309,2.0060,0.0356,0.0149,7.808,4,4
2.407,1.9570,0.0067,-0.0037,6.330,4,4
2.509,1.9952,0.0042,0.0123,8.104,4,4
2.610,1.9796,-0.0087,0.0016,9.053,4,4
2.710,1.9628,-0.0111,-0.0062,9.017,4,4
2.808,1.9679,-0.0145,-0.0252,7.449,4,4
2.908,1.9594,-0.0068,-0.0029,7.312,4,4
3.008,1.9339,-0.0403,-0.0270,7.558,4,4
3.109,1.9893,-0.0264,0.0001,7.841,4,4
3.208,1.9672,-0.0067,-0.0054,7.661,4,4
3.308,1.9671,0.0025,0.0319,7.450,4,4
3.409,1.9475,0.0075,0.0264,8.497,4,4
3.509,1.9497,0.0422,0.0430,7.893,4,4
3.609,1.9488,0.0269,0.0377,8.650,4,4
3.709,1.9941,0.0464,0.0633,8.458,4,4
3.807,2.0092,0.0339,0.0048,6.732,4,4
3.907,1.9744,0.0556,0.0030,6.521,4,4
4.008,1.9979,0.0437,-0.0088,6.895,4,4
4.108,1.9839,0.0617,0.0076,7.514,4,4
4.209,1.9692,0.0479,-0.0071,7.927,4,4
4.308,1.9802,0.0541,0.0350,7.087,4,4
4.407,1.9089,0.0672,0.0361,6.368,4,4
4.508,1.9644,0.0919,0.0204,7.561,4,4
4.607,1.9464,0.0922,-0.0022,6.400,4,4
4.709,1.9438,0.1011,0.0275,8.346,4,4
4.808,1.9453,0.1015,0.0024,6.794,4,4
4.907,1.9291,0.0873,0.0222,6.467,4,4
5.008,1.9438,0.0825,0.0178,7.284,4,4
5.108,1.9478,0.1053,0.0283,7.014,4,4
5.207,1.9241,0.0638,0.0154,6.122,4,4
5.309,1.9391,0.0709,0.0370,8.718,4,4
5.408,1.9485,0.0740,0.0158,7.217,4,4
5.508,1.9238,0.0719,0.0158,7.214,4,4
5.609,1.9183,0.0521,0.0591,8.250,4,4
5.709,1.9858,0.0467,0.0049,7.897,4,4
5.809,1.9239,0.0552,0.0730,7.990,4,4
5.908,1.9138,0.0442,0.0571,7.049,4,4
6.007,1.9235,0.0404,0.0668,6.007,4,4
6.108,1.9105,0.0436,0.0708,7.227,4,4
6.207,1.9259,0.0566,0.0972,5.976,4,4
6.309,1.8651,0.0303,0.1103,7.887,4,4
6.407,1.8779,0.0300,0.0811,6.806,4,4
6.508,1.8525,0.0451,0.1016,6.795,4,4
6.609,1.8844,0.0597,0.0797,8.437,4,4
6.708,1.8756,0.0651,0.0888,7.041,4,4
6.807,1.9164,0.0599,0.0895,6.647,4,4
6.909,1.9089,0.0281,0.1023,8.084,4,4
7.007,1.9293,0.0207,0.1484,5.640,4,4
7.109,1.9636,0.0123,0.1460,8.046,4,4
7.208,1.9035,0.0238,0.1592,7.143,4,4
7.309,1.9204,0.0405,0.1528,8.179,4,4
7.409,1.9054,0.0423,0.1491,8.115,4,4
7.508,1.8825,0.0606,0.1530,7.102,4,4
7.608,1.8728,0.0288,0.1518,6.908,4,4
7.710,1.9284,0.0545,0.1193,9.119,4,4
7.808,1.9465,0.0785,0.1261,6.867,4,4
7.907,1.9561,0.0801,0.1282,6.064,4,4
8.007,1.9651,0.0620,0.1139,6.458,4,4
8.106,1.9573,0.0589,0.1060,5.575,4,4
8.207,1.9660,0.0734,0.1141,5.766,4,4
8.307,1.9756,0.0897,0.0934,5.889,4,4
8.408,1.8974,0.0618,0.1135,7.654,4,4
8.507,1.9435,0.0802,0.1284,6.355,4,4
8.608,1.9283,0.0758,0.0989,7.180,4,4
8.708,1.9743,0.1093,0.1117,7.176,4,4
8.812,1.9701,0.0799,0.0792,10.956,4,4
8.907,1.9427,0.0950,0.1322,6.693,4,4
9.007,1.8997,0.0925,0.1329,5.631,4,4
9.109,1.9151,0.1074,0.1189,7.900,4,4
