t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
0.915,-0.0297,-0.0001,0.0007,14.031,3,4
1.029,-0.0270,0.0080,-0.0132,24.235,3,4
1.112,-0.0680,-0.0055,0.0168,11.231,3,4
1.212,0.0192,0.0081,0.0369,11.289,3,4
1.310,-0.0705,-0.0035,0.0415,8.779,3,4
1.410,0.0281,-0.0059,0.0022,9.632,3,4
1.520,-0.0273,-0.0056,0.0448,18.811,3,4
1.610,-0.0343,-0.0184,-0.0043,9.178,3,4
1.713,0.0008,-0.0111,0.0137,11.034,3,4
1.809,0.0828,0.0091,0.0052,7.897,3,4
1.907,0.0016,-0.0118,-0.0006,6.124,3,4
2.008,-0.0215,-0.0008,-0.0089,7.482,3,4
2.108,-0.0127,-0.0228,0.0394,6.928,3,4
2.210,0.0479,-0.0123,0.0151,8.809,3,4
2.308,0.0186,-0.0326,0.0460,7.552,3,4
2.408,0.0197,-0.0011,0.0813,7.590,3,4
2.510,0.0111,-0.0092,0.0705,8.781,4,4
2.610,0.0525,-0.0298,0.1075,8.999,4,4
2.708,0.0049,-0.0083,0.1180,6.208,4,4
2.808,0.0152,-0.0366,0.1070,7.179,4,4
2.907,-0.0020,0.0180,0.1677,5.974,4,4
3.011,0.0054,-0.0029,0.1364,9.924,4,4
3.109,-0.0017,0.0136,0.1690,8.311,4,4
3.207,0.0405,0.0024,0.1071,6.154,4,4
3.309,0.0242,-0.0056,0.1459,8.122,4,4
3.408,-0.0045,0.0045,0.1196,6.246,4,4
3.508,-0.0080,-0.0126,0.1612,6.528,4,4
3.606,0.0223,0.0128,0.1318,5.682,4,4
3.707,0.0273,0.0312,0.1587,5.915,4,4
3.807,0.0236,0.0277,0.1837,6.248,4,4
3.909,0.0315,0.0218,0.1896,8.056,4,4
4.008,0.0248,0.0484,0.2036,7.418,4,4
4.109,0.0403,0.0429,0.1791,7.814,4,4
4.207,0.0358,0.0368,0.2005,5.984,4,4
4.310,0.0680,0.0831,0.1754,8.754,4,4
4.408,0.0522,0.0346,0.2015,6.721,4,4
4.508,0.1043,0.0597,0.1819,6.535,4,4
4.606,0.1150,0.0709,0.1668,5.176,4,4
4.707,0.0992,0.0780,0.2414,6.185,4,4
4.808,0.1620,0.1193,0.1700,7.514,4,4
4.907,0.1309,0.0932,0.2296,6.243,4,4
5.007,0.1281,0.0807,0.2294,5.935,4,4
5.108,0.1252,0.0775,0.2115,6.713,4,4
5.208,0.0959,0.0965,0.2072,6.470,4,4
5.307,0.1328,0.1168,0.1950,6.497,4,4
5.408,0.0952,0.1133,0.1948,6.679,4,4
5.508,0.1016,0.1214,0.1769,6.617,4,4
5.607,0.0778,0.1190,0.2212,6.676,4,4
5.709,0.1061,0.1137,0.1787,8.423,4,4
5.806,0.1002,0.1584,0.1870,5.734,4,4
5.909,0.1052,0.1521,0.2061,7.995,4,4
6.006,0.1139,0.1728,0.1635,5.670,4,4
6.109,0.0904,0.1885,0.1663,8.508,4,4
6.208,0.0838,0.1512,0.1582,7.018,4,4
6.309,0.0684,0.1598,0.1779,8.611,4,4
6.406,0.0627,0.1301,0.1797,5.500,4,4
6.508,0.0565,0.1311,0.1682,7.104,4,4
6.609,0.0304,0.1156,0.1604,7.921,4,4
