t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.102,3.9481,0.0723,-0.0574,1.232,3,1,0.039474
1.202,3.9668,0.0274,4.9404,0.639,3,1,0.056179
1.301,3.9909,0.0370,4.9380,0.368,3,1,0.023416
1.401,4.0199,0.0476,4.9456,0.350,3,1,0.014889
1.501,4.0280,0.0407,4.9435,0.504,3,1,0.011008
1.602,4.0256,0.0303,4.9381,0.559,3,1,0.008816
1.701,4.0260,0.0310,4.9352,0.436,3,1,0.007424
1.802,4.0264,0.0249,4.9286,0.820,3,1,0.006474
1.902,4.0300,0.0243,4.9249,0.709,3,1,0.005793
2.001,4.0252,0.0213,4.9227,0.387,3,1,0.005288
2.102,4.0260,0.0184,4.9192,0.581,3,1,0.004903
2.202,4.0264,0.0174,4.9150,0.630,3,1,0.004604
2.301,4.0272,0.0129,4.9125,0.478,3,1,0.004368
2.402,4.0294,0.0122,4.9105,0.520,3,1,0.004180
2.502,4.0292,0.0100,4.9071,0.550,3,1,0.004029
2.601,4.0299,0.0087,4.9057,0.333,3,1,0.003906
2.702,4.0303,0.0063,4.9067,0.587,3,1,0.003806
2.801,4.0322,0.0033,4.9027,0.367,3,1,0.003724
2.902,4.0345,0.0009,4.8992,0.678,3,1,0.003656
3.002,4.0338,0.0014,4.8963,0.575,3,1,0.003600
3.101,4.0344,0.0013,4.8965,0.737,3,1,0.003554
3.201,4.0336,0.0004,4.8949,0.418,3,1,0.003515
3.301,4.0336,-0.0037,4.8935,0.425,3,1,0.003483
3.401,4.0318,-0.0065,4.8950,0.500,3,1,0.003456
3.501,4.0308,-0.0069,4.8959,0.452,3,1,0.003434
3.601,4.0314,-0.0080,4.8938,0.506,3,1,0.003415
3.701,4.0291,-0.0104,4.8920,0.319,3,1,0.003399
3.802,4.0257,-0.0110,4.8918,0.545,3,1,0.003386
3.902,4.0240,-0.0101,4.8924,0.614,3,1,0.003375
4.002,4.0229,-0.0100,4.8938,0.649,3,1,0.003366
4.101,4.0222,-0.0107,4.8947,0.495,3,1,0.003358
4.201,4.0190,-0.0128,4.8947,0.480,3,1,0.003352
4.301,4.0175,-0.0154,4.8959,0.292,3,1,0.003346
4.402,4.0174,-0.0182,4.8961,0.748,3,1,0.003341
4.501,4.0179,-0.0189,4.8993,0.362,3,1,0.003338
4.601,4.0176,-0.0165,4.9006,0.438,3,1,0.003334
4.701,4.0180,-0.0164,4.9010,0.522,3,1,0.003332
4.801,4.0199,-0.0168,4.9003,0.399,3,1,0.003329
4.901,4.0218,-0.0175,4.8998,0.312,3,1,0.003327
5.001,4.0190,-0.0181,4.9029,0.488,3,1,0.003326
5.101,4.0174,-0.0161,4.9039,0.334,3,1,0.003325
5.201,4.0215,-0.0161,4.9043,0.324,3,1,0.003323
5.301,4.0239,-0.0152,4.9061,0.330,3,1,0.003322
5.401,4.0258,-0.0126,4.9071,0.335,3,1,0.003322
5.501,4.0286,-0.0131,4.9064,0.361,3,1,0.003321
5.602,4.0315,-0.0128,4.9059,0.642,3,1,0.003320
5.701,4.0310,-0.0095,4.9098,0.478,3,1,0.003320
5.802,4.0353,-0.0051,4.9088,0.668,3,1,0.003319
5.901,4.0381,-0.0022,4.9093,0.378,3,1,0.003319
6.001,4.0390,-0.0001,4.9104,0.364,3,1,0.003319
6.104,4.0419,-0.0017,4.9118,0.505,3,1,0.003319
6.201,4.0439,0.0006,4.9117,0.364,3,1,0.003318
6.302,4.0413,0.0004,4.9144,0.730,3,1,0.003318
6.401,4.0433,-0.0014,4.9161,0.332,3,1,0.003318
6.502,4.0417,-0.0011,4.9171,0.497,3,1,0.003318
6.601,4.0416,-0.0013,4.9179,0.530,3,1,0.003318
6.702,4.0408,-0.0047,4.9177,0.576,3,1,0.003318
