t_sec,x,y,z,solve_ms
1.5770,6.330340,4.813422,6.404584,0.000
1.6781,6.332291,4.803194,6.412742,0.000
1.7773,6.317639,4.820627,6.409019,0.000
1.8773,6.324370,4.793778,6.403424,0.000
1.9767,6.312377,4.746016,6.418873,0.000
2.0759,6.293454,4.776677,6.427418,0.000
2.1770,6.277567,4.764910,6.438883,0.000
2.2759,6.251042,4.768934,6.445527,0.000
2.3767,6.255503,4.801145,6.448579,0.000
2.4772,6.271040,4.792955,6.459054,0.000
2.5761,6.264578,4.793094,6.457336,0.000
2.6764,6.246128,4.801479,6.443430,0.000
2.7768,6.273488,4.792695,6.416645,0.000
2.8762,6.264641,4.796635,6.405352,0.000
2.9772,6.232929,4.786112,6.421807,0.000
3.0760,6.268654,4.798567,6.419805,0.000
3.1764,6.276874,4.782699,6.395997,0.000
3.2763,6.301503,4.787607,6.386379,0.000
3.3767,6.304898,4.813861,6.393962,0.000
3.4760,6.295720,4.770836,6.387858,0.000
3.5767,6.335365,4.747253,6.387942,0.000
3.6764,6.346394,4.747575,6.406018,0.000
3.7771,6.306914,4.760676,6.390210,0.000
3.8768,6.319031,4.782287,6.393819,0.000
3.9770,6.290190,4.735507,6.429917,0.000
4.0767,6.320584,4.730092,6.415215,0.000
4.1760,6.325795,4.770737,6.421444,0.000
4.2766,6.362817,4.778637,6.446371,0.000
4.3761,6.340690,4.749891,6.452802,0.000
4.4769,6.344135,4.766395,6.451123,0.000
4.5759,6.346160,4.753732,6.455746,0.000
4.6765,6.352038,4.758086,6.445388,0.000
4.7767,6.359291,4.742878,6.444674,0.000
4.8763,6.381302,4.746972,6.422566,0.000
4.9760,6.371127,4.758253,6.466042,0.000
5.0762,6.364183,4.745352,6.456411,0.000
5.1759,6.327442,4.750769,6.446841,0.000
5.2766,6.352166,4.757740,6.446364,0.000
5.3763,6.365451,4.769748,6.430876,0.000
5.4768,6.357867,4.776694,6.430695,0.000
5.5766,6.364302,4.776126,6.440933,0.000
5.6760,6.396694,4.811272,6.435657,0.000
5.7768,6.379024,4.786985,6.450155,0.000
5.8758,6.332689,4.781608,6.459184,0.000
5.9763,6.339478,4.777911,6.461619,0.000
6.0766,6.318950,4.796831,6.462478,0.000
6.1769,6.305831,4.798876,6.454583,0.000
6.2766,6.332036,4.776708,6.479654,0.000
6.3766,6.356678,4.785630,6.449389,0.000
6.4760,6.330868,4.767847,6.456689,0.000
6.5768,6.372785,4.741705,6.456389,0.000
6.6771,6.352334,4.757036,6.456041,0.000
6.7778,6.365028,4.762709,6.450780,0.000
6.8770,6.343176,4.762135,6.447290,0.000
6.9766,6.342473,4.781763,6.434115,0.000
7.0773,6.367177,4.798266,6.422867,0.000
7.1762,6.358377,4.797596,6.425678,0.000
7.2767,6.377833,4.786438,6.408951,0.000
7.3767,6.374244,4.800297,6.398296,0.000
7.4767,6.341404,4.804305,6.409596,0.000
7.5762,6.355981,4.835375,6.409135,0.000
7.6765,6.353212,4.849946,6.391292,0.000
7.7767,6.366158,4.883397,6.397291,0.000
7.8764,6.361159,4.875507,6.348091,0.000
