t_sec,x,y,z,solve_ms,n_zero_weights
7.865,4.0212,2.0520,-0.0319,2.922,3
13.380,4.0241,2.0299,0.0276,2.893,0
18.890,3.9504,2.0181,-0.0142,3.209,0
24.397,4.0046,2.0071,-0.0046,3.286,0
40.931,3.9916,2.0120,-0.0290,2.371,0
46.442,4.0577,2.0229,-0.0280,4.205,0
51.952,4.0128,2.0189,-0.0415,3.535,0
57.453,4.0146,1.9888,-0.0314,3.839,0
62.958,4.0294,2.0123,-0.0284,3.603,0
73.983,4.0457,2.0215,-0.0565,1.990,0
79.496,4.0777,2.0118,-0.0365,3.883,0
85.012,4.0410,2.0178,-0.0361,3.993,0
85.109,4.0336,1.9766,-0.0388,2.297,0
85.209,3.9985,2.0097,-0.0290,2.362,0
85.309,3.9966,1.9953,-0.0421,2.612,0
85.408,4.0153,2.0614,-0.0662,1.495,0
85.508,4.0239,2.0133,-0.1090,1.568,0
85.608,4.0375,2.0614,-0.1354,1.923,0
85.709,4.0328,2.0906,-0.1149,2.250,0
85.808,4.0602,2.0590,-0.1620,1.838,0
85.908,4.0635,2.0588,-0.1546,1.996,0
86.009,4.0998,2.0940,-0.2048,3.178,0
86.108,4.1033,2.0832,-0.2041,1.808,0
86.208,4.1172,2.1034,-0.2279,1.720,0
86.310,4.1264,2.1261,-0.2678,3.403,0
86.408,4.1194,2.1277,-0.2421,1.534,0
86.507,4.1422,2.1209,-0.2460,1.546,0
86.609,4.1250,2.1514,-0.2335,2.145,0
86.708,4.1058,2.1558,-0.2172,1.464,0
86.808,4.1349,2.2110,-0.2157,2.204,0
86.909,4.1265,2.2374,-0.1958,2.225,0
87.009,4.1290,2.1961,-0.2204,2.587,0
87.108,4.1471,2.1852,-0.2289,1.564,0
87.208,4.1535,2.1852,-0.2023,1.899,0
87.308,4.1209,2.1492,-0.2023,2.092,0
87.408,4.1344,2.1923,-0.1625,1.713,0
87.508,4.1407,2.1713,-0.1479,2.414,0
87.609,4.1808,2.1631,-0.1855,2.115,0
87.707,4.1279,2.1778,-0.1740,1.513,0
87.808,4.1360,2.1850,-0.2098,1.581,0
87.909,4.1327,2.2003,-0.2085,2.552,0
88.008,4.1122,2.1976,-0.1947,1.950,0
88.108,4.1529,2.2300,-0.2134,1.828,0
88.210,4.1689,2.2371,-0.2053,3.362,0
88.309,4.1632,2.2501,-0.2321,2.479,0
88.408,4.1577,2.2781,-0.2432,2.106,0
88.508,4.1664,2.3187,-0.2065,1.940,0
88.609,4.1576,2.3113,-0.2178,2.146,0
88.708,4.1182,2.2999,-0.2080,1.506,0
88.809,4.1548,2.3313,-0.2153,2.189,0
88.908,4.1458,2.2693,-0.1709,1.553,0
89.011,4.1416,2.2744,-0.1992,4.013,0
89.108,4.1076,2.2787,-0.1908,1.814,0
89.208,4.1085,2.2775,-0.2028,1.984,0
89.310,4.1193,2.2374,-0.1798,2.321,0
89.408,4.1079,2.2122,-0.1677,1.559,0
89.508,4.1148,2.2628,-0.1574,1.824,0
89.612,4.1140,2.2719,-0.1691,4.966,0
89.708,4.0941,2.2628,-0.1518,1.935,0
89.810,4.0966,2.2797,-0.1686,3.702,0
89.908,4.0431,2.2323,-0.1633,1.863,0
90.009,4.0485,2.2602,-0.1601,2.982,0
90.108,4.0031,2.2585,-0.1664,2.128,0
90.209,3.9932,2.2621,-0.1413,2.537,0
90.309,4.0286,2.2767,-0.1709,2.729,0
90.408,3.9939,2.2556,-0.1253,1.870,0
90.509,3.9801,2.2521,-0.1167,2.286,0
90.608,4.0020,2.2550,-0.1589,1.753,0
90.708,3.9808,2.2304,-0.1422,1.518,0
90.808,3.9628,2.2205,-0.1873,1.817,0
90.907,3.9540,2.2374,-0.1151,1.504,0
91.008,3.9571,2.2222,-0.1434,1.781,0
91.108,3.9640,2.2674,-0.1555,1.806,0
91.208,3.9778,2.3083,-0.1381,1.752,0
91.308,3.9863,2.2815,-0.1743,1.786,0
91.408,3.9661,2.3057,-0.1602,1.470,0
91.508,3.9567,2.3235,-0.1642,1.712,0
91.610,3.9398,2.3338,-0.1502,4.250,0
91.709,3.9262,2.3081,-0.1562,2.466,0
91.810,3.9402,2.3375,-0.1709,4.006,0
91.909,3.9610,2.3284,-0.1963,2.151,0
92.009,3.9658,2.3629,-0.1800,2.484,0
92.108,3.9477,2.4075,-0.2050,1.994,0
92.209,3.9561,2.3421,-0.2118,2.468,0
92.309,3.9457,2.3698,-0.1962,2.085,0
92.408,3.9926,2.3671,-0.2637,1.995,0
92.510,3.9405,2.3503,-0.2339,3.799,0
92.608,3.9548,2.3658,-0.2296,2.220,0
92.708,3.9778,2.3740,-0.2366,1.914,0
92.808,3.9888,2.3216,-0.2325,1.845,0
92.908,4.0028,2.3443,-0.2572,1.532,0
93.009,4.0149,2.3449,-0.1977,2.538,0
93.111,4.0136,2.2868,-0.2196,4.216,0
93.208,4.0420,2.3356,-0.2538,1.474,0
93.309,4.0516,2.3355,-0.2392,2.433,0
93.409,4.0772,2.3614,-0.2256,2.482,0
93.508,4.0324,2.2657,-0.2624,1.463,0
93.607,4.0199,2.3121,-0.2451,1.789,0
93.709,4.0379,2.2841,-0.2703,2.955,0
93.809,4.0004,2.2784,-0.2304,2.880,0
93.908,4.0291,2.3268,-0.2240,1.972,0
94.008,4.0168,2.3519,-0.2158,1.460,0
94.108,4.0229,2.3107,-0.2234,1.748,0
94.208,4.0176,2.3331,-0.1883,1.593,0
94.308,4.0455,2.3804,-0.2011,2.033,0
94.410,4.0031,2.3747,-0.1628,3.409,0
94.508,4.0522,2.4102,-0.1896,1.860,0
94.608,4.0332,2.4103,-0.1828,2.373,0
94.709,4.0299,2.4423,-0.1506,3.090,0
94.810,4.0228,2.4076,-0.1715,3.331,0
94.911,4.0302,2.3591,-0.1756,4.071,0
95.008,4.0019,2.3477,-0.1460,2.550,0
95.109,4.0527,2.3845,-0.1390,3.337,0
95.210,4.0343,2.3376,-0.1473,3.526,0
95.308,4.0430,2.4075,-0.1430,1.706,0
95.408,4.0494,2.4328,-0.1405,2.121,0
95.508,4.0280,2.4229,-0.1778,1.982,0
95.609,4.0101,2.4031,-0.1669,2.917,0
95.708,4.0205,2.4136,-0.1511,2.131,0
95.809,4.0186,2.4100,-0.1442,2.881,0
95.909,4.0255,2.3924,-0.1086,2.536,0
96.009,4.0129,2.3937,-0.1237,2.395,0
96.109,3.9801,2.4040,-0.0744,2.789,0
96.209,4.0068,2.4219,-0.1093,3.136,0
96.309,4.0129,2.4152,-0.0945,2.293,0
96.410,4.0325,2.4369,-0.0862,3.958,0
96.509,4.0318,2.4322,-0.0997,2.271,0
96.609,4.0605,2.3967,-0.1181,2.304,0
96.709,4.0774,2.4058,-0.1204,2.410,0
96.809,4.0948,2.4143,-0.0895,2.501,0
96.908,4.1015,2.3937,-0.0600,2.073,0
97.009,4.1143,2.3897,-0.0668,3.291,0
97.109,4.1213,2.3810,-0.0566,3.186,0
97.208,4.1607,2.4208,-0.0966,1.600,0
97.309,4.1345,2.4232,-0.0584,3.024,0
97.409,4.1579,2.3974,-0.0934,2.699,0
97.507,4.1559,2.4307,-0.0553,1.534,0
97.608,4.1014,2.4062,-0.0411,2.170,0
97.708,4.1224,2.4130,-0.0525,2.263,0
97.808,4.1347,2.3538,-0.0960,2.123,0
97.908,4.1155,2.3208,-0.1016,2.463,0
98.008,4.0824,2.3219,-0.1016,2.239,0
98.108,4.0681,2.2892,-0.1043,2.141,0
98.209,4.1094,2.3118,-0.1000,2.699,0
98.309,4.0798,2.3216,-0.0835,2.480,0
98.408,4.1078,2.3464,-0.0938,1.977,0
98.509,4.1204,2.3701,-0.0969,2.361,0
98.611,4.1337,2.3295,-0.1125,4.560,0
98.708,4.0950,2.3700,-0.0862,1.997,0
98.810,4.1125,2.3524,-0.0997,3.381,0
98.909,4.0792,2.3621,-0.0866,2.134,0
99.008,4.0765,2.4117,-0.0647,1.950,0
99.107,4.0876,2.3949,-0.1059,1.567,0
99.208,4.0567,2.3797,-0.0846,1.901,0
99.309,4.0612,2.3981,-0.0650,2.397,0
99.409,4.0502,2.4142,-0.0791,2.818,0
99.509,4.0712,2.4384,-0.0877,2.961,0
99.611,4.0735,2.4288,-0.0964,3.581,0
99.709,4.1019,2.4345,-0.1116,1.917,0
99.808,4.0662,2.4322,-0.0757,1.905,0
99.908,4.0649,2.4833,-0.0295,1.686,0
