t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.101,2.0000,2.0000,0.0000,0.461,0,4,3.000300
1.201,2.0000,2.0000,0.0000,0.246,0,4,3.000600
1.301,2.0000,2.0000,0.0000,0.237,0,4,3.000900
1.401,2.0000,2.0000,0.0000,0.271,0,4,3.001200
1.501,2.0000,2.0000,0.0000,0.287,0,4,3.001500
1.602,2.0000,2.0000,0.0000,0.512,0,4,3.001800
1.701,2.0000,2.0000,0.0000,0.280,0,4,3.002100
1.801,2.0000,2.0000,0.0000,0.235,0,4,3.002400
1.901,2.0000,2.0000,0.0000,0.245,0,4,3.002700
2.001,2.0000,2.0000,0.0000,0.690,0,4,3.003000
2.101,2.0000,2.0000,0.0000,0.249,0,4,3.003300
2.201,2.0000,2.0000,0.0000,0.296,0,4,3.003600
2.301,2.0000,2.0000,0.0000,0.230,0,4,3.003900
2.401,2.0000,2.0000,0.0000,0.347,0,4,3.004200
2.501,2.0000,2.0000,0.0000,0.269,0,4,3.004500
2.601,2.0000,2.0000,0.0000,0.265,0,4,3.004800
2.701,2.0000,2.0000,0.0000,0.242,0,4,3.005100
2.801,2.0000,2.0000,0.0000,0.353,0,4,3.005400
2.901,2.0000,2.0000,0.0000,0.925,0,4,3.005700
3.001,2.0000,2.0000,0.0000,0.327,0,4,3.006000
3.101,2.0000,2.0000,0.0000,0.259,0,4,3.006300
3.201,2.0000,2.0000,0.0000,0.247,0,4,3.006600
3.301,2.0000,2.0000,0.0000,0.251,0,4,3.006900
3.401,2.0000,2.0000,0.0000,0.237,0,4,3.007200
3.501,2.0000,2.0000,0.0000,0.257,0,4,3.007500
3.601,2.0000,2.0000,0.0000,0.261,0,4,3.007800
3.701,2.0000,2.0000,0.0000,0.245,0,4,3.008100
3.801,2.0000,2.0000,0.0000,0.410,0,4,3.008400
3.901,2.0000,2.0000,0.0000,0.333,0,4,3.008700
4.002,2.0000,2.0000,0.0000,0.251,0,4,3.009000
4.102,2.0000,2.0000,0.0000,0.400,0,4,3.009300
4.201,2.0000,2.0000,0.0000,0.241,0,4,3.009600
4.301,2.0000,2.0000,0.0000,0.254,0,4,3.009900
4.401,2.0000,2.0000,0.0000,0.233,0,4,3.010200
4.501,2.0000,2.0000,0.0000,0.360,0,4,3.010500
4.601,2.0000,2.0000,0.0000,0.256,0,4,3.010800
4.701,2.0000,2.0000,0.0000,0.460,0,4,3.011100
4.801,2.0000,2.0000,0.0000,0.252,0,4,3.011400
4.901,2.0000,2.0000,0.0000,0.358,0,4,3.011700
5.001,2.0000,2.0000,0.0000,0.355,0,4,3.012000
5.101,2.0000,2.0000,0.0000,0.314,0,4,3.012300
5.201,2.0000,2.0000,0.0000,0.253,0,4,3.012600
5.301,2.0000,2.0000,0.0000,0.254,0,4,3.012900
5.401,2.0000,2.0000,0.0000,0.227,0,4,3.013200
5.501,2.0000,2.0000,0.0000,0.255,0,4,3.013500
5.601,2.0000,2.0000,0.0000,0.297,0,4,3.013800
5.701,2.0000,2.0000,0.0000,0.504,0,4,3.014100
5.801,2.0000,2.0000,0.0000,0.386,0,4,3.014400
5.901,2.0000,2.0000,0.0000,0.255,0,4,3.014700
6.001,2.0000,2.0000,0.0000,0.296,0,4,3.015000
6.101,2.0000,2.0000,0.0000,0.223,0,4,3.015300
6.201,2.0000,2.0000,0.0000,0.246,0,4,3.015600
6.301,2.0000,2.0000,0.0000,0.404,0,4,3.015900
6.402,2.0000,2.0000,0.0000,0.650,0,4,3.016200
6.501,2.0000,2.0000,0.0000,0.443,0,4,3.016500
6.601,2.0000,2.0000,0.0000,0.260,0,4,3.016800
6.702,2.0000,2.0000,0.0000,0.657,0,4,3.017100
6.801,2.0000,2.0000,0.0000,0.506,0,4,3.017400
6.901,2.0000,2.0000,0.0000,0.393,0,4,3.017700
7.001,2.0000,2.0000,0.0000,0.509,0,4,3.018000
7.102,2.0000,2.0000,0.0000,0.361,0,4,3.018300
7.201,2.0000,2.0000,0.0000,0.260,0,4,3.018600
7.301,2.0000,2.0000,0.0000,0.225,0,4,3.018900
7.401,2.0000,2.0000,0.0000,0.276,0,4,3.019200
7.501,2.0000,2.0000,0.0000,0.389,0,4,3.019500
7.603,2.0000,2.0000,0.0000,1.286,0,4,3.019800
7.702,2.0000,2.0000,0.0000,0.742,0,4,3.020100
7.801,2.0000,2.0000,0.0000,0.280,0,4,3.020400
7.901,2.0000,2.0000,0.0000,0.231,0,4,3.020700
8.001,2.0000,2.0000,0.0000,0.289,0,4,3.021000
8.101,2.0000,2.0000,0.0000,0.303,0,4,3.021300
8.201,2.0000,2.0000,0.0000,0.234,0,4,3.021600
8.301,2.0000,2.0000,0.0000,0.230,0,4,3.021900
8.401,2.0000,2.0000,0.0000,0.271,0,4,3.022200
8.501,2.0000,2.0000,0.0000,0.232,0,4,3.022500
8.601,2.0000,2.0000,0.0000,0.384,0,4,3.022800
8.701,2.0000,2.0000,0.0000,0.238,0,4,3.023100
8.801,2.0000,2.0000,0.0000,0.517,0,4,3.023400
8.901,2.0000,2.0000,0.0000,0.385,0,4,3.023700
9.001,2.0000,2.0000,0.0000,0.238,0,4,3.024000
9.101,2.0000,2.0000,0.0000,0.362,0,4,3.024300
9.201,2.0000,2.0000,0.0000,0.317,0,4,3.024600
9.301,2.0000,2.0000,0.0000,0.330,0,4,3.024900
9.401,2.0000,2.0000,0.0000,0.336,0,4,3.025200
9.501,2.0000,2.0000,0.0000,0.265,0,4,3.025500
9.601,2.0000,2.0000,0.0000,0.369,0,4,3.025800
9.701,2.0000,2.0000,0.0000,0.283,0,4,3.026100
9.802,2.0000,2.0000,0.0000,0.452,0,4,3.026400
9.901,2.0000,2.0000,0.0000,0.422,0,4,3.026700
10.001,2.0000,2.0000,0.0000,0.233,0,4,3.027000
10.102,2.0000,2.0000,0.0000,0.504,0,4,3.027300
10.201,2.0000,2.0000,0.0000,0.276,0,4,3.027600
10.301,2.0000,2.0000,0.0000,0.341,0,4,3.027900
10.401,2.0000,2.0000,0.0000,0.233,0,4,3.028200
10.501,2.0000,2.0000,0.0000,0.271,0,4,3.028500
10.601,2.0000,2.0000,0.0000,0.227,0,4,3.028800
