t_sec,x,y,z,solve_ms
9.334,2.1978,0.1927,-0.1471,1.136
14.839,2.1702,0.1816,-0.1913,1.654
20.354,2.1312,0.1673,-0.1621,0.784
25.858,2.1321,0.1788,-0.2474,0.954
31.365,2.1332,0.1808,-0.2103,0.878
36.880,2.1690,0.2267,-0.1913,1.781
42.384,2.1059,0.1540,-0.1780,0.870
47.901,2.1690,0.2109,-0.2179,0.884
53.402,2.1567,0.1696,-0.2294,0.965
58.911,2.1255,0.1996,-0.2272,1.289
64.426,2.1179,0.1786,-0.2036,1.517
69.929,2.0969,0.1897,-0.2345,1.207
75.434,2.1519,0.1978,-0.2393,1.073
80.942,2.1467,0.1602,-0.2056,1.160
86.447,2.1639,0.2040,-0.2080,1.464
91.958,2.1527,0.2351,-0.1881,1.901
97.473,2.0869,0.1769,-0.1917,1.046
102.979,2.1522,0.2640,-0.2113,1.617
108.486,2.1330,0.2208,-0.1988,1.374
113.996,2.1274,0.2433,-0.1996,0.878
119.515,2.1236,0.2271,-0.1914,1.641
125.023,2.0895,0.2480,-0.1848,1.377
130.534,2.0744,0.2506,-0.1756,1.433
130.539,2.1550,0.1876,-0.3209,2.496
136.053,2.1424,0.1879,-0.3124,1.046
