t_sec,x,y,z,solve_ms
9.330,2.1230,0.1387,-0.1411,3.484
14.836,2.2682,0.3235,-0.2756,1.808
20.342,2.2284,0.2490,-0.2399,1.020
25.849,2.2816,0.2997,-0.2550,1.115
31.360,2.2702,0.2852,-0.2777,1.065
36.868,2.2329,0.2817,-0.2521,1.141
42.374,2.2851,0.2484,-0.2258,1.212
47.886,2.2542,0.2420,-0.2486,1.264
53.405,2.2887,0.2669,-0.2284,0.923
58.909,2.2526,0.2660,-0.2294,1.714
64.422,2.2873,0.2867,-0.2740,1.142
69.926,2.2705,0.2810,-0.2683,1.170
75.429,2.3148,0.2762,-0.2551,0.940
80.946,2.2261,0.2224,-0.2937,1.834
86.458,2.3178,0.3119,-0.2561,1.088
91.968,2.2701,0.3043,-0.2917,1.258
97.476,2.2206,0.2641,-0.3283,1.733
102.979,2.2927,0.2930,-0.3099,1.924
108.492,2.2641,0.2571,-0.2955,0.894
114.002,2.3276,0.2864,-0.3400,0.901
119.503,2.2956,0.2338,-0.2879,1.267
125.009,2.2572,0.2896,-0.2938,1.405
136.032,2.2976,0.2762,-0.3134,1.430
