t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.208,4.0189,1.9761,0.0216,7.359,4,4
1.311,4.0433,1.9872,-0.0339,10.227,4,4
1.409,4.0113,2.0021,-0.0209,8.128,4,4
1.510,4.0327,1.9788,-0.0481,9.512,4,4
1.607,4.0301,1.9713,-0.0452,5.725,4,4
1.709,4.0356,1.9685,-0.0496,7.417,4,4
1.809,4.0461,2.0194,-0.0580,7.709,4,4
1.908,4.0143,2.0011,-0.0202,7.002,4,4
2.010,3.9958,1.9903,-0.0620,8.463,4,4
2.110,3.9898,1.9453,-0.0372,8.894,4,4
2.209,3.9948,1.9650,-0.0452,7.843,4,4
2.307,3.9621,1.9637,-0.0435,6.141,4,4
2.409,3.9645,1.9915,-0.0305,8.011,4,4
2.508,3.9921,1.9632,-0.0411,7.394,4,4
2.608,3.9424,1.9567,-0.0420,6.680,4,4
2.708,3.9895,1.9634,-0.0721,7.250,4,4
2.808,3.9783,1.9587,-0.0273,6.755,4,4
2.912,3.9558,1.9054,-0.0271,10.800,4,4
3.009,3.9798,1.8967,-0.0041,7.470,4,4
3.108,3.9968,1.9114,-0.0061,7.586,4,4
3.211,3.9693,1.8807,-0.0130,9.787,4,4
3.311,3.9882,1.8304,0.0029,10.043,4,4
3.409,3.9918,1.8527,-0.0047,7.743,4,4
3.511,3.9809,1.8427,-0.0070,10.273,4,4
3.608,3.9826,1.8440,-0.0116,7.029,4,4
3.713,4.0037,1.8710,-0.0145,12.394,4,4
3.808,3.9901,1.8776,0.0438,6.823,4,4
3.911,3.9938,1.8659,-0.0068,9.606,4,4
4.008,4.0001,1.8600,-0.0002,7.611,4,4
4.109,4.0021,1.9192,0.0366,8.328,4,4
4.208,4.0324,1.9235,-0.0307,7.178,4,4
4.308,4.0209,1.9408,0.0221,7.227,4,4
4.407,4.0393,1.9340,0.0271,6.632,4,4
4.508,4.0536,1.9344,0.0390,7.006,4,4
4.608,4.0420,1.9251,0.0196,7.382,4,4
4.708,4.0284,1.9131,0.0118,7.285,4,4
4.809,4.0160,1.9487,0.0303,7.527,4,4
4.911,4.0232,1.9590,0.0452,10.201,4,4
5.007,4.0362,2.0050,0.0566,6.109,4,4
