t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.113,4.0038,-0.0128,-0.0029,10.643,3,4
1.215,4.0395,-0.0376,-0.0275,13.492,3,4
1.310,3.9715,-0.0234,0.0011,8.739,3,4
1.411,3.9678,-0.0307,-0.0369,10.403,4,4
1.510,4.0010,-0.0401,-0.0531,9.214,4,4
1.609,4.0071,-0.0145,-0.0521,8.047,4,4
1.716,4.0100,0.0110,-0.0771,14.641,4,4
1.811,4.0079,-0.0249,-0.0915,10.673,4,4
1.908,4.0039,-0.0112,-0.0839,7.186,4,4
2.008,4.0166,-0.0223,-0.0817,7.082,4,4
2.111,4.0531,-0.0048,-0.0990,10.098,4,4
2.208,4.0067,0.0306,-0.1213,7.057,4,4
2.313,4.0322,-0.0157,-0.1115,12.150,4,4
2.409,3.9980,-0.0010,-0.1393,8.477,4,4
2.508,4.0333,-0.0168,-0.1479,7.394,4,4
2.609,4.0076,-0.0074,-0.1085,8.343,4,4
2.709,4.0110,-0.0325,-0.1044,8.348,4,4
2.808,4.0134,-0.0144,-0.1484,7.333,4,4
2.908,3.9842,-0.0285,-0.0998,7.246,4,4
3.009,4.0314,-0.0475,-0.1208,7.478,4,4
3.110,4.0045,-0.0249,-0.1130,9.213,4,4
3.208,3.9885,-0.0404,-0.1214,7.503,4,4
3.307,3.9979,-0.0249,-0.1321,6.529,4,4
3.408,3.9946,-0.0566,-0.1383,7.256,4,4
3.507,4.0323,-0.0379,-0.1130,6.405,4,4
3.607,4.0089,-0.0468,-0.0974,6.069,4,4
3.708,4.0447,-0.0929,-0.1148,7.009,4,4
3.808,4.0388,-0.0289,-0.0978,6.962,4,4
3.906,4.0289,-0.0226,-0.0995,5.836,4,4
4.011,4.0239,-0.0323,-0.0892,10.720,4,4
4.108,4.0377,-0.0352,-0.1366,7.344,4,4
4.208,4.0425,-0.0469,-0.1047,7.130,4,4
4.308,4.0486,-0.0225,-0.1131,7.095,4,4
4.408,4.0320,-0.0232,-0.0578,7.138,4,4
4.509,4.0339,-0.0038,-0.0700,7.698,4,4
4.609,4.0220,-0.0118,-0.0459,7.883,4,4
4.707,3.9652,-0.0368,-0.0605,6.342,4,4
4.807,4.0028,-0.0094,-0.0643,5.989,4,4
4.913,3.9884,0.0067,-0.0625,12.268,4,4
5.007,4.0339,-0.0101,-0.0397,6.278,4,4
5.108,4.0022,0.0282,-0.0457,7.538,4,4
5.208,4.0191,0.0768,-0.0674,7.782,4,4
5.310,4.0217,0.0646,-0.0258,9.251,4,4
5.407,4.0158,0.0591,-0.0333,6.717,4,4
5.510,4.0492,0.0512,-0.0165,8.807,4,4
