t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.115,2.0029,0.0123,0.0053,14.081,3,4
1.212,2.0096,0.0155,0.0134,10.801,3,4
1.310,2.1065,0.0307,0.0070,9.031,3,4
1.410,2.0140,0.0155,0.0059,9.206,3,4
1.519,2.0392,0.0233,0.0098,18.237,3,4
1.613,2.0688,0.0226,-0.0219,11.779,3,4
1.710,2.0450,0.0219,-0.0184,9.647,3,4
1.810,2.0166,-0.0124,-0.0296,9.227,3,4
1.909,2.0235,0.0139,-0.0388,8.237,4,4
2.012,2.0046,-0.0023,-0.0491,10.877,4,4
2.110,2.0200,-0.0282,-0.0665,9.253,4,4
2.212,1.9933,0.0123,-0.0602,11.229,4,4
2.310,1.9583,-0.0471,-0.1125,9.494,4,4
2.411,2.0139,-0.0215,-0.0909,9.786,4,4
2.512,2.0172,-0.0232,-0.1118,11.160,4,4
2.609,2.0047,-0.0009,-0.1084,8.181,4,4
2.708,2.0229,-0.0138,-0.0868,6.937,4,4
2.813,1.9580,0.0094,-0.1173,11.907,4,4
2.908,1.9999,-0.0753,-0.1232,7.529,4,4
3.008,1.9508,-0.0612,-0.1112,6.529,4,4
3.110,1.9980,-0.0166,-0.1266,8.615,4,4
3.208,1.9401,-0.0249,-0.1233,7.543,4,4
3.309,1.9780,-0.0620,-0.1247,7.802,4,4
3.409,1.9974,-0.0522,-0.1284,7.788,4,4
3.512,1.9813,-0.0474,-0.0982,10.644,4,4
3.612,1.9856,-0.0594,-0.0989,10.651,4,4
3.707,1.9532,-0.0449,-0.1110,6.074,4,4
3.808,1.9716,-0.0713,-0.1181,7.611,4,4
3.908,2.0276,-0.0196,-0.1250,6.324,4,4
4.009,1.9988,-0.0894,-0.1104,7.734,4,4
4.108,2.0582,-0.0359,-0.0822,7.414,4,4
4.208,2.0335,-0.0298,-0.1210,7.017,4,4
4.309,2.0164,-0.0348,-0.0819,8.395,4,4
4.409,2.0410,-0.0225,-0.1147,7.884,4,4
4.507,1.9940,-0.0201,-0.1181,6.263,4,4
4.608,2.0434,-0.0262,-0.1326,6.924,4,4
4.708,2.0454,0.0042,-0.1094,7.523,4,4
4.807,2.0361,-0.0241,-0.0993,6.216,4,4
4.908,2.0412,-0.0026,-0.0783,6.737,4,4
5.008,1.9968,0.0030,-0.0567,6.951,4,4
5.108,1.9641,-0.0129,-0.0613,6.724,4,4
5.208,2.0025,-0.0258,-0.0641,6.551,4,4
5.310,1.9786,-0.0171,-0.0735,8.699,4,4
5.410,1.9905,-0.0310,-0.0537,9.107,4,4
