t_sec,x,y,z,solve_ms
7.849,0.0025,-0.0075,4.7464,5.532
13.359,0.1539,0.1622,4.7706,1.640
18.863,0.1042,0.1533,4.8702,0.980
24.380,0.1431,0.1286,4.8234,1.053
29.889,0.1457,0.1128,4.8079,2.204
35.392,0.1246,0.1177,4.8305,1.648
40.901,0.0911,0.1043,4.8997,0.926
46.415,0.1084,0.1005,4.8828,1.289
51.933,0.1014,0.1082,4.8508,1.013
57.450,0.1332,0.0981,4.9047,1.718
62.958,0.1513,0.0991,4.8583,1.249
68.474,0.1095,0.1066,4.9004,1.618
73.986,0.1528,0.1180,4.8252,1.085
79.497,0.1385,0.1209,4.8931,1.188
85.014,0.1533,0.1345,4.8577,1.532
90.525,0.1436,0.1310,4.9462,1.026
96.035,0.1878,0.1374,4.8171,1.714
101.547,0.3014,0.2136,4.8545,1.946
107.062,0.4829,0.3579,4.8568,1.847
112.562,0.6361,0.5905,4.8540,1.213
118.075,0.6733,0.4645,4.8616,1.213
123.586,0.6619,0.4911,4.8769,1.162
129.094,0.6828,0.5577,4.8220,1.605
134.608,0.6401,0.4926,4.7033,1.739
