t_sec,x,y,z,solve_ms
9.231,2.1827,0.1584,-0.1716,2.058
14.746,2.0980,0.1087,-0.2018,1.119
20.264,2.1371,0.1031,-0.1647,1.736
25.773,2.1630,0.1559,-0.1941,0.927
31.283,2.1375,0.1099,-0.1543,1.412
36.786,2.1516,0.1279,-0.1746,1.162
42.300,2.1690,0.1161,-0.1668,1.759
47.800,2.1454,0.1029,-0.1794,1.619
53.312,2.1048,0.0882,-0.1852,1.143
58.823,2.1064,0.1518,-0.2085,1.070
64.338,2.1325,0.1331,-0.1559,1.078
69.854,2.1145,0.1244,-0.1875,1.399
75.355,2.1004,0.0973,-0.1742,1.780
80.856,2.1353,0.0795,-0.1911,0.967
86.363,2.1082,0.1249,-0.1438,0.890
91.870,2.1235,0.0849,-0.1722,0.762
97.389,2.0877,0.1026,-0.1750,1.289
102.894,2.0872,0.0896,-0.1673,0.931
108.398,2.1165,0.1527,-0.1681,1.051
113.900,2.1111,0.1370,-0.1815,1.810
119.402,2.1231,0.1136,-0.1556,0.948
124.911,2.1257,0.1345,-0.1366,1.723
130.425,2.1010,0.1483,-0.2000,1.285
135.940,2.1241,0.0893,-0.1466,1.081
