t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
2.945,9.3172,3.7383,4.7418,1.545,2,2,0.104440
3.043,9.3269,3.7168,4.7610,0.811,3,1,0.028946
3.143,9.3370,3.7181,4.7438,0.466,3,1,0.016894
3.243,9.3216,3.7218,4.7538,0.505,3,1,0.012025
3.343,9.3203,3.7223,4.7585,0.410,3,1,0.009422
3.443,9.3270,3.7224,4.7684,0.845,3,1,0.007821
3.544,9.3332,3.7259,4.7702,0.622,3,1,0.006750
3.644,9.3417,3.7255,4.7726,0.570,3,1,0.005994
3.743,9.3384,3.7259,4.7726,0.415,3,1,0.005438
3.843,9.3388,3.7259,4.7761,0.411,3,1,0.005018
3.943,9.3355,3.7271,4.7766,0.373,3,1,0.004694
4.044,9.3337,3.7294,4.7761,0.723,3,1,0.004440
4.143,9.3338,3.7325,4.7758,0.417,3,1,0.004238
4.244,9.3324,3.7384,4.7792,0.817,3,1,0.004075
4.343,9.3323,3.7424,4.7810,0.410,3,1,0.003944
4.443,9.3253,3.7463,4.7858,0.810,3,1,0.003837
4.544,9.3204,3.7472,4.7884,0.687,3,1,0.003749
4.643,9.3193,3.7482,4.7901,0.356,3,1,0.003677
4.744,9.3152,3.7482,4.7946,0.419,3,1,0.003617
4.844,9.3122,3.7482,4.7972,0.724,3,1,0.003568
4.945,9.3060,3.7497,4.8004,1.091,3,1,0.003527
5.044,9.3040,3.7530,4.8027,0.838,3,1,0.003493
5.143,9.3025,3.7567,4.8038,0.479,3,1,0.003464
5.243,9.3020,3.7602,4.8058,0.800,3,1,0.003440
5.343,9.2991,3.7640,4.8067,0.518,3,1,0.003421
5.444,9.2927,3.7659,4.8114,0.874,3,1,0.003404
5.544,9.2925,3.7683,4.8136,0.689,3,1,0.003390
5.644,9.2929,3.7707,4.8171,0.923,3,1,0.003378
5.743,9.2973,3.7733,4.8201,0.609,3,1,0.003369
5.844,9.2924,3.7749,4.8202,0.603,3,1,0.003360
5.943,9.2919,3.7760,4.8206,0.477,3,1,0.003354
6.043,9.2916,3.7760,4.8236,0.544,3,1,0.003348
6.143,9.2884,3.7763,4.8239,0.448,3,1,0.003343
6.244,9.2898,3.7767,4.8229,0.815,3,1,0.003339
6.344,9.2920,3.7758,4.8237,0.658,3,1,0.003335
6.444,9.2990,3.7766,4.8250,0.482,3,1,0.003333
6.545,9.3002,3.7764,4.8259,0.896,3,1,0.003330
6.644,9.3043,3.7766,4.8251,1.198,3,1,0.003328
6.743,9.3080,3.7762,4.8252,0.500,3,1,0.003326
6.844,9.3139,3.7758,4.8223,0.684,3,1,0.003325
6.943,9.3174,3.7751,4.8230,0.454,3,1,0.003324
7.044,9.3133,3.7731,4.8209,0.498,3,1,0.003323
7.144,9.3150,3.7732,4.8199,0.699,3,1,0.003322
7.244,9.3225,3.7737,4.8182,1.300,3,1,0.003321
