t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
0.715,0.0197,-0.0236,-0.0218,14.211,3,4
0.819,-0.0481,-0.0251,0.0162,12.621,3,4
0.909,0.0432,-0.0143,0.0296,8.836,3,4
1.012,0.0351,-0.0192,0.0319,11.593,3,4
1.117,0.0194,-0.0096,0.0203,16.066,3,4
1.211,-0.0138,-0.0132,0.0626,10.278,3,4
1.310,0.0378,-0.0077,0.0894,9.703,3,4
1.411,-0.0146,-0.0084,0.0504,9.937,3,4
1.509,-0.0229,0.0007,0.0073,7.895,3,4
1.610,0.0004,-0.0051,0.0327,9.260,3,4
1.714,0.0237,0.0057,-0.0124,12.995,3,4
1.809,-0.0290,0.0067,0.0052,8.097,3,4
1.909,0.0201,0.0144,-0.0203,8.410,3,4
2.007,0.0110,0.0223,-0.0256,6.333,3,4
2.108,0.0016,0.0370,-0.0304,7.824,3,4
2.207,-0.0149,0.0161,-0.0303,5.990,3,4
2.310,0.0203,0.0029,-0.0912,8.868,3,4
2.409,-0.0217,0.0116,-0.0291,7.815,3,4
2.508,0.0510,-0.0071,-0.0429,7.245,3,4
2.608,0.0682,-0.0006,-0.0149,6.887,3,4
2.708,0.0367,-0.0088,-0.0399,7.104,3,4
2.811,0.0590,-0.0056,-0.0466,10.005,3,4
2.909,-0.0095,-0.0128,-0.0393,8.142,4,4
3.008,-0.0311,0.0024,-0.0245,7.602,4,4
3.110,0.0005,-0.0244,-0.0045,8.727,4,4
3.208,-0.0216,-0.0046,-0.0058,6.696,4,4
3.309,-0.0055,0.0001,0.0251,8.102,4,4
3.411,-0.0444,-0.0266,-0.0219,10.582,4,4
3.508,0.0168,-0.0207,0.0080,7.581,4,4
3.613,-0.0094,-0.0436,0.0104,12.660,4,4
3.711,0.0175,-0.0257,0.0413,10.259,4,4
3.808,0.0226,-0.0291,0.0157,7.338,4,4
3.910,0.0363,0.0074,0.0117,8.777,4,4
4.010,0.0502,-0.0147,0.0312,9.234,4,4
4.112,0.0736,0.0103,0.0068,10.829,4,4
4.208,0.0715,0.0044,0.0254,7.569,4,4
4.309,0.0430,-0.0023,0.0120,8.322,4,4
4.410,0.0689,-0.0299,0.0135,9.014,4,4
4.510,0.0757,-0.0043,0.0016,8.989,4,4
4.609,0.0727,0.0238,0.0005,7.526,4,4
4.710,0.0937,0.0121,0.0036,8.969,4,4
4.807,0.0630,0.0322,-0.0320,5.817,4,4
4.908,0.0762,-0.0256,-0.0046,7.454,4,4
