t_sec,x,y,z,solve_ms
8.416,4.1555,0.1763,-0.1806,2.030
24.932,4.1110,0.1704,-0.1326,1.825
30.447,4.1204,0.0885,-0.1565,1.570
35.956,4.0675,0.0966,-0.1512,1.355
46.980,4.0764,0.1533,-0.1648,1.794
52.480,4.0833,0.0891,-0.1662,1.679
57.987,4.0881,0.1677,-0.1661,1.144
63.500,4.0405,0.1285,-0.1726,0.854
69.012,4.0884,0.1751,-0.1495,1.291
74.514,4.0870,0.0901,-0.1715,1.065
80.028,4.0356,0.1918,-0.1491,1.636
85.537,4.1161,0.0853,-0.1461,1.277
91.039,4.0558,0.1644,-0.1588,1.116
96.553,4.0650,0.1256,-0.1618,1.822
102.067,4.0844,0.1678,-0.1279,1.750
107.574,4.0284,0.0946,-0.1409,0.844
113.078,4.0688,0.0913,-0.1321,0.858
118.595,4.0672,0.1268,-0.1399,1.592
124.101,4.0145,0.1314,-0.1689,2.414
129.603,4.0617,0.1219,-0.1361,1.790
135.108,4.0591,0.0972,-0.1636,1.169
