t_sec,x,y,z,solve_ms,n_zero_weights
9.242,-0.0088,0.0066,-0.1437,2.789,3
14.750,0.0300,0.0103,-0.1266,2.682,0
20.257,0.0084,-0.0033,-0.1234,2.382,0
25.761,0.0091,0.0389,-0.1219,2.176,0
31.277,0.0187,-0.0254,-0.1320,2.453,0
36.790,0.0470,0.0184,-0.1575,2.452,0
36.798,0.0408,0.0149,-0.1588,7.365,0
42.295,0.0471,0.0252,-0.1672,3.434,0
47.807,0.0569,0.0116,-0.0866,1.813,0
53.315,-0.0203,0.0178,-0.1406,2.980,2
58.829,0.0549,0.0406,-0.0991,2.923,2
64.339,0.0339,0.0380,-0.1067,1.994,2
69.855,0.0370,-0.0152,-0.1322,3.484,0
75.353,0.0671,0.0298,-0.0931,1.987,0
80.861,0.0283,0.0491,-0.1581,2.227,2
86.367,0.0556,0.0042,-0.1140,3.218,2
91.875,0.0322,0.0303,-0.1468,3.747,2
97.381,0.0361,-0.0123,-0.1161,1.937,2
102.893,-0.0277,0.0456,-0.1339,1.981,2
108.402,-0.0135,-0.0011,-0.0975,2.555,2
113.916,0.0529,0.0461,-0.1186,3.157,2
119.434,0.0107,-0.0350,-0.1440,2.717,2
124.934,-0.0048,0.0526,-0.1498,2.557,2
130.438,0.0185,-0.0046,-0.1316,2.955,2
135.944,-0.0131,-0.0206,0.4250,2.352,0
