t_sec,x,y,z,solve_ms
8.966,4.2213,0.2077,-0.2144,1.252
14.479,4.1407,0.1164,-0.1410,1.023
19.999,4.1572,0.1619,-0.1408,1.133
31.011,4.1353,0.1618,-0.1687,0.798
36.530,4.1640,0.1623,-0.1634,1.886
42.035,4.1105,0.1429,-0.1035,1.861
47.550,4.0883,0.0944,-0.1002,1.766
53.058,4.0698,0.0979,-0.0666,1.704
58.577,4.0532,0.1045,-0.0403,0.945
64.090,4.0673,0.0679,-0.0585,1.679
75.103,4.0840,0.0793,-0.0559,1.626
86.128,4.0729,0.0790,-0.0467,1.741
91.629,4.0733,0.1343,-0.0240,0.999
102.646,4.0392,0.0969,-0.0337,1.527
108.156,4.0988,0.1357,-0.0128,1.597
119.175,4.1746,0.1774,-0.0202,0.985
124.678,4.1451,0.1364,-0.0043,0.918
130.186,4.1229,0.1842,-0.0085,1.749
135.699,4.1225,0.1713,-0.1910,1.704
