t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.201,3.9992,1.9989,4.9145,0.472,3,1,0.056566
1.301,3.9950,2.0048,4.9373,0.396,3,1,0.023482
1.402,3.9815,1.9907,4.9326,0.483,3,1,0.014915
1.501,3.9873,1.9975,4.9356,0.451,3,1,0.011022
1.602,3.9933,2.0066,4.9326,0.583,3,1,0.008824
1.702,3.9928,2.0057,4.9353,0.603,3,1,0.007430
1.802,3.9955,2.0093,4.9319,0.583,3,1,0.006478
1.901,3.9947,2.0080,4.9301,0.323,3,1,0.005796
2.001,3.9926,2.0083,4.9279,0.318,3,1,0.005290
2.101,3.9907,2.0073,4.9302,0.274,3,1,0.004904
2.201,3.9878,2.0055,4.9312,0.555,3,1,0.004605
2.301,3.9842,2.0037,4.9315,0.296,3,1,0.004369
2.401,3.9835,2.0035,4.9257,0.331,3,1,0.004181
2.501,3.9833,2.0024,4.9252,0.274,3,1,0.004030
2.602,3.9829,2.0028,4.9250,0.605,3,1,0.003907
2.701,3.9784,2.0013,4.9257,0.398,3,1,0.003807
2.801,3.9774,2.0012,4.9239,0.320,3,1,0.003724
2.901,3.9761,2.0011,4.9243,0.466,3,1,0.003656
3.001,3.9749,2.0027,4.9248,0.323,3,1,0.003600
3.102,3.9735,2.0021,4.9233,0.297,3,1,0.003554
3.201,3.9696,2.0030,4.9244,0.286,3,1,0.003515
3.302,3.9703,2.0065,4.9231,0.363,3,1,0.003483
3.401,3.9702,2.0082,4.9232,0.292,3,1,0.003456
3.502,3.9718,2.0088,4.9241,0.687,3,1,0.003434
3.601,3.9699,2.0083,4.9232,0.316,3,1,0.003415
3.701,3.9691,2.0051,4.9232,0.432,3,1,0.003399
3.801,3.9702,2.0053,4.9206,0.309,3,1,0.003386
3.901,3.9666,2.0025,4.9198,0.325,3,1,0.003375
4.001,3.9667,2.0042,4.9184,0.302,3,1,0.003366
4.101,3.9706,2.0053,4.9160,0.306,3,1,0.003358
4.201,3.9718,2.0055,4.9160,0.448,3,1,0.003352
4.301,3.9736,2.0036,4.9146,0.336,3,1,0.003346
4.402,3.9758,2.0023,4.9111,0.540,3,1,0.003342
4.501,3.9794,2.0015,4.9116,0.284,3,1,0.003338
4.602,3.9805,2.0001,4.9096,0.749,3,1,0.003334
4.701,3.9813,1.9984,4.9076,0.438,3,1,0.003332
4.801,3.9799,1.9959,4.9057,0.358,3,1,0.003329
4.902,3.9796,1.9922,4.9064,0.552,3,1,0.003327
5.001,3.9828,1.9931,4.9065,0.620,3,1,0.003326
5.101,3.9832,1.9920,4.9044,0.441,3,1,0.003325
5.201,3.9830,1.9941,4.9038,0.351,3,1,0.003323
5.301,3.9830,1.9956,4.9034,0.451,3,1,0.003322
5.402,3.9831,1.9932,4.9011,0.555,3,1,0.003322
5.501,3.9838,1.9942,4.9018,0.330,3,1,0.003321
5.601,3.9841,1.9943,4.9003,0.428,3,1,0.003320
5.701,3.9819,1.9928,4.8983,0.347,3,1,0.003320
5.801,3.9840,1.9953,4.8975,0.718,3,1,0.003319
5.901,3.9832,1.9944,4.8969,0.539,3,1,0.003319
6.002,3.9851,1.9964,4.8976,0.799,3,1,0.003319
6.101,3.9840,1.9957,4.8947,0.621,3,1,0.003319
6.201,3.9837,1.9984,4.8949,0.460,3,1,0.003318
6.301,3.9800,1.9973,4.8938,0.508,3,1,0.003318
6.401,3.9759,1.9987,4.8929,0.488,3,1,0.003318
6.501,3.9737,1.9998,4.8913,0.405,3,1,0.003318
6.601,3.9731,2.0013,4.8912,0.406,3,1,0.003318
6.701,3.9714,2.0024,4.8912,0.323,3,1,0.003318
6.801,3.9705,2.0038,4.8881,0.319,3,1,0.003318
6.901,3.9708,2.0068,4.8876,0.581,3,1,0.003318
7.001,3.9706,2.0078,4.8854,0.306,3,1,0.003318
7.102,3.9704,2.0089,4.8843,0.572,3,1,0.003318
7.201,3.9689,2.0088,4.8818,0.450,3,1,0.003318
7.301,3.9679,2.0087,4.8821,0.545,3,1,0.003318
7.402,3.9673,2.0097,4.8829,0.955,3,1,0.003317
7.501,3.9679,2.0133,4.8818,0.319,3,1,0.003317
7.602,3.9706,2.0128,4.8805,0.660,3,1,0.003317
7.701,3.9695,2.0103,4.8807,0.718,3,1,0.003317
7.801,3.9693,2.0076,4.8804,0.299,3,1,0.003317
7.902,3.9737,2.0065,4.8805,0.548,3,1,0.003317
8.002,3.9759,2.0069,4.8799,0.571,3,1,0.003317
8.101,3.9765,2.0029,4.8789,0.462,3,1,0.003317
8.201,3.9759,1.9983,4.8793,0.452,3,1,0.003317
8.302,3.9759,1.9962,4.8798,0.579,3,1,0.003317
8.401,3.9773,1.9935,4.8769,0.393,3,1,0.003317
8.502,3.9777,1.9900,4.8763,0.706,3,1,0.003317
8.601,3.9779,1.9876,4.8766,0.511,3,1,0.003317
8.701,3.9788,1.9862,4.8743,0.394,3,1,0.003317
8.801,3.9797,1.9856,4.8739,0.353,3,1,0.003317
8.901,3.9797,1.9864,4.8741,0.326,3,1,0.003317
9.001,3.9813,1.9876,4.8728,0.332,3,1,0.003317
9.102,3.9808,1.9882,4.8736,0.548,3,1,0.003317
9.202,3.9838,1.9908,4.8742,0.722,3,1,0.003317
9.301,3.9837,1.9913,4.8750,0.519,3,1,0.003317
9.402,3.9848,1.9951,4.8735,0.522,3,1,0.003317
9.501,3.9824,1.9926,4.8717,0.542,3,1,0.003317
9.601,3.9830,1.9921,4.8720,0.433,3,1,0.003317
9.701,3.9841,1.9949,4.8725,0.337,3,1,0.003317
9.801,3.9833,1.9961,4.8738,0.335,3,1,0.003317
9.901,3.9808,1.9978,4.8756,0.381,3,1,0.003317
10.001,3.9823,1.9988,4.8776,0.354,3,1,0.003317
10.101,3.9811,2.0005,4.8755,0.358,3,1,0.003317
10.201,3.9794,2.0023,4.8773,0.287,3,1,0.003317
10.301,3.9798,2.0047,4.8788,0.431,3,1,0.003317
10.402,3.9764,2.0038,4.8772,0.515,3,1,0.003317
10.501,3.9768,2.0076,4.8796,0.486,3,1,0.003317
10.601,3.9748,2.0095,4.8793,0.429,3,1,0.003317
10.702,3.9722,2.0051,4.8829,0.617,3,1,0.003317
10.802,3.9688,2.0051,4.8839,0.562,3,1,0.003317
10.901,3.9653,2.0023,4.8847,0.492,3,1,0.003317
11.001,3.9618,2.0001,4.8875,0.491,3,1,0.003317
11.101,3.9616,2.0001,4.8872,0.308,3,1,0.003317
11.202,3.9594,2.0012,4.8851,0.531,3,1,0.003317
11.302,3.9598,2.0030,4.8861,0.595,3,1,0.003317
11.401,3.9596,2.0031,4.8865,0.318,3,1,0.003317
11.501,3.9605,2.0034,4.8870,0.548,3,1,0.003317
11.601,3.9576,2.0022,4.8861,0.546,3,1,0.003317
11.701,3.9563,2.0033,4.8875,0.598,3,1,0.003317
11.802,3.9528,2.0007,4.8863,0.699,3,1,0.003317
11.902,3.9509,1.9970,4.8847,0.533,3,1,0.003317
12.002,3.9541,1.9992,4.8836,0.501,3,1,0.003317
12.102,3.9515,1.9994,4.8812,0.537,3,1,0.003317
12.201,3.9537,2.0026,4.8804,0.301,3,1,0.003317
12.301,3.9518,2.0061,4.8804,0.339,3,1,0.003317
12.401,3.9487,2.0052,4.8817,0.300,3,1,0.003317
12.501,3.9489,2.0067,4.8832,0.284,3,1,0.003317
12.601,3.9492,2.0072,4.8824,0.469,3,1,0.003317
12.701,3.9521,2.0094,4.8846,0.424,3,1,0.003317
12.801,3.9530,2.0101,4.8872,0.320,3,1,0.003317
12.901,3.9559,2.0113,4.8896,0.427,3,1,0.003317
13.001,3.9570,2.0138,4.8890,0.397,3,1,0.003317
13.101,3.9573,2.0129,4.8893,0.286,3,1,0.003317
13.201,3.9576,2.0153,4.8884,0.328,3,1,0.003317
13.301,3.9630,2.0216,4.8885,0.278,3,1,0.003317
