t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.301,1.9460,0.0206,4.8468,0.490,3,1,0.053076
1.402,1.9398,0.0218,4.8514,0.439,3,1,0.022865
1.501,1.9539,0.0237,4.8504,0.505,3,1,0.014670
1.602,1.9664,0.0274,4.8486,0.853,3,1,0.010893
1.701,1.9752,0.0239,4.8473,0.381,3,1,0.008746
1.801,1.9768,0.0245,4.8454,0.514,3,1,0.007377
1.901,1.9775,0.0252,4.8493,0.310,3,1,0.006441
2.002,1.9770,0.0247,4.8482,0.404,3,1,0.005769
2.102,1.9826,0.0235,4.8504,0.857,3,1,0.005269
2.202,1.9810,0.0195,4.8503,0.713,3,1,0.004889
2.301,1.9853,0.0185,4.8503,0.501,3,1,0.004593
2.402,1.9880,0.0182,4.8511,0.625,3,1,0.004360
2.502,1.9868,0.0180,4.8509,0.725,3,1,0.004173
2.601,1.9901,0.0185,4.8516,0.376,3,1,0.004023
2.702,1.9896,0.0179,4.8517,0.610,3,1,0.003902
2.802,1.9900,0.0159,4.8527,0.539,3,1,0.003802
2.901,1.9883,0.0143,4.8531,0.353,3,1,0.003721
3.002,1.9882,0.0129,4.8543,0.394,3,1,0.003654
3.101,1.9899,0.0133,4.8547,0.498,3,1,0.003598
3.203,1.9848,0.0125,4.8533,0.841,3,1,0.003552
3.302,1.9843,0.0121,4.8532,0.787,3,1,0.003513
3.401,1.9805,0.0125,4.8532,0.350,3,1,0.003482
3.502,1.9784,0.0126,4.8534,0.701,3,1,0.003455
3.602,1.9781,0.0138,4.8543,0.577,3,1,0.003433
3.701,1.9799,0.0154,4.8561,0.375,3,1,0.003414
3.802,1.9834,0.0158,4.8562,0.463,3,1,0.003399
3.901,1.9824,0.0149,4.8545,0.343,3,1,0.003385
4.001,1.9790,0.0151,4.8551,0.426,3,1,0.003375
4.102,1.9801,0.0132,4.8543,0.616,3,1,0.003365
4.201,1.9796,0.0120,4.8550,0.581,3,1,0.003358
4.302,1.9838,0.0133,4.8540,0.618,3,1,0.003351
4.401,1.9817,0.0132,4.8545,0.348,3,1,0.003346
4.501,1.9816,0.0126,4.8540,0.314,3,1,0.003341
4.601,1.9765,0.0092,4.8559,0.442,3,1,0.003337
4.701,1.9778,0.0079,4.8551,0.450,3,1,0.003334
4.801,1.9762,0.0039,4.8550,0.345,3,1,0.003332
4.901,1.9767,0.0030,4.8546,0.519,3,1,0.003329
5.002,1.9731,-0.0008,4.8551,0.454,3,1,0.003327
5.102,1.9699,-0.0030,4.8565,0.789,3,1,0.003326
5.201,1.9707,-0.0043,4.8567,0.339,3,1,0.003324
5.301,1.9722,-0.0054,4.8555,0.411,3,1,0.003323
5.401,1.9713,-0.0054,4.8553,0.371,3,1,0.003322
5.502,1.9700,-0.0069,4.8545,0.720,3,1,0.003322
5.601,1.9690,-0.0081,4.8544,0.385,3,1,0.003321
5.701,1.9696,-0.0116,4.8559,0.331,3,1,0.003320
5.801,1.9695,-0.0132,4.8552,0.429,3,1,0.003320
5.901,1.9683,-0.0134,4.8533,0.310,3,1,0.003319
6.002,1.9717,-0.0131,4.8509,0.578,3,1,0.003319
6.101,1.9697,-0.0144,4.8496,0.571,3,1,0.003319
6.202,1.9690,-0.0142,4.8508,0.950,3,1,0.003319
6.301,1.9697,-0.0142,4.8496,0.348,3,1,0.003318
6.401,1.9702,-0.0137,4.8477,0.507,3,1,0.003318
6.501,1.9707,-0.0113,4.8476,0.533,3,1,0.003318
6.601,1.9738,-0.0098,4.8479,0.548,3,1,0.003318
6.702,1.9745,-0.0097,4.8474,0.347,3,1,0.003318
6.801,1.9749,-0.0079,4.8486,0.461,3,1,0.003318
6.901,1.9755,-0.0060,4.8470,0.341,3,1,0.003318
7.002,1.9768,-0.0044,4.8467,0.504,3,1,0.003318
7.101,1.9761,-0.0028,4.8474,0.331,3,1,0.003318
7.202,1.9775,-0.0007,4.8478,0.410,3,1,0.003318
7.301,1.9740,-0.0006,4.8483,0.367,3,1,0.003318
7.402,1.9767,0.0026,4.8476,0.577,3,1,0.003318
7.502,1.9725,0.0055,4.8474,0.594,3,1,0.003317
7.601,1.9710,0.0071,4.8461,0.362,3,1,0.003317
7.701,1.9738,0.0100,4.8458,0.351,3,1,0.003317
7.801,1.9708,0.0109,4.8456,0.405,3,1,0.003317
7.901,1.9705,0.0147,4.8459,0.306,3,1,0.003317
8.002,1.9705,0.0163,4.8449,0.466,3,1,0.003317
8.101,1.9721,0.0197,4.8438,0.337,3,1,0.003317
8.201,1.9743,0.0229,4.8435,0.384,3,1,0.003317
8.301,1.9769,0.0248,4.8455,0.392,3,1,0.003317
8.402,1.9740,0.0248,4.8467,0.493,3,1,0.003317
8.501,1.9749,0.0260,4.8477,0.335,3,1,0.003317
8.602,1.9732,0.0261,4.8492,0.576,3,1,0.003317
8.701,1.9750,0.0269,4.8493,0.376,3,1,0.003317
8.802,1.9755,0.0279,4.8491,0.391,3,1,0.003317
