t_sec,x,y,z,solve_ms,n_zero_weights
1.103,0.0296,0.0213,4.8697,2.262,0
1.202,0.0163,-0.0192,4.8669,1.471,0
1.303,0.0388,-0.0078,4.8192,1.438,0
1.403,-0.0222,-0.0348,4.8902,2.648,0
1.503,-0.0143,-0.0302,4.9280,1.852,0
1.603,-0.0033,-0.0280,4.8890,1.745,0
1.702,-0.0310,-0.0658,4.8559,1.342,0
1.803,-0.0612,-0.0564,4.8440,1.517,0
1.902,-0.1092,-0.0594,4.8504,1.404,0
2.003,-0.0712,-0.0711,4.8489,2.569,0
2.104,-0.0862,-0.0851,4.8080,3.004,0
2.202,-0.0975,-0.0659,4.8554,1.467,0
2.302,-0.0847,-0.0543,4.8437,1.595,0
2.402,-0.0992,-0.0700,4.8838,1.309,0
2.502,-0.0782,-0.0820,4.8751,1.474,0
2.602,-0.0958,-0.1029,4.8728,1.367,0
2.702,-0.1091,-0.1142,4.8333,1.345,0
2.802,-0.1056,-0.0914,4.8519,1.344,0
2.902,-0.1154,-0.0988,4.9121,1.340,0
3.002,-0.1317,-0.0878,4.8546,1.322,0
3.102,-0.1270,-0.1120,4.8863,1.340,0
3.202,-0.0674,-0.0852,4.8360,1.450,0
3.303,-0.0606,-0.1003,4.8672,2.036,0
3.402,-0.0352,-0.0674,4.8307,1.304,0
3.504,-0.0428,-0.0288,4.8403,2.731,0
3.602,-0.0739,-0.0358,4.9124,1.376,0
3.702,-0.0786,-0.0459,4.8814,1.395,0
3.802,-0.0192,-0.0159,4.8353,1.417,0
3.903,0.0110,-0.0253,4.7773,1.802,0
4.003,-0.0303,-0.0368,4.8014,1.482,0
4.102,-0.0380,-0.0527,4.8186,1.449,0
4.203,-0.0452,0.0078,4.8531,1.561,0
4.302,-0.0530,-0.0632,4.8343,1.389,0
4.405,-0.0388,-0.0745,4.7783,3.525,0
4.503,-0.0540,-0.0461,4.8138,2.579,0
4.602,-0.0260,-0.0184,4.7763,1.367,0
4.702,-0.0493,-0.0611,4.7998,1.509,0
4.803,-0.0490,-0.0072,4.8213,1.843,0
4.904,-0.0884,-0.0460,4.8356,3.034,0
5.002,-0.0543,-0.0069,4.7452,1.414,0
5.103,-0.0871,-0.0190,4.8342,2.624,0
5.204,-0.0632,-0.0456,4.8022,2.839,0
5.302,-0.0622,-0.0336,4.8134,1.626,0
5.404,-0.0451,-0.0145,4.8287,2.397,0
5.503,-0.0370,-0.0261,4.8161,1.893,0
5.602,-0.0537,-0.0204,4.8211,1.455,0
5.704,-0.0518,-0.0728,4.8177,3.051,0
5.802,-0.0661,-0.0716,4.8046,1.383,0
5.902,-0.0323,-0.0280,4.7993,1.363,0
6.003,-0.0378,-0.0503,4.8080,1.581,0
6.102,-0.0342,-0.0451,4.8414,1.376,0
6.203,-0.0662,-0.0799,4.8502,1.727,0
6.302,-0.0704,-0.0830,4.8476,1.310,0
6.404,-0.0766,-0.0828,4.8552,2.750,0
6.503,-0.0587,-0.0824,4.8407,1.921,0
6.602,-0.0776,-0.1334,4.8354,1.379,0
6.703,-0.0772,-0.0981,4.8634,2.008,0
6.803,-0.0730,-0.1393,4.8345,2.424,0
6.904,-0.0703,-0.1214,4.8643,3.257,0
