t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.203,1.9753,0.0006,4.9946,1.513,3,1,0.053153
1.301,1.9737,-0.0035,4.9966,0.577,3,1,0.022879
1.402,1.9759,-0.0035,4.9991,0.715,3,1,0.014675
1.501,1.9835,-0.0120,4.9941,0.408,3,1,0.010896
1.601,1.9806,-0.0151,4.9955,0.425,3,1,0.008748
1.701,1.9849,-0.0098,4.9956,0.451,3,1,0.007379
1.803,1.9886,-0.0080,4.9971,0.983,3,1,0.006442
1.901,1.9808,-0.0118,4.9950,0.553,3,1,0.005770
2.002,1.9815,-0.0131,4.9948,0.481,3,1,0.005270
2.102,1.9846,-0.0131,4.9950,0.496,3,1,0.004889
2.202,1.9872,-0.0140,4.9975,0.573,3,1,0.004593
2.302,1.9891,-0.0138,4.9977,0.520,3,1,0.004360
2.401,1.9877,-0.0133,4.9987,0.458,3,1,0.004174
2.502,1.9885,-0.0121,4.9999,0.984,3,1,0.004024
2.602,1.9899,-0.0119,5.0016,0.817,3,1,0.003902
2.702,1.9863,-0.0125,5.0015,0.722,3,1,0.003802
2.801,1.9885,-0.0119,5.0030,0.436,3,1,0.003721
2.902,1.9936,-0.0096,4.9979,0.509,3,1,0.003654
3.002,1.9954,-0.0087,4.9970,0.755,3,1,0.003598
3.102,1.9946,-0.0080,4.9955,0.787,3,1,0.003552
3.201,1.9947,-0.0072,4.9958,0.678,3,1,0.003513
3.302,1.9971,-0.0069,4.9970,0.858,3,1,0.003482
3.402,1.9958,-0.0061,4.9955,0.565,3,1,0.003455
3.502,1.9965,-0.0060,4.9939,0.779,3,1,0.003433
3.602,1.9977,-0.0056,4.9940,0.726,3,1,0.003414
3.701,1.9961,-0.0069,4.9912,0.461,3,1,0.003399
3.802,1.9966,-0.0072,4.9912,0.762,3,1,0.003386
3.901,1.9969,-0.0074,4.9899,0.608,3,1,0.003375
4.002,1.9963,-0.0085,4.9900,0.525,3,1,0.003365
4.102,1.9972,-0.0081,4.9874,0.537,3,1,0.003358
4.202,1.9954,-0.0093,4.9870,0.691,3,1,0.003351
4.302,1.9910,-0.0094,4.9855,0.894,3,1,0.003346
4.401,1.9922,-0.0076,4.9829,0.781,3,1,0.003341
4.501,1.9962,-0.0045,4.9828,0.834,3,1,0.003337
4.602,1.9953,-0.0029,4.9814,0.877,3,1,0.003334
4.701,1.9935,-0.0013,4.9795,0.605,3,1,0.003332
4.801,1.9957,0.0000,4.9778,0.552,3,1,0.003329
4.901,1.9910,0.0002,4.9777,0.462,3,1,0.003327
5.001,1.9914,0.0013,4.9787,0.449,3,1,0.003326
5.101,1.9889,0.0028,4.9775,0.573,3,1,0.003324
5.202,1.9891,0.0026,4.9792,0.779,3,1,0.003323
5.302,1.9918,0.0053,4.9784,0.543,3,1,0.003322
5.402,1.9920,0.0075,4.9806,0.759,3,1,0.003322
5.501,1.9917,0.0082,4.9821,0.668,3,1,0.003321
5.601,1.9887,0.0077,4.9838,0.343,3,1,0.003320
5.701,1.9857,0.0070,4.9836,0.373,3,1,0.003320
5.802,1.9853,0.0074,4.9866,0.547,3,1,0.003319
5.902,1.9857,0.0069,4.9863,1.066,3,1,0.003319
6.001,1.9839,0.0088,4.9874,0.465,3,1,0.003319
6.101,1.9815,0.0092,4.9866,0.444,3,1,0.003319
6.203,1.9811,0.0095,4.9851,0.353,3,1,0.003318
6.301,1.9788,0.0085,4.9863,0.707,3,1,0.003318
6.402,1.9733,0.0083,4.9845,0.447,3,1,0.003318
6.501,1.9751,0.0082,4.9844,0.456,3,1,0.003318
6.602,1.9767,0.0078,4.9828,0.866,3,1,0.003318
6.702,1.9752,0.0073,4.9822,0.921,3,1,0.003318
6.802,1.9758,0.0064,4.9825,0.662,3,1,0.003318
6.902,1.9796,0.0072,4.9808,0.694,3,1,0.003318
7.003,1.9783,0.0056,4.9804,0.400,3,1,0.003318
7.102,1.9787,0.0028,4.9804,0.552,3,1,0.003318
7.202,1.9783,0.0005,4.9793,0.627,3,1,0.003318
7.302,1.9784,-0.0009,4.9792,0.706,3,1,0.003318
7.401,1.9812,-0.0029,4.9797,0.409,3,1,0.003317
7.502,1.9866,-0.0026,4.9801,0.481,3,1,0.003317
7.602,1.9866,-0.0051,4.9788,0.491,3,1,0.003317
7.701,1.9931,-0.0064,4.9774,0.524,3,1,0.003317
7.802,1.9962,-0.0096,4.9771,0.872,3,1,0.003317
7.902,1.9997,-0.0111,4.9756,0.676,3,1,0.003317
8.001,2.0016,-0.0129,4.9740,0.468,3,1,0.003317
8.102,2.0039,-0.0146,4.9737,0.556,3,1,0.003317
8.201,2.0027,-0.0159,4.9730,0.733,3,1,0.003317
8.302,1.9998,-0.0184,4.9719,0.521,3,1,0.003317
8.401,2.0045,-0.0198,4.9703,0.488,3,1,0.003317
8.502,2.0037,-0.0197,4.9718,0.534,3,1,0.003317
8.603,2.0032,-0.0186,4.9703,1.003,3,1,0.003317
8.702,2.0025,-0.0211,4.9700,0.533,3,1,0.003317
8.802,2.0062,-0.0212,4.9696,0.787,3,1,0.003317
8.901,2.0051,-0.0217,4.9696,0.387,3,1,0.003317
9.002,2.0041,-0.0227,4.9701,0.512,3,1,0.003317
9.103,2.0038,-0.0219,4.9696,0.384,3,1,0.003317
9.201,2.0014,-0.0213,4.9690,0.572,3,1,0.003317
9.302,2.0019,-0.0205,4.9689,0.424,3,1,0.003317
9.402,2.0009,-0.0209,4.9719,0.573,3,1,0.003317
