t_sec,x,y,z,solve_ms
7.907,-0.0154,-0.0004,4.8210,7.421
13.411,0.1595,0.1570,4.7780,1.684
18.919,0.1326,0.1328,4.7763,0.968
24.433,0.1179,0.1228,4.8771,1.643
35.446,0.1085,0.1214,4.8588,1.714
40.954,0.1226,0.1175,4.8510,1.177
46.462,0.0965,0.1207,4.8354,1.547
57.479,0.1512,0.1536,4.8618,2.025
62.987,0.1426,0.1416,4.8322,1.595
68.494,0.1427,0.1168,4.8301,1.509
73.998,0.1483,0.1957,4.8148,1.523
79.501,0.1852,0.1536,4.7977,1.326
85.019,0.2321,0.2350,4.7720,1.430
90.519,0.2385,0.1801,4.8097,1.323
96.035,0.2708,0.2404,4.7783,1.319
107.057,0.3344,0.3275,4.7701,1.035
112.574,0.3149,0.2273,4.8193,1.458
118.079,0.3400,0.3269,4.7930,1.272
123.586,0.3539,0.3145,4.8156,1.168
129.091,0.3438,0.3232,4.7825,1.813
134.607,0.4083,0.3975,4.6068,2.490
