t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.308,4.0009,2.0585,0.0219,7.213,4,4
1.410,3.9912,1.9951,-0.0173,8.993,4,4
1.508,3.9952,2.0265,-0.0025,6.834,4,4
1.608,3.9771,2.0091,-0.0210,7.183,4,4
1.709,4.0057,2.0223,0.0011,7.824,4,4
1.810,4.0078,1.9648,-0.0412,9.048,4,4
1.910,3.9740,1.9384,-0.0162,8.746,4,4
2.011,3.9970,1.9566,-0.0423,9.904,4,4
2.110,4.0287,2.0027,0.0032,9.109,4,4
2.209,4.0503,1.9974,-0.0125,7.683,4,4
2.309,4.0575,1.9745,-0.0151,8.079,4,4
2.408,4.0739,2.0070,-0.0250,6.961,4,4
2.508,4.0836,2.0100,-0.0242,7.514,4,4
2.612,4.0906,1.9924,-0.0091,10.769,4,4
2.707,4.0971,2.0048,-0.0658,6.539,4,4
2.809,4.1094,2.0050,-0.0483,7.904,4,4
2.908,4.1337,2.0062,-0.0783,7.034,4,4
3.008,4.1119,2.0196,-0.0672,7.291,4,4
3.109,4.0890,2.0178,-0.0615,7.835,4,4
3.207,4.0929,1.9800,-0.0982,6.582,4,4
3.307,4.1214,2.0077,-0.0893,6.159,4,4
3.408,4.1433,2.0228,-0.0901,6.931,4,4
3.508,4.1376,2.0316,-0.0977,6.889,4,4
3.608,4.1153,2.0212,-0.0793,7.175,4,4
3.707,4.1232,2.0212,-0.1180,6.418,4,4
3.808,4.1040,2.0254,-0.0538,7.058,4,4
3.907,4.0913,2.0139,-0.0388,6.207,4,4
4.007,4.1018,2.0217,-0.0948,6.589,4,4
4.107,4.1049,2.0332,-0.1095,6.544,4,4
4.208,4.1113,2.0263,-0.0919,6.960,4,4
4.307,4.1276,2.0152,-0.1012,6.561,4,4
4.407,4.1161,1.9982,-0.1043,6.929,4,4
4.510,4.1210,1.9879,-0.0923,8.932,4,4
4.611,4.1254,1.9804,-0.0920,10.599,4,4
