t_sec,x,y,z,solve_ms
31.3919,0.000000,0.000000,0.000000,0.000
36.9094,3.473154,4.219252,4.346609,0.000
42.4245,5.343405,1.862350,4.885509,0.000
47.9303,5.447185,1.769175,4.941468,0.000
53.4350,4.809758,2.277067,4.535663,0.000
64.4512,4.809758,2.277067,4.535663,0.000
69.9571,6.054121,1.567363,5.092928,0.000
75.4640,5.001054,2.949645,4.428850,0.000
80.9775,5.662710,2.626282,4.544457,0.000
103.0163,5.662710,2.626282,4.544457,0.000
108.5197,4.160090,7.125150,9.752203,0.000
114.0215,1.325097,5.668614,9.736604,0.000
119.5352,0.593491,6.745697,9.836514,0.000
125.0439,0.722463,3.897482,9.779734,0.000
130.5515,0.722463,3.897482,9.779734,0.000
