t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
0.911,4.0354,-0.0029,0.0606,9.952,3,4
1.012,3.9996,-0.0232,0.0800,11.017,3,4
1.109,4.0157,-0.0453,0.0793,8.565,3,4
1.208,4.0496,-0.0460,0.0739,7.223,3,4
1.307,4.0252,0.0085,0.1390,6.718,3,4
1.408,4.0256,0.0349,0.1028,6.889,3,4
1.509,4.0655,-0.0202,0.1077,7.881,3,4
1.612,4.0512,0.0027,0.0905,10.817,4,4
1.707,4.0021,-0.0226,0.1550,6.705,4,4
1.808,4.0250,0.0103,0.1061,7.297,4,4
1.908,3.9984,0.0377,0.0964,7.685,4,4
2.008,3.9876,0.0228,0.1453,7.487,4,4
2.110,4.0268,0.0267,0.0885,8.145,4,4
2.208,4.0304,0.0364,0.0800,6.865,4,4
2.309,3.9974,0.0514,0.0993,8.115,4,4
2.407,3.9744,0.0341,0.1152,6.662,4,4
2.510,3.9860,0.0439,0.1218,9.261,4,4
2.610,4.0017,0.0587,0.0876,8.794,4,4
2.707,3.9897,0.0320,0.1140,6.425,4,4
2.808,4.0111,0.0363,0.1380,7.507,4,4
2.908,4.0101,0.0582,0.1368,7.274,4,4
3.008,4.0014,0.0122,0.1531,7.802,4,4
3.108,4.0127,0.0443,0.1171,7.675,4,4
3.208,4.0104,0.0544,0.1349,6.933,4,4
3.310,4.0136,0.0646,0.1306,8.252,4,4
3.407,4.0261,0.0530,0.1192,6.281,4,4
3.510,4.0552,0.0369,0.1212,9.653,4,4
3.608,4.0650,0.0552,0.1623,7.304,4,4
3.707,4.0798,0.0625,0.1436,6.513,4,4
3.811,4.0824,0.0815,0.1769,10.248,4,4
3.907,4.0552,0.0329,0.1630,6.480,4,4
4.008,4.0559,0.0669,0.1679,7.035,4,4
4.107,4.0536,0.0361,0.1593,6.899,4,4
4.208,4.0706,0.1069,0.1783,6.799,4,4
4.308,4.0784,0.0895,0.1492,7.041,4,4
4.407,4.0883,0.1048,0.1428,6.554,4,4
4.508,4.0879,0.1108,0.1549,7.167,4,4
4.610,4.0442,0.0971,0.1443,8.339,4,4
4.708,4.0872,0.1333,0.1182,7.100,4,4
4.810,4.0898,0.1558,0.1148,8.884,4,4
4.908,4.0995,0.1271,0.1116,7.035,4,4
5.009,4.1148,0.1540,0.1361,8.363,4,4
5.110,4.0566,0.1057,0.1325,9.288,4,4
5.210,4.0481,0.0946,0.1372,8.313,4,4
5.308,4.0516,0.0805,0.1349,7.043,4,4
5.407,4.0761,0.0571,0.1170,5.897,4,4
5.508,4.0296,0.0490,0.1421,6.826,4,4
5.609,4.0612,0.1206,0.1339,7.927,4,4
5.710,4.0863,0.1285,0.1221,8.822,4,4
5.808,4.0798,0.1539,0.1401,7.722,4,4
5.909,4.1123,0.1689,0.1280,8.057,4,4
6.008,4.0831,0.1795,0.1282,7.097,4,4
6.108,4.1194,0.2046,0.0973,6.972,4,4
6.207,4.0994,0.1758,0.1340,6.301,4,4
6.307,4.1355,0.2194,0.1056,6.825,4,4
6.408,4.1350,0.2049,0.1144,7.442,4,4
6.508,4.1191,0.1675,0.1216,6.944,4,4
6.608,4.1118,0.1587,0.1274,7.290,4,4
6.707,4.1170,0.1677,0.0980,6.793,4,4
6.808,4.0478,0.1844,0.1160,7.761,4,4
6.908,4.1075,0.2011,0.0975,7.824,4,4
7.007,4.1119,0.2222,0.1187,5.979,4,4
7.108,4.0873,0.1765,0.1139,7.076,4,4
7.210,4.0980,0.1506,0.1407,8.676,4,4
7.307,4.0764,0.1357,0.1615,6.711,4,4
7.407,4.0620,0.1694,0.2126,6.462,4,4
7.508,4.1033,0.1506,0.1655,7.154,4,4
7.608,4.0919,0.1125,0.1846,7.273,4,4
7.708,4.0959,0.1317,0.1751,7.515,4,4
7.807,4.1090,0.1521,0.1901,6.174,4,4
7.908,4.1096,0.1501,0.2075,7.045,4,4
8.007,4.0894,0.1539,0.2704,6.419,4,4
8.107,4.1309,0.1306,0.2696,6.098,4,4
8.211,4.1163,0.1099,0.2933,10.295,4,4
8.307,4.1403,0.1050,0.2855,6.064,4,4
8.407,4.1572,0.1438,0.2692,6.061,4,4
8.509,4.1460,0.1061,0.2748,8.602,4,4
8.609,4.1546,0.1519,0.2780,7.872,4,4
8.712,4.1240,0.1596,0.3331,10.729,4,4
8.809,4.1587,0.1318,0.3285,8.019,4,4
8.907,4.1492,0.1913,0.3418,6.715,4,4
9.007,4.1346,0.1826,0.3778,6.152,4,4
9.107,4.1375,0.1593,0.3543,6.807,4,4
9.208,4.1556,0.1409,0.3176,6.939,4,4
9.311,4.1404,0.1295,0.3406,10.110,4,4
9.409,4.1143,0.0992,0.3772,8.542,4,4
9.508,4.1311,0.0820,0.3501,6.974,4,4
9.609,4.1584,0.0802,0.3539,8.074,4,4
9.708,4.1310,0.0776,0.3396,7.049,4,4
9.810,4.1029,0.0674,0.3258,8.441,4,4
9.911,4.1089,0.0607,0.3215,9.842,4,4
10.008,4.1043,0.0722,0.3286,6.913,4,4
10.107,4.0539,0.0663,0.3680,6.499,4,4
10.207,4.1062,0.0642,0.3601,6.473,4,4
10.308,4.1025,0.1146,0.3640,7.215,4,4
10.408,4.1302,0.0799,0.3753,7.115,4,4
10.508,4.1133,0.1445,0.3790,6.818,4,4
10.611,4.1343,0.1199,0.3575,10.371,4,4
10.707,4.1594,0.1519,0.3509,6.780,4,4
10.808,4.1315,0.1434,0.3579,7.002,4,4
10.908,4.1400,0.2177,0.3730,7.532,4,4
11.008,4.1304,0.1865,0.3723,7.192,4,4
11.111,4.1394,0.2195,0.3779,9.857,4,4
11.209,4.1420,0.1920,0.3549,7.966,4,4
11.308,4.1226,0.1698,0.3648,7.633,4,4
11.409,4.1442,0.2228,0.3551,7.870,4,4
11.509,4.1609,0.1999,0.3825,8.196,4,4
11.607,4.1537,0.1986,0.3739,6.352,4,4
11.710,4.1383,0.2634,0.3701,8.499,4,4
11.810,4.1328,0.2651,0.3983,8.448,4,4
11.908,4.1173,0.2405,0.3666,7.074,4,4
12.009,4.1064,0.2711,0.3827,8.347,4,4
12.108,4.1165,0.2616,0.3821,7.563,4,4
12.208,4.1313,0.2644,0.3779,7.116,4,4
12.308,4.1255,0.3030,0.3671,7.342,4,4
12.408,4.0848,0.2761,0.3582,6.811,4,4
12.508,4.1333,0.2616,0.3681,7.729,4,4
12.607,4.0901,0.2451,0.3351,6.685,4,4
12.709,4.0687,0.2481,0.3745,8.544,4,4
12.807,4.0660,0.2406,0.3752,6.334,4,4
12.908,4.0862,0.2697,0.3433,7.058,4,4
13.009,4.0996,0.2706,0.3639,7.900,4,4
13.107,4.0758,0.2287,0.3411,6.470,4,4
13.207,4.1021,0.2134,0.3404,6.352,4,4
13.308,4.0794,0.1980,0.3618,7.670,4,4
13.407,4.1031,0.2649,0.3446,6.723,4,4
13.508,4.1171,0.2185,0.3137,7.344,4,4
13.607,4.1002,0.1913,0.2761,6.303,4,4
13.708,4.1178,0.1996,0.3044,7.359,4,4
13.807,4.1657,0.2121,0.3096,6.599,4,4
13.908,4.1211,0.1990,0.3286,7.104,4,4
14.008,4.1038,0.1988,0.2944,7.678,4,4
14.107,4.1054,0.1881,0.3008,6.822,4,4
14.208,4.1313,0.2343,0.2513,6.913,4,4
14.308,4.1143,0.1886,0.2537,7.300,4,4
14.408,4.1221,0.1652,0.2595,7.085,4,4
14.510,4.1513,0.1456,0.2608,9.044,4,4
14.610,4.1682,0.1826,0.3183,9.388,4,4
14.710,4.1550,0.1806,0.2877,8.504,4,4
14.809,4.1534,0.1553,0.3220,8.178,4,4
14.908,4.1280,0.1432,0.3037,7.001,4,4
15.009,4.1237,0.1503,0.3288,8.226,4,4
15.111,4.1404,0.1753,0.3007,10.150,4,4
15.209,4.1703,0.1542,0.2844,8.155,4,4
15.308,4.1779,0.1124,0.2646,6.857,4,4
15.408,4.1389,0.1213,0.2503,7.252,4,4
15.508,4.1164,0.1194,0.2540,6.729,4,4
15.607,4.1292,0.0864,0.2496,6.516,4,4
15.709,4.1239,0.1059,0.2687,7.945,4,4
15.808,4.1435,0.1093,0.2593,6.829,4,4
15.908,4.1507,0.0672,0.2813,7.646,4,4
16.008,4.1408,0.0873,0.2669,7.598,4,4
16.109,4.1223,0.0716,0.3386,8.006,4,4
16.208,4.1608,0.0901,0.2977,7.077,4,4
16.307,4.1171,0.0995,0.3347,6.283,4,4
16.409,4.1249,0.0475,0.3136,8.093,4,4
16.509,4.1229,0.0333,0.3044,8.571,4,4
16.610,4.1611,0.0384,0.2306,9.502,4,4
16.709,4.1409,0.0650,0.2720,8.144,4,4
16.811,4.1525,0.0578,0.2561,10.512,4,4
16.908,4.1883,0.0794,0.2201,7.817,4,4
17.008,4.1267,0.0670,0.2370,6.741,4,4
17.108,4.1382,0.0804,0.2555,7.757,4,4
17.207,4.1495,0.0940,0.2809,6.191,4,4
17.308,4.1263,0.0786,0.2636,7.700,4,4
17.408,4.0701,0.0050,0.2659,7.724,4,4
17.509,4.0753,0.0955,0.2639,7.822,4,4
17.609,4.0625,0.0287,0.2549,8.664,4,4
17.709,4.0841,0.0343,0.2558,8.508,4,4
17.808,4.0350,0.0474,0.2755,6.884,4,4
17.908,4.0183,0.0938,0.2741,7.325,4,4
18.010,4.0445,0.0813,0.2824,9.581,4,4
18.108,4.0403,0.1057,0.3270,7.255,4,4
18.209,4.0675,0.0919,0.3104,8.267,4,4
18.310,4.0211,0.0967,0.3038,9.429,4,4
18.408,4.0654,0.1131,0.3356,7.284,4,4
18.509,4.0507,0.1025,0.3402,7.821,4,4
18.608,4.0169,0.1036,0.3237,6.839,4,4
18.711,4.0624,0.0800,0.3065,10.051,4,4
18.811,4.0456,0.0953,0.3420,9.223,4,4
18.910,4.0199,0.1139,0.3726,8.531,4,4
19.009,4.0262,0.1192,0.3730,8.200,4,4
19.107,4.0231,0.0761,0.3787,6.457,4,4
19.207,4.0455,0.0970,0.3577,6.399,4,4
19.308,4.0518,0.1118,0.3607,7.067,4,4
19.408,4.0482,0.0851,0.3563,7.114,4,4
19.509,4.0373,0.0680,0.3436,8.542,4,4
19.609,4.1044,0.0891,0.3443,8.047,4,4
19.708,4.0757,0.0938,0.3481,6.977,4,4
19.808,4.1234,0.0735,0.3267,7.056,4,4
19.907,4.1056,0.0758,0.3671,6.448,4,4
20.007,4.1222,0.0735,0.3519,6.163,4,4
20.108,4.0955,0.0707,0.3830,7.217,4,4
20.209,4.0688,0.1051,0.3778,8.279,4,4
20.308,4.0747,0.0935,0.3922,7.502,4,4
20.409,4.0941,0.0961,0.4297,7.567,4,4
20.507,4.0911,0.0950,0.4254,6.612,4,4
20.608,4.0900,0.0625,0.3990,7.352,4,4
20.711,4.0834,-0.0005,0.4261,10.315,4,4
20.808,4.0870,0.0356,0.4102,7.240,4,4
20.908,4.1206,0.0236,0.4078,7.784,4,4
21.008,4.1146,-0.0009,0.4137,6.990,4,4
21.108,4.0748,-0.0033,0.4116,6.954,4,4
21.208,4.0802,-0.0271,0.4006,7.262,4,4
21.308,4.0528,-0.0265,0.4051,7.549,4,4
21.407,4.0665,-0.0461,0.4030,6.079,4,4
21.509,4.0475,-0.0038,0.4554,8.024,4,4
21.608,4.0728,-0.0142,0.4335,7.773,4,4
21.708,4.0667,-0.0374,0.4292,7.338,4,4
21.808,4.0710,-0.0316,0.4438,7.335,4,4
21.911,4.1038,-0.0331,0.4403,9.845,4,4
22.008,4.1360,-0.0470,0.4223,7.548,4,4
22.109,4.1202,-0.0090,0.4178,8.501,4,4
22.208,4.1144,-0.0103,0.4365,6.980,4,4
22.310,4.1119,-0.0308,0.4297,9.206,4,4
22.407,4.1418,-0.0016,0.4321,6.390,4,4
22.507,4.1437,-0.0205,0.4110,6.613,4,4
22.611,4.1767,-0.0340,0.4233,10.480,4,4
22.708,4.1443,-0.0562,0.4588,7.115,4,4
22.807,4.1366,-0.0665,0.4342,6.654,4,4
22.908,4.1172,-0.0766,0.4271,7.202,4,4
23.008,4.1814,-0.0660,0.4231,7.328,4,4
23.108,4.1498,-0.0873,0.4219,7.159,4,4
23.207,4.1567,-0.0473,0.4129,6.334,4,4
23.309,4.1419,-0.0782,0.3870,8.239,4,4
23.407,4.1230,-0.1214,0.3733,6.309,4,4
23.508,4.1111,-0.1392,0.4018,7.324,4,4
23.608,4.0664,-0.0874,0.3852,7.354,4,4
23.710,4.0964,-0.0968,0.3779,9.506,4,4
23.809,4.0816,-0.1238,0.4007,8.167,4,4
23.907,4.0751,-0.1458,0.3732,6.824,4,4
24.007,4.0517,-0.1358,0.4017,6.645,4,4
24.107,4.0480,-0.1545,0.4227,6.429,4,4
24.207,4.0895,-0.1671,0.4068,6.699,4,4
24.309,4.0875,-0.1691,0.4521,8.229,4,4
24.407,4.0797,-0.1520,0.4180,6.572,4,4
24.508,4.0538,-0.1852,0.4696,7.482,4,4
24.608,4.0518,-0.2072,0.4774,6.755,4,4
24.708,4.0501,-0.1949,0.4995,6.889,4,4
24.807,4.0379,-0.2330,0.5057,6.758,4,4
24.907,4.0138,-0.1829,0.5054,6.723,4,4
25.008,4.0180,-0.2246,0.4969,7.023,4,4
25.109,4.0428,-0.2165,0.4829,8.538,4,4
25.207,4.0099,-0.2150,0.5122,6.203,4,4
25.307,4.0295,-0.2037,0.5043,6.482,4,4
25.408,4.0396,-0.2116,0.5326,7.172,4,4
25.509,4.0056,-0.2262,0.5213,8.281,4,4
25.609,3.9926,-0.2207,0.5213,7.948,4,4
25.710,4.0352,-0.2717,0.5019,8.768,4,4
25.809,4.0171,-0.2690,0.4846,8.198,4,4
25.909,4.0217,-0.2480,0.4962,7.943,4,4
26.009,4.0362,-0.2414,0.4643,7.770,4,4
26.108,4.0592,-0.2405,0.4733,7.220,4,4
26.210,4.0763,-0.2320,0.4783,9.512,4,4
26.307,4.0413,-0.2523,0.4856,6.767,4,4
26.410,4.0890,-0.2524,0.5078,9.804,4,4
26.509,4.0792,-0.2912,0.5108,8.249,4,4
26.608,4.1105,-0.2688,0.5087,6.960,4,4
26.710,4.1314,-0.3000,0.5267,8.919,4,4
26.810,4.1004,-0.2211,0.5263,8.636,4,4
26.912,4.1276,-0.2376,0.5249,10.893,4,4
27.009,4.1339,-0.2488,0.5241,7.981,4,4
27.108,4.1306,-0.2721,0.5572,7.872,4,4
27.209,4.1561,-0.2863,0.5336,8.078,4,4
27.310,4.1295,-0.2642,0.5792,9.246,4,4
27.409,4.1460,-0.2868,0.5806,8.287,4,4
27.509,4.1522,-0.3250,0.5689,7.881,4,4
27.608,4.1742,-0.2661,0.5683,7.132,4,4
27.707,4.1604,-0.3085,0.5891,6.717,4,4
27.808,4.1900,-0.2718,0.5819,7.443,4,4
27.908,4.1952,-0.2946,0.5834,7.128,4,4
28.012,4.2108,-0.2788,0.5235,11.128,4,4
28.107,4.2204,-0.3526,0.5387,6.513,4,4
28.208,4.2284,-0.2911,0.5781,7.468,4,4
28.308,4.2348,-0.2998,0.5585,7.267,4,4
28.410,4.2431,-0.3031,0.5697,8.867,4,4
28.511,4.2432,-0.2565,0.5481,9.874,4,4
28.610,4.2478,-0.3173,0.5815,9.056,4,4
28.709,4.1814,-0.2911,0.5572,8.540,4,4
28.809,4.2215,-0.3202,0.5935,7.849,4,4
28.908,4.2254,-0.2755,0.5956,7.355,4,4
29.008,4.1684,-0.3238,0.6395,7.146,4,4
29.108,4.1701,-0.3276,0.6198,7.439,4,4
29.207,4.1873,-0.3258,0.6264,6.479,4,4
29.308,4.1695,-0.3322,0.6434,7.601,4,4
29.407,4.2219,-0.3055,0.6072,6.745,4,4
29.512,4.2195,-0.2828,0.6646,10.938,4,4
29.607,4.2041,-0.2950,0.6446,6.587,4,4
29.707,4.2148,-0.2977,0.6614,6.378,4,4
29.808,4.1938,-0.3033,0.6651,6.911,4,4
29.908,4.2107,-0.2883,0.6824,7.347,4,4
30.010,4.2297,-0.3137,0.6426,8.390,4,4
