t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
0.811,-0.0377,-0.0537,4.8995,9.598,4,4
0.908,-0.0119,-0.0116,4.8867,7.510,4,4
1.009,-0.0368,-0.0387,4.9183,8.089,4,4
1.109,-0.0308,0.0383,4.8778,7.929,4,4
1.208,-0.0511,0.0175,4.8898,7.308,4,4
1.309,-0.0310,0.0360,4.8773,8.092,4,4
1.411,-0.0282,0.0486,4.8833,10.770,4,4
1.509,-0.0322,-0.0243,4.8633,7.921,4,4
1.613,-0.0584,-0.0047,4.8944,11.942,4,4
1.709,-0.0664,-0.0231,4.8464,8.257,4,4
1.808,-0.0662,0.0184,4.8563,6.982,4,4
1.908,-0.0579,-0.0038,4.8565,7.774,4,4
2.007,-0.0662,-0.0115,4.8595,6.452,4,4
2.107,-0.0347,-0.0008,4.8640,6.345,4,4
2.208,-0.0417,0.0064,4.9129,7.536,4,4
2.311,-0.0293,-0.0292,4.8908,10.723,4,4
2.408,-0.0274,0.0360,4.9269,7.902,4,4
2.509,-0.0298,-0.0302,4.9162,7.821,4,4
2.609,-0.0024,0.0566,4.8846,8.084,4,4
2.709,-0.0142,0.0133,4.9033,8.296,4,4
2.808,0.0267,0.0515,4.9048,7.022,4,4
2.908,0.0009,0.0441,4.9088,7.495,4,4
3.008,0.0131,0.0451,4.9008,7.510,4,4
3.111,0.0014,0.0171,4.9185,10.430,4,4
3.209,0.0181,0.0751,4.9129,8.089,4,4
3.307,-0.0049,0.0360,4.9254,6.148,4,4
3.408,-0.0374,0.1079,4.9530,7.749,4,4
3.508,-0.0047,0.0746,4.8914,7.046,4,4
3.608,-0.0274,0.0965,4.9678,6.950,4,4
3.708,-0.0183,0.1024,4.9299,7.737,4,4
3.808,-0.0440,0.1066,4.9622,7.755,4,4
3.907,-0.0381,0.0647,4.9428,5.947,4,4
4.008,-0.0544,0.1223,4.9619,6.838,4,4
4.109,-0.0407,0.0638,4.9412,7.916,4,4
4.207,-0.0500,0.1081,4.9690,6.709,4,4
4.309,-0.0779,0.0347,4.9638,8.193,4,4
4.408,-0.0638,0.0371,4.9674,7.553,4,4
4.509,-0.0720,0.0549,4.9636,7.875,4,4
4.610,-0.0674,0.0761,4.9552,9.148,4,4
4.708,-0.0688,0.0785,5.0236,7.130,4,4
4.808,-0.0682,0.0567,5.0007,7.703,4,4
4.908,-0.1090,0.0330,5.0135,7.118,4,4
5.010,-0.1019,0.0301,5.0411,9.654,4,4
5.108,-0.1170,0.0416,5.0381,7.618,4,4
5.207,-0.1093,0.0794,5.0872,6.248,4,4
5.309,-0.1436,0.0730,5.0639,8.124,4,4
5.407,-0.1312,0.0661,5.0431,6.329,4,4
5.509,-0.1407,0.0407,5.0188,8.409,4,4
5.607,-0.1296,0.0869,5.0347,6.311,4,4
5.707,-0.1276,0.0392,5.0512,5.956,4,4
5.809,-0.1286,0.0786,5.0822,7.887,4,4
5.908,-0.1188,0.0239,5.0857,7.094,4,4
6.007,-0.1198,0.0304,5.1260,6.153,4,4
6.112,-0.0894,0.0415,5.1148,11.262,4,4
6.208,-0.1133,0.0154,5.1339,7.438,4,4
6.309,-0.1109,0.0196,5.1039,8.206,4,4
6.408,-0.1137,0.0567,5.0963,7.141,4,4
6.508,-0.1250,0.0451,5.0969,6.973,4,4
6.608,-0.1414,0.0712,5.1313,7.682,4,4
6.708,-0.0887,0.0646,5.1040,7.019,4,4
6.808,-0.0563,0.0859,5.0883,7.545,4,4
6.909,-0.0777,0.0504,5.1155,8.028,4,4
7.007,-0.0605,0.0844,5.0763,6.886,4,4
7.108,-0.0619,0.0487,5.1005,7.642,4,4
7.209,-0.0661,0.0845,5.0683,8.455,4,4
7.308,-0.0593,0.0782,5.1038,7.259,4,4
7.408,-0.0786,0.0387,5.0882,7.654,4,4
7.508,-0.0505,0.1207,5.0611,7.553,4,4
7.608,-0.0513,0.0925,5.0535,6.875,4,4
7.708,-0.0721,0.0945,5.0987,7.468,4,4
7.808,-0.0653,0.0863,5.0970,7.164,4,4
7.909,-0.0553,0.1210,5.1142,8.312,4,4
8.007,-0.0890,0.1119,5.1425,6.192,4,4
8.108,-0.0490,0.1190,5.0811,7.176,4,4
8.209,-0.0020,0.1258,5.0288,8.317,4,4
8.307,-0.0156,0.1864,5.0510,6.488,4,4
8.408,-0.0311,0.1632,5.0568,7.283,4,4
8.508,-0.0360,0.1613,5.0446,7.414,4,4
8.608,-0.0700,0.1782,5.0834,7.205,4,4
8.711,-0.0091,0.1659,4.9996,10.174,4,4
8.806,0.0018,0.2119,5.0077,5.825,4,4
8.908,0.0088,0.1780,5.0443,7.722,4,4
9.007,0.0008,0.1958,5.0495,6.819,4,4
9.109,0.0021,0.1830,5.0950,8.535,4,4
9.208,-0.0081,0.1471,5.0778,7.359,4,4
9.310,0.0075,0.1447,5.1048,9.485,4,4
9.409,0.0081,0.1103,5.0875,7.976,4,4
9.509,-0.0110,0.0731,5.0686,7.858,4,4
9.608,-0.0049,0.0844,5.0951,7.081,4,4
9.709,0.0137,0.1183,5.0788,8.012,4,4
9.807,0.0294,0.1731,5.0607,6.912,4,4
9.908,-0.0148,0.0904,5.1069,7.101,4,4
10.009,-0.0199,0.1378,5.1097,8.182,4,4
10.107,-0.0589,0.1010,5.1568,6.733,4,4
10.208,-0.0458,0.1272,5.1234,7.666,4,4
10.308,-0.0568,0.1327,5.1263,6.907,4,4
10.409,-0.0623,0.1343,5.0999,7.947,4,4
10.509,-0.0493,0.0971,5.1009,8.162,4,4
10.608,-0.0494,0.1429,5.1104,7.672,4,4
10.708,-0.0399,0.1662,5.1236,7.098,4,4
10.808,-0.0444,0.1122,5.1360,7.423,4,4
10.908,-0.0710,0.1332,5.1687,7.694,4,4
11.011,-0.0656,0.1063,5.1317,9.781,4,4
11.108,-0.0515,0.1373,5.1250,7.095,4,4
11.208,-0.0664,0.1248,5.1501,7.401,4,4
11.308,-0.0784,0.0990,5.1609,6.950,4,4
11.407,-0.0429,0.1452,5.1076,6.203,4,4
11.507,-0.0626,0.1479,5.1376,6.798,4,4
11.609,-0.0579,0.1769,5.1028,8.248,4,4
11.707,-0.0609,0.2082,5.1452,6.810,4,4
11.810,-0.0817,0.1921,5.1635,9.008,4,4
11.908,-0.0609,0.1346,5.0776,7.684,4,4
12.009,-0.0712,0.1786,5.1194,8.393,4,4
12.108,-0.0851,0.1505,5.1206,7.881,4,4
12.208,-0.1322,0.1216,5.1031,7.451,4,4
12.307,-0.1163,0.1465,5.0579,6.854,4,4
12.407,-0.1235,0.1862,5.0917,6.483,4,4
12.509,-0.1301,0.1746,5.0990,8.355,4,4
12.608,-0.1122,0.2240,5.0763,7.221,4,4
12.708,-0.1137,0.1755,5.0570,7.811,4,4
12.806,-0.1070,0.2137,5.0628,5.501,4,4
12.908,-0.1447,0.2263,5.1079,7.432,4,4
13.009,-0.1646,0.2117,5.1188,7.869,4,4
13.108,-0.1845,0.1939,5.0978,7.601,4,4
13.208,-0.2097,0.2227,5.1362,7.038,4,4
13.310,-0.1947,0.2396,5.1771,9.079,4,4
