t_sec,x,y,z,solve_ms
8.839,4.2701,0.2381,-0.2424,2.027
19.854,4.1309,0.1212,-0.2320,1.229
19.856,4.1242,0.1196,-0.2373,1.029
25.359,4.1708,0.1316,-0.2651,1.346
30.866,4.1999,0.1696,-0.2618,1.435
36.368,4.1039,0.1458,-0.2461,1.415
41.872,4.2467,0.1889,-0.2491,1.283
47.375,4.1891,0.1217,-0.2826,1.556
58.386,4.1718,0.1541,-0.2618,1.237
69.410,4.1479,0.1675,-0.2921,1.012
74.926,4.1764,0.1483,-0.2945,0.974
80.431,4.1254,0.1899,-0.2606,1.508
91.451,4.1583,0.0962,-0.2784,1.621
96.967,4.2006,0.1313,-0.2906,1.634
102.479,4.0968,0.1856,-0.2600,1.397
107.987,4.2149,0.1656,-0.3083,2.180
113.490,4.1310,0.1822,-0.2358,1.386
119.003,4.1626,0.1287,-0.2583,1.797
124.510,4.1867,0.1552,-0.2348,1.692
130.013,4.1568,0.1667,-0.2166,1.651
