t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.802,1.9986,-0.0043,4.8404,0.805,2,2,0.095274
1.901,2.0034,-0.0028,4.8193,0.550,3,1,0.028198
2.001,2.0174,0.0065,4.8200,0.594,3,1,0.016642
2.102,2.0060,0.0001,4.8147,0.795,3,1,0.011901
2.202,2.0178,-0.0007,4.8140,0.645,3,1,0.009349
2.302,2.0236,-0.0007,4.8129,0.706,3,1,0.007774
2.401,2.0249,-0.0008,4.8125,0.460,3,1,0.006718
2.501,2.0207,-0.0023,4.8101,0.437,3,1,0.005970
2.601,2.0251,-0.0024,4.8083,0.497,3,1,0.005421
2.701,2.0290,-0.0031,4.8095,0.472,3,1,0.005005
2.801,2.0299,-0.0023,4.8079,0.381,3,1,0.004684
2.902,2.0268,-0.0051,4.8080,0.467,3,1,0.004432
3.002,2.0232,-0.0057,4.8049,0.971,3,1,0.004231
3.102,2.0242,-0.0060,4.8021,0.383,3,1,0.004070
3.202,2.0293,-0.0039,4.7996,0.532,3,1,0.003940
3.301,2.0312,-0.0028,4.7971,0.463,3,1,0.003833
3.402,2.0322,-0.0014,4.7955,0.663,3,1,0.003746
3.502,2.0297,-0.0001,4.7944,0.408,3,1,0.003675
3.602,2.0281,0.0024,4.7923,0.367,3,1,0.003615
3.701,2.0267,0.0025,4.7926,0.378,3,1,0.003566
3.801,2.0263,0.0040,4.7924,0.434,3,1,0.003525
3.902,2.0289,0.0062,4.7918,0.635,3,1,0.003492
4.001,2.0267,0.0062,4.7918,0.409,3,1,0.003463
4.102,2.0296,0.0061,4.7908,0.425,3,1,0.003440
4.201,2.0252,0.0038,4.7905,0.452,3,1,0.003420
4.302,2.0286,0.0031,4.7903,0.416,3,1,0.003403
4.401,2.0276,0.0037,4.7908,0.397,3,1,0.003390
4.501,2.0286,0.0034,4.7910,0.384,3,1,0.003378
4.602,2.0259,0.0035,4.7906,0.575,3,1,0.003368
4.701,2.0283,0.0035,4.7890,0.363,3,1,0.003360
4.801,2.0293,0.0039,4.7900,0.381,3,1,0.003353
4.901,2.0317,0.0041,4.7904,0.374,3,1,0.003348
5.002,2.0286,0.0031,4.7921,0.981,3,1,0.003343
5.102,2.0303,0.0033,4.7935,0.718,3,1,0.003339
5.202,2.0273,0.0010,4.7936,0.373,3,1,0.003335
5.302,2.0241,0.0008,4.7953,0.491,3,1,0.003332
5.401,2.0231,0.0013,4.7976,0.353,3,1,0.003330
5.502,2.0242,0.0015,4.7996,0.774,3,1,0.003328
5.601,2.0255,0.0002,4.8016,0.359,3,1,0.003326
5.701,2.0263,-0.0003,4.8041,0.356,3,1,0.003325
5.801,2.0257,-0.0006,4.8069,0.343,3,1,0.003324
5.901,2.0289,-0.0003,4.8075,0.422,3,1,0.003323
6.002,2.0254,-0.0019,4.8079,0.350,3,1,0.003322
6.102,2.0189,-0.0050,4.8082,0.444,3,1,0.003321
6.201,2.0199,-0.0053,4.8089,0.434,3,1,0.003321
6.301,2.0238,-0.0050,4.8099,0.451,3,1,0.003320
6.401,2.0196,-0.0067,4.8110,0.491,3,1,0.003320
6.501,2.0181,-0.0080,4.8108,0.370,3,1,0.003319
6.602,2.0157,-0.0096,4.8126,0.451,3,1,0.003319
6.701,2.0185,-0.0107,4.8138,0.381,3,1,0.003319
6.802,2.0169,-0.0124,4.8148,0.469,3,1,0.003318
6.901,2.0159,-0.0134,4.8159,0.395,3,1,0.003318
7.002,2.0175,-0.0126,4.8170,1.180,3,1,0.003318
7.101,2.0200,-0.0126,4.8163,0.449,3,1,0.003318
7.202,2.0222,-0.0126,4.8176,0.615,3,1,0.003318
7.301,2.0216,-0.0120,4.8164,0.364,3,1,0.003318
7.402,2.0221,-0.0099,4.8165,0.614,3,1,0.003318
7.501,2.0230,-0.0068,4.8182,0.396,3,1,0.003318
7.601,2.0240,-0.0060,4.8187,0.363,3,1,0.003318
7.701,2.0281,-0.0046,4.8174,0.391,3,1,0.003318
7.801,2.0277,-0.0038,4.8176,0.421,3,1,0.003318
7.902,2.0292,-0.0021,4.8170,0.680,3,1,0.003318
8.001,2.0325,-0.0001,4.8166,0.400,3,1,0.003317
8.102,2.0344,0.0009,4.8182,0.652,3,1,0.003317
8.201,2.0354,0.0021,4.8190,0.379,3,1,0.003317
8.301,2.0367,0.0025,4.8183,0.429,3,1,0.003317
8.402,2.0345,0.0022,4.8189,0.697,3,1,0.003317
8.501,2.0343,0.0021,4.8176,0.399,3,1,0.003317
8.602,2.0381,0.0016,4.8186,0.352,3,1,0.003317
8.702,2.0413,0.0017,4.8200,0.382,3,1,0.003317
8.801,2.0428,0.0008,4.8205,0.354,3,1,0.003317
8.901,2.0435,0.0012,4.8212,0.383,3,1,0.003317
9.001,2.0446,-0.0002,4.8218,0.519,3,1,0.003317
9.101,2.0450,-0.0027,4.8236,0.398,3,1,0.003317
9.201,2.0443,-0.0040,4.8232,0.346,3,1,0.003317
9.302,2.0440,-0.0052,4.8249,0.437,3,1,0.003317
9.402,2.0469,-0.0046,4.8258,0.425,3,1,0.003317
9.503,2.0459,-0.0050,4.8239,0.824,3,1,0.003317
