t_sec,x,y,z,solve_ms,n_zero_weights
13.411,4.0003,1.9976,-0.0854,4.864,0
18.915,4.0316,1.9778,-0.0953,2.458,0
29.934,4.0257,2.0066,-0.1339,3.356,0
40.952,3.9966,1.9599,-0.0621,2.935,0
46.467,4.0145,1.9772,-0.1119,1.596,0
51.981,4.0533,1.9931,-0.0916,4.239,0
57.494,4.0490,2.0183,-0.0963,2.367,0
63.007,4.0052,2.0301,-0.1098,3.025,0
68.519,4.0424,1.9888,-0.0541,2.197,0
74.022,4.0360,1.9718,-0.1116,1.697,0
79.540,4.0309,1.9868,-0.0705,3.220,0
85.043,4.0572,1.9632,-0.0920,1.882,0
90.559,4.0389,2.0363,-0.0492,2.615,0
96.069,4.0215,1.9484,-0.0627,3.353,0
101.578,4.0558,2.0030,-0.0821,2.760,0
107.095,4.0362,1.9983,-0.0629,2.747,0
118.115,3.9887,1.9649,-0.1008,2.822,0
123.627,4.0574,2.0212,-0.1146,3.363,0
129.145,4.0494,1.9554,-0.0912,2.928,0
134.657,3.9945,1.9567,-0.1591,2.515,0
140.168,4.0689,1.9657,-0.1228,3.002,2
