t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.207,3.9922,2.0168,0.0079,6.558,4,4
1.307,3.9988,2.0036,0.0126,6.346,4,4
1.409,3.9995,2.0306,0.0481,8.464,4,4
1.508,3.9611,1.9502,0.0360,7.221,4,4
1.609,4.0191,2.0014,0.0305,8.221,4,4
1.708,3.9921,2.0138,0.0545,7.242,4,4
1.806,3.9814,2.0083,0.0369,5.552,4,4
1.907,4.0126,2.0127,0.0165,6.564,4,4
2.009,3.9733,2.0113,0.0619,8.746,4,4
2.106,3.9693,2.0089,0.0552,5.748,4,4
2.206,4.0089,1.9875,0.0226,5.399,4,4
2.308,4.0190,2.0113,0.0415,7.298,4,4
2.407,4.0038,2.0273,0.0288,5.989,4,4
2.512,3.9967,1.9956,0.0499,10.366,4,4
2.606,4.0370,2.0604,0.0090,5.395,4,4
2.706,4.0227,2.0696,0.0084,5.227,4,4
2.807,4.0669,2.0971,0.0320,6.331,4,4
2.908,4.0251,2.0826,0.0684,7.438,4,4
3.008,4.0084,2.0675,0.0624,7.603,4,4
3.107,4.0421,2.0474,0.0697,6.078,4,4
3.207,4.0207,2.0740,0.0164,6.367,4,4
3.308,3.9894,2.0635,0.0661,6.495,4,4
3.407,3.9715,2.0592,0.0750,6.168,4,4
3.506,3.9753,2.0548,0.0792,5.426,4,4
3.607,3.9670,2.0513,0.0632,6.172,4,4
3.709,3.9709,2.0313,0.0447,8.476,4,4
3.808,3.9728,2.0590,0.0367,6.831,4,4
3.910,3.9933,2.0288,0.0056,9.343,4,4
4.006,3.9436,2.0214,0.0299,5.709,4,4
4.107,3.9201,2.0034,0.0210,6.588,4,4
4.206,3.9093,1.9965,0.0197,5.389,4,4
4.307,3.9047,1.9639,0.0186,6.279,4,4
4.407,3.9193,1.9936,0.0213,6.378,4,4
4.511,3.9061,1.9869,0.0068,9.845,4,4
4.606,3.8968,2.0100,0.0239,5.435,4,4
4.709,3.8947,1.9847,0.0298,8.857,4,4
4.806,3.9550,2.0403,0.0324,5.501,4,4
4.909,3.9254,1.9907,0.0376,7.794,4,4
5.007,3.9130,1.9827,0.0157,6.388,4,4
5.107,3.9149,1.9771,0.0324,6.583,4,4
5.207,3.9096,1.9738,0.0350,6.361,4,4
5.308,3.9699,1.9924,0.0066,6.724,4,4
5.407,3.9575,1.9909,0.0346,6.385,4,4
5.507,3.9456,1.9725,0.0297,6.194,4,4
5.608,3.9824,1.9939,0.0252,6.957,4,4
5.707,3.9968,1.9719,0.0507,6.270,4,4
5.806,4.0001,1.9873,0.0615,5.353,4,4
5.907,3.9941,2.0121,0.0938,6.369,4,4
6.007,4.0113,2.0314,0.0688,6.273,4,4
6.106,3.9833,2.0181,0.0774,5.302,4,4
6.206,3.9943,2.0280,0.0961,5.646,4,4
6.308,3.9931,2.0015,0.0906,7.070,4,4
6.406,3.9603,2.0008,0.1192,5.127,4,4
6.508,3.9748,1.9994,0.1350,7.210,4,4
6.606,3.9861,2.0448,0.1581,5.616,4,4
6.710,3.9806,2.0449,0.1375,8.914,4,4
6.806,3.9709,1.9934,0.1293,5.444,4,4
6.908,3.9385,2.0108,0.1220,7.147,4,4
7.009,3.9312,2.0050,0.1373,8.179,4,4
7.112,3.9319,1.9698,0.1426,10.514,4,4
7.208,3.9269,1.9986,0.1728,6.896,4,4
7.308,3.9299,2.0009,0.1556,7.586,4,4
7.407,3.9184,2.0216,0.1309,6.569,4,4
7.506,3.9227,2.0016,0.1656,5.270,4,4
7.607,3.8680,1.9771,0.1633,6.205,4,4
7.708,3.9309,2.0609,0.1385,6.482,4,4
7.807,3.9259,2.0412,0.1758,6.323,4,4
7.906,3.8987,1.9919,0.1740,5.332,4,4
8.008,3.8692,1.9985,0.1923,7.137,4,4
8.106,3.8649,1.9420,0.1626,5.177,4,4
8.206,3.8711,1.9329,0.1758,5.488,4,4
8.306,3.8844,1.9362,0.1824,5.586,4,4
