t_sec,x,y,z,solve_ms,n_zero_weights
1.204,3.9747,-0.0225,0.0409,3.337,3
1.303,4.0194,-0.0404,0.0286,2.332,3
1.402,4.0328,-0.0227,-0.0011,1.795,3
1.505,4.0202,-0.0131,0.0159,4.161,3
1.603,4.0644,-0.0142,-0.0474,2.476,3
1.703,4.0491,0.0054,-0.0266,1.995,0
1.803,4.0037,-0.0104,-0.0138,2.164,0
1.903,4.0359,0.0079,0.0022,2.130,0
2.003,4.0130,0.0053,0.0096,2.357,0
2.104,3.9896,-0.0203,0.0275,2.745,0
2.205,3.9792,-0.0190,-0.0280,3.316,0
2.304,3.9428,-0.0151,-0.0208,2.586,0
2.403,3.9144,-0.0409,-0.0204,1.981,0
2.503,3.9258,-0.0359,-0.0384,2.090,0
2.603,3.8798,-0.0441,-0.0101,2.070,0
2.703,3.8977,-0.0373,-0.0120,2.104,0
2.803,3.8908,-0.0421,0.0005,2.400,0
2.903,3.9482,-0.0427,-0.0283,2.127,0
3.003,3.9077,-0.0951,-0.0024,2.116,0
3.103,3.8847,-0.0530,-0.0066,1.977,0
3.204,3.8477,-0.0954,0.0113,2.771,0
3.303,3.8894,-0.1087,-0.0208,1.860,0
3.403,3.8259,-0.0793,0.0034,1.888,0
3.502,3.8412,-0.0873,0.0114,1.686,0
3.603,3.8598,-0.1047,-0.0036,2.319,0
3.703,3.9158,-0.1064,-0.0060,2.340,0
3.804,3.9081,-0.0770,-0.0196,3.020,0
3.903,3.9448,-0.0573,-0.0164,1.822,0
4.004,3.9135,-0.0454,-0.0262,3.385,0
4.103,3.9197,-0.0206,-0.0204,1.932,0
4.205,3.9742,-0.0008,-0.0805,3.402,0
4.304,3.9755,-0.0039,-0.0617,2.337,0
4.404,3.9453,-0.0234,-0.0331,2.756,0
4.504,3.9577,-0.0224,-0.0662,2.242,0
4.604,3.9515,-0.0198,-0.0509,3.020,0
4.705,3.9229,-0.0579,-0.0704,2.982,0
4.803,3.9641,-0.0250,-0.0911,1.902,0
4.903,3.9129,-0.0163,-0.0609,1.878,0
5.003,3.9773,-0.0586,-0.0986,1.979,0
5.103,3.9709,-0.0699,-0.0996,1.791,0
5.203,3.9800,-0.0441,-0.1269,1.966,0
5.303,3.9540,-0.0706,-0.1173,2.167,0
5.403,3.9340,-0.0115,-0.1307,2.518,0
5.504,3.9232,-0.0081,-0.1391,2.922,0
5.604,3.9398,-0.0308,-0.1144,2.983,0
5.703,3.9367,-0.0101,-0.0993,1.988,0
5.803,3.9346,-0.0368,-0.1033,1.917,0
5.903,3.9718,-0.0299,-0.1140,2.409,0
6.003,3.9614,-0.0349,-0.1087,2.271,0
6.103,3.9277,-0.0756,-0.0901,2.152,0
6.203,3.9582,-0.0468,-0.1278,2.089,0
6.303,3.9182,-0.0474,-0.0997,2.116,0
6.404,3.9400,-0.0300,-0.1191,2.912,0
6.502,4.0055,-0.0375,-0.1447,1.683,0
6.603,3.9519,-0.0623,-0.1049,2.657,0
6.703,3.9159,-0.0514,-0.0922,2.048,0
6.803,3.8976,-0.0947,-0.1014,2.121,0
6.904,3.8996,-0.0822,-0.1087,3.184,0
7.003,3.8965,-0.0795,-0.0730,2.395,0
7.104,3.9331,-0.1062,-0.1234,2.519,0
7.203,3.9063,-0.1128,-0.0738,1.746,0
7.304,3.9035,-0.1175,-0.0776,2.709,0
7.403,3.8803,-0.1196,-0.0716,2.157,0
7.503,3.9203,-0.1568,-0.0870,1.767,0
7.604,3.8979,-0.1517,-0.0777,3.374,0
7.705,3.9625,-0.1093,-0.0955,3.723,0
7.804,3.9348,-0.1750,-0.1174,2.612,0
7.904,3.9413,-0.1677,-0.1467,2.310,0
8.005,3.8969,-0.1861,-0.1635,3.584,0
8.105,3.9196,-0.1818,-0.1677,3.003,0
8.203,3.9171,-0.1798,-0.1842,2.034,0
8.303,3.9223,-0.1941,-0.1959,2.284,0
8.403,3.9378,-0.1688,-0.2053,2.203,0
8.503,3.9129,-0.2111,-0.2010,2.575,0
8.604,3.8897,-0.1807,-0.1646,2.621,0
8.703,3.9300,-0.1768,-0.2013,2.144,0
8.803,3.9573,-0.1532,-0.2397,2.099,0
8.903,3.9478,-0.1648,-0.2386,2.296,0
9.003,3.9881,-0.1177,-0.2419,2.142,0
9.103,3.9728,-0.1326,-0.2738,1.830,0
9.203,3.9961,-0.1019,-0.2640,1.946,0
9.303,3.9880,-0.1199,-0.2661,2.040,0
9.403,3.9856,-0.0682,-0.2570,2.341,0
9.503,3.9753,-0.0649,-0.2897,2.425,0
9.603,3.9439,-0.0475,-0.2744,2.257,0
9.704,3.9665,-0.0640,-0.2796,2.781,0
9.803,3.9650,-0.0699,-0.2906,2.031,0
9.903,3.9588,-0.0503,-0.2827,2.521,0
10.004,3.9626,-0.0810,-0.2915,2.204,0
10.103,3.9337,-0.1159,-0.3042,1.984,0
10.203,3.9107,-0.0458,-0.2756,2.229,0
10.303,3.9409,-0.0750,-0.2554,2.361,0
10.404,3.9239,-0.0711,-0.2590,2.979,0
10.503,3.9650,-0.0722,-0.2450,2.353,0
10.603,3.9605,-0.0902,-0.2111,1.851,0
10.704,3.9365,-0.1286,-0.2084,2.339,0
10.803,3.9301,-0.1111,-0.2156,1.876,0
10.903,3.9681,-0.1272,-0.2372,1.782,0
11.004,3.9759,-0.1567,-0.2189,2.899,0
11.103,3.9144,-0.1505,-0.1920,2.343,0
11.203,3.8892,-0.1369,-0.1681,1.876,0
11.303,3.9150,-0.1588,-0.2092,1.941,0
11.404,3.9068,-0.1533,-0.1509,2.632,0
11.503,3.9076,-0.1906,-0.1704,2.152,0
11.603,3.9086,-0.1505,-0.1607,1.702,0
11.703,3.9190,-0.1289,-0.1848,2.021,0
11.804,3.9242,-0.1257,-0.1955,2.673,0
11.903,3.9642,-0.0841,-0.2106,1.632,0
12.003,3.9358,-0.0856,-0.1906,1.893,0
12.103,3.9167,-0.1026,-0.1933,2.431,0
12.203,3.9276,-0.0843,-0.2344,1.921,0
12.303,3.9398,-0.0555,-0.2186,2.293,0
12.402,3.9526,-0.0716,-0.2123,1.608,0
12.503,3.9579,-0.0607,-0.1997,1.693,0
12.603,3.9714,-0.0632,-0.1975,2.069,0
12.703,3.9625,-0.0118,-0.2298,1.939,0
12.802,3.9483,-0.0287,-0.2246,1.677,0
12.904,3.9534,-0.0289,-0.2144,3.051,0
13.004,3.9651,-0.0466,-0.2167,2.659,0
13.103,3.9613,-0.0206,-0.2364,2.307,0
13.203,3.9426,-0.0618,-0.2053,2.096,0
13.303,3.9366,-0.0433,-0.2230,2.403,0
13.403,3.9121,-0.0638,-0.2380,1.824,0
13.503,3.9357,-0.0437,-0.2241,2.527,0
13.603,3.9044,-0.0257,-0.2415,2.311,0
13.704,3.8970,-0.0384,-0.2398,2.634,0
13.803,3.9340,-0.0101,-0.2483,2.245,0
13.903,3.9137,-0.0104,-0.2708,2.048,0
14.003,3.9256,-0.0029,-0.2569,1.940,0
14.103,3.9519,0.0042,-0.2994,2.215,0
14.205,3.9299,0.0238,-0.2778,3.264,0
14.303,3.9671,0.0594,-0.2690,1.980,0
14.403,3.9111,0.0273,-0.2489,2.033,0
14.503,3.9288,0.0517,-0.2527,1.984,0
14.603,3.9521,-0.0108,-0.2961,2.401,0
14.703,3.9417,0.0415,-0.2565,2.391,0
14.803,3.9608,0.0312,-0.2457,1.887,0
14.903,3.9611,0.0408,-0.2697,1.777,0
15.003,3.9719,0.0537,-0.2446,2.050,0
15.103,3.9093,0.0369,-0.1955,2.335,0
15.203,3.9520,0.0242,-0.2398,2.084,0
15.304,4.0158,0.0028,-0.2355,2.245,0
15.403,3.9661,-0.0089,-0.2515,2.292,0
15.503,3.9878,-0.0247,-0.2356,2.626,0
15.604,3.9585,-0.0330,-0.2277,2.777,0
15.703,4.0001,-0.0115,-0.2408,2.266,0
15.803,3.9431,-0.0097,-0.1937,2.157,0
15.903,3.8989,-0.0122,-0.1926,2.200,0
16.003,3.8720,-0.0107,-0.1868,1.796,0
16.103,3.8795,-0.0072,-0.1932,2.327,0
16.204,3.8413,-0.0351,-0.1740,2.773,0
16.303,3.8400,0.0102,-0.1798,2.531,0
16.403,3.8232,-0.0554,-0.1509,2.430,0
16.503,3.8225,-0.0298,-0.1848,2.208,0
16.603,3.8641,-0.0171,-0.1734,2.057,0
16.703,3.8469,0.0086,-0.1487,2.201,0
16.804,3.8771,0.0358,-0.1724,2.868,0
16.902,3.8531,0.0211,-0.2020,1.782,0
17.003,3.9055,0.0229,-0.2117,1.983,0
17.103,3.8661,0.0498,-0.2330,2.603,0
17.203,3.8882,0.0553,-0.2395,2.162,0
