t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.107,0.0175,0.0134,4.8387,6.589,4,4
1.207,0.0119,-0.0061,4.8171,6.239,4,4
1.309,0.0180,0.0185,4.8323,7.555,4,4
1.409,0.0164,0.0520,4.7990,7.811,4,4
1.512,0.0106,-0.0554,4.8073,10.760,4,4
1.607,0.0163,-0.0468,4.7680,5.884,4,4
1.707,0.0322,-0.0298,4.7768,6.253,4,4
1.806,0.0406,0.0042,4.7322,5.398,4,4
1.910,0.0293,-0.0492,4.7214,9.249,4,4
2.007,0.0259,-0.0648,4.7306,6.291,4,4
2.108,0.0338,-0.0065,4.6975,6.780,4,4
2.209,0.0316,-0.0199,4.7162,8.048,4,4
2.309,0.0280,-0.0042,4.7030,8.334,4,4
2.407,-0.0107,0.0060,4.7568,6.287,4,4
2.507,0.0023,-0.0130,4.7266,5.989,4,4
2.608,-0.0051,-0.0434,4.7255,6.574,4,4
2.707,-0.0089,-0.0172,4.7317,5.845,4,4
2.807,-0.0274,-0.0345,4.7397,6.567,4,4
2.907,-0.0260,-0.0301,4.7500,5.999,4,4
3.008,-0.0162,-0.0275,4.7491,6.936,4,4
3.107,-0.0335,-0.0450,4.7428,6.074,4,4
3.206,-0.0467,-0.0394,4.7382,5.780,4,4
3.309,-0.0277,-0.0726,4.7746,7.568,4,4
3.408,-0.0163,-0.0624,4.7932,6.890,4,4
3.506,-0.0192,-0.0603,4.7791,5.574,4,4
3.607,-0.0231,-0.0939,4.7739,6.430,4,4
3.708,-0.0210,-0.1789,4.7870,7.305,4,4
3.809,-0.0296,-0.1279,4.8006,7.514,4,4
3.907,-0.0487,-0.1151,4.8377,6.593,4,4
4.007,-0.0200,-0.1066,4.8018,6.363,4,4
4.108,-0.0395,-0.1112,4.8278,7.685,4,4
4.208,-0.0221,-0.0730,4.8223,7.458,4,4
4.309,-0.0432,-0.1437,4.8453,7.600,4,4
4.408,-0.0182,-0.1059,4.7982,6.471,4,4
4.508,-0.0092,-0.0348,4.8347,6.996,4,4
4.607,0.0257,-0.0497,4.7999,6.065,4,4
4.706,0.0197,-0.0663,4.8290,5.395,4,4
4.807,0.0087,-0.0924,4.8504,6.357,4,4
4.908,0.0173,-0.0606,4.8653,7.254,4,4
5.008,0.0310,-0.0252,4.8633,6.568,4,4
5.107,0.0198,-0.0432,4.8673,6.465,4,4
5.210,0.0194,-0.0464,4.8570,8.958,4,4
5.307,0.0126,0.0139,4.8948,6.306,4,4
5.408,0.0354,-0.0064,4.8690,6.647,4,4
5.507,0.0136,-0.0068,4.8672,5.796,4,4
5.607,0.0216,-0.0399,4.8744,5.809,4,4
5.708,-0.0047,-0.0589,4.8915,7.282,4,4
5.808,0.0092,-0.0539,4.8410,7.053,4,4
5.907,-0.0133,-0.0628,4.8804,5.819,4,4
6.008,0.0003,-0.0174,4.8549,6.425,4,4
6.106,-0.0146,-0.0663,4.8803,5.390,4,4
6.206,-0.0231,-0.0227,4.8739,5.597,4,4
6.309,-0.0346,-0.0088,4.8666,7.597,4,4
6.408,-0.0334,-0.0124,4.8867,6.651,4,4
6.508,-0.0278,-0.0398,4.8749,7.232,4,4
6.606,-0.0674,-0.0453,4.9217,5.594,4,4
6.708,-0.0845,-0.0596,4.9270,6.714,4,4
6.809,-0.0650,-0.0700,4.8544,7.624,4,4
6.909,-0.0615,-0.1058,4.8970,7.246,4,4
7.008,-0.0619,-0.0614,4.8595,6.898,4,4
7.109,-0.0495,-0.1000,4.8385,7.433,4,4
7.208,-0.0421,-0.0465,4.8352,6.641,4,4
7.308,-0.0557,-0.0565,4.8870,7.163,4,4
7.410,-0.0455,-0.0634,4.8522,8.303,4,4
7.507,-0.0047,-0.0626,4.8180,6.063,4,4
7.607,-0.0143,-0.0942,4.8403,6.485,4,4
7.708,-0.0270,-0.1171,4.8193,6.691,4,4
7.807,-0.0629,-0.0279,4.8888,5.932,4,4
7.907,-0.0554,-0.0751,4.8698,6.457,4,4
8.010,-0.0431,-0.0674,4.8437,8.296,4,4
8.107,-0.0723,-0.0510,4.9047,6.545,4,4
8.210,-0.0515,-0.0324,4.8463,8.843,4,4
8.308,-0.0448,-0.0769,4.8623,6.659,4,4
8.410,-0.0174,-0.0637,4.7968,9.186,4,4
8.507,-0.0243,-0.0979,4.8144,5.915,4,4
8.607,-0.0279,-0.1409,4.8453,5.975,4,4
8.708,-0.0228,-0.1089,4.8531,7.033,4,4
8.811,-0.0199,-0.1304,4.8308,9.217,4,4
8.908,-0.0097,-0.1456,4.8262,7.528,4,4
9.008,0.0360,-0.1348,4.7640,7.000,4,4
9.109,0.0121,-0.1293,4.7870,7.883,4,4
9.210,0.0210,-0.1707,4.8230,8.914,4,4
9.309,0.0134,-0.1794,4.7964,8.207,4,4
9.408,-0.0015,-0.1387,4.8485,7.376,4,4
9.507,0.0125,-0.1609,4.7578,6.159,4,4
9.607,-0.0127,-0.1977,4.8147,5.798,4,4
