t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.201,3.9921,2.0267,4.8399,0.604,3,1,0.056542
1.302,4.0145,2.0151,4.8361,0.632,3,1,0.023478
1.401,4.0106,2.0118,4.8450,0.476,3,1,0.014913
1.501,4.0126,2.0062,4.8453,0.331,3,1,0.011021
1.602,4.0118,2.0022,4.8460,0.536,3,1,0.008824
1.701,4.0091,1.9964,4.8418,0.331,3,1,0.007429
1.801,4.0155,2.0025,4.8427,0.361,3,1,0.006478
1.901,4.0117,1.9981,4.8440,0.320,3,1,0.005796
2.001,4.0106,1.9924,4.8412,0.355,3,1,0.005290
2.101,4.0148,1.9974,4.8440,0.311,3,1,0.004904
2.201,4.0150,1.9984,4.8477,0.358,3,1,0.004605
2.301,4.0149,1.9999,4.8484,0.312,3,1,0.004369
2.401,4.0164,2.0005,4.8479,0.349,3,1,0.004181
2.502,4.0158,2.0012,4.8472,0.580,3,1,0.004030
2.601,4.0226,2.0079,4.8466,0.432,3,1,0.003907
2.701,4.0219,2.0072,4.8462,0.490,3,1,0.003807
2.801,4.0233,2.0060,4.8479,0.334,3,1,0.003724
2.901,4.0252,2.0055,4.8469,0.323,3,1,0.003656
3.001,4.0288,2.0077,4.8477,0.320,3,1,0.003600
3.102,4.0268,2.0059,4.8466,0.553,3,1,0.003554
3.201,4.0303,2.0077,4.8462,0.369,3,1,0.003515
3.301,4.0304,2.0104,4.8459,0.356,3,1,0.003483
3.401,4.0304,2.0108,4.8441,0.314,3,1,0.003456
3.501,4.0302,2.0141,4.8412,0.355,3,1,0.003434
3.601,4.0307,2.0204,4.8395,0.367,3,1,0.003415
3.701,4.0294,2.0202,4.8379,0.474,3,1,0.003399
3.801,4.0281,2.0241,4.8381,0.399,3,1,0.003386
3.902,4.0249,2.0229,4.8354,0.605,3,1,0.003375
4.001,4.0219,2.0227,4.8344,0.334,3,1,0.003366
4.101,4.0183,2.0228,4.8342,0.487,3,1,0.003358
4.201,4.0163,2.0245,4.8348,0.369,3,1,0.003352
4.301,4.0136,2.0227,4.8335,0.375,3,1,0.003346
4.401,4.0135,2.0227,4.8323,0.426,3,1,0.003342
4.501,4.0124,2.0216,4.8343,0.376,3,1,0.003338
4.601,4.0079,2.0208,4.8347,0.351,3,1,0.003334
4.701,4.0054,2.0206,4.8325,0.369,3,1,0.003332
4.801,4.0015,2.0187,4.8330,0.320,3,1,0.003329
4.901,3.9969,2.0167,4.8330,0.340,3,1,0.003327
5.002,3.9955,2.0131,4.8353,0.592,3,1,0.003326
5.102,3.9921,2.0117,4.8367,0.809,3,1,0.003325
5.201,3.9899,2.0056,4.8385,0.315,3,1,0.003323
5.301,3.9887,2.0041,4.8389,0.360,3,1,0.003322
5.402,3.9891,2.0004,4.8393,0.405,3,1,0.003322
5.501,3.9889,1.9991,4.8385,0.383,3,1,0.003321
5.602,3.9890,1.9984,4.8393,0.562,3,1,0.003320
5.701,3.9876,1.9984,4.8413,0.329,3,1,0.003320
5.802,3.9892,1.9969,4.8411,0.575,3,1,0.003319
5.901,3.9917,1.9975,4.8410,0.354,3,1,0.003319
6.001,3.9937,1.9968,4.8395,0.312,3,1,0.003319
6.101,3.9926,1.9972,4.8413,0.350,3,1,0.003319
6.201,3.9918,1.9988,4.8446,0.315,3,1,0.003318
6.301,3.9936,2.0030,4.8428,0.449,3,1,0.003318
6.401,3.9924,2.0028,4.8412,0.357,3,1,0.003318
6.501,3.9920,2.0003,4.8427,0.339,3,1,0.003318
6.601,3.9939,2.0031,4.8429,0.309,3,1,0.003318
6.701,3.9938,2.0039,4.8451,0.392,3,1,0.003318
6.801,3.9933,2.0045,4.8437,0.354,3,1,0.003318
6.902,3.9955,2.0101,4.8428,0.613,3,1,0.003318
7.002,3.9968,2.0102,4.8376,0.717,3,1,0.003318
7.102,3.9973,2.0106,4.8353,0.652,3,1,0.003318
7.202,3.9999,2.0099,4.8354,0.367,3,1,0.003318
7.301,3.9993,2.0096,4.8337,0.402,3,1,0.003318
7.402,4.0012,2.0107,4.8323,0.712,3,1,0.003317
7.501,4.0026,2.0126,4.8329,0.345,3,1,0.003317
7.601,4.0006,2.0103,4.8318,0.403,3,1,0.003317
7.701,4.0027,2.0117,4.8296,0.369,3,1,0.003317
7.801,4.0010,2.0086,4.8290,0.386,3,1,0.003317
7.901,4.0047,2.0120,4.8292,0.338,3,1,0.003317
8.001,4.0027,2.0079,4.8268,0.345,3,1,0.003317
8.102,4.0037,2.0077,4.8264,0.634,3,1,0.003317
8.201,4.0056,2.0109,4.8242,0.339,3,1,0.003317
8.301,4.0027,2.0085,4.8227,0.367,3,1,0.003317
8.401,4.0020,2.0035,4.8209,0.343,3,1,0.003317
8.501,3.9995,1.9963,4.8215,0.364,3,1,0.003317
8.602,3.9993,1.9951,4.8208,0.592,3,1,0.003317
8.702,4.0007,1.9957,4.8200,0.516,3,1,0.003317
8.801,4.0039,1.9980,4.8197,0.358,3,1,0.003317
8.902,4.0035,1.9976,4.8217,0.568,3,1,0.003317
11.677,4.0033,2.0009,4.8280,0.355,3,1,0.003317
11.777,4.0027,2.0038,4.8357,0.345,3,1,0.003317
11.878,4.0028,2.0050,4.8394,0.312,3,1,0.003317
11.977,3.9998,2.0032,4.8420,0.324,3,1,0.003317
12.077,3.9994,2.0042,4.8446,0.344,3,1,0.003317
12.177,3.9961,2.0036,4.8477,0.357,3,1,0.003317
12.277,3.9923,2.0030,4.8497,0.491,3,1,0.003317
12.377,3.9928,2.0070,4.8483,0.312,3,1,0.003317
12.477,3.9905,2.0062,4.8502,0.329,3,1,0.003317
12.577,3.9891,2.0068,4.8520,0.417,3,1,0.003317
12.677,3.9881,2.0091,4.8535,0.402,3,1,0.003317
12.777,3.9851,2.0075,4.8559,0.308,3,1,0.003317
12.877,3.9831,2.0076,4.8569,0.357,3,1,0.003317
12.977,3.9812,2.0066,4.8587,0.426,3,1,0.003317
13.077,3.9827,2.0097,4.8607,0.363,3,1,0.003317
13.177,3.9829,2.0119,4.8597,0.349,3,1,0.003317
